time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,sx,sy,sz,roll,pitch,yaw,p,q,r
0.000000,-1.453827,-2.374797,-1.401179,-0.016324,0.008929,-0.021649,0.329862,-0.086049,0.049819,-8.795324,-0.929021,-0.103389,198.641411,152.362421,-17.023678,-0.008811,-0.033784,0.000000,-0.095298,0.900438,-0.000000
0.010000,-1.453975,-2.374712,-1.401393,-0.013433,0.008047,-0.021159,0.251400,-0.088037,0.047965,-6.940242,0.500230,-0.264290,172.771145,133.730360,-15.165235,-0.009015,-0.025747,0.000000,0.051300,0.711139,-0.000000
0.020000,-1.454098,-2.374635,-1.401602,-0.011238,0.007213,-0.020695,0.190234,-0.076641,0.044594,-5.332161,1.750332,-0.406870,149.222878,116.522249,-13.359598,-0.007847,-0.019478,0.000000,0.179436,0.546613,0.000000
0.030000,-1.454202,-2.374567,-1.401807,-0.009578,0.006553,-0.020271,0.144009,-0.053581,0.039887,-3.948410,2.835219,-0.531663,127.887053,100.677339,-11.608237,-0.005484,-0.014739,0.000000,0.290419,0.404839,-0.000000
0.040000,-1.454291,-2.374503,-1.402008,-0.008315,0.006175,-0.019901,0.110590,-0.020443,0.034019,-2.767411,3.768220,-0.639220,108.654113,86.134878,-9.912619,-0.002091,-0.011312,0.000000,0.385561,0.283785,-0.000000
0.050000,-1.454369,-2.374442,-1.402206,-0.007330,0.006173,-0.019594,0.088053,0.021319,0.027158,-1.768683,4.562056,-0.730106,91.414502,72.834119,-8.274215,0.002179,-0.009001,0.000000,0.466152,0.181451,-0.000000
0.060000,-1.454438,-2.374378,-1.402400,-0.006524,0.006626,-0.019360,0.074674,0.070375,0.019470,-0.932841,5.228839,-0.804900,76.058663,60.714312,-6.694493,0.007188,-0.007627,0.000000,0.533442,0.095899,-0.000000
0.070000,-1.454500,-2.374308,-1.402593,-0.005811,0.007601,-0.019207,0.068915,0.125511,0.011112,-0.241596,5.780076,-0.864197,62.477039,49.714706,-5.174923,0.012808,-0.007033,0.000000,0.588632,0.025272,0.000000
0.080000,-1.454554,-2.374225,-1.402785,-0.005124,0.009153,-0.019140,0.069417,0.185628,0.002236,0.322248,6.226665,-0.908604,50.560073,39.774554,-3.716975,0.018924,-0.007078,0.000000,0.632871,-0.032193,0.000000
0.090000,-1.454602,-2.374123,-1.402976,-0.004406,0.011327,-0.019164,0.074989,0.249730,-0.007012,0.774789,6.578896,-0.938746,40.198209,30.833105,-2.322116,0.025432,-0.007639,0.000000,0.667254,-0.078163,-0.000000
0.100000,-1.454642,-2.373996,-1.403168,-0.003611,0.014158,-0.019281,0.084592,0.316923,-0.016494,1.131031,6.846454,-0.955262,31.281890,22.829610,-0.991818,0.032240,-0.008608,0.000000,0.692821,-0.114195,-0.000000
0.110000,-1.454674,-2.373837,-1.403362,-0.002704,0.017673,-0.019494,0.097335,0.386407,-0.026074,1.404880,7.038413,-0.958803,23.701559,15.703320,0.272453,0.039263,-0.009895,0.000000,0.710555,-0.141742,-0.000000
