time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,sx,sy,sz,roll,pitch,yaw,p,q,r
0.000000,-2.020496,-1.384397,-1.427540,-0.010835,0.007114,-0.020338,0.053952,0.021530,0.037864,0.450541,1.700740,0.685032,2.492238,32.959699,6.767032,0.002203,-0.005521,0.000000,0.174190,-0.046490,0.000000
0.050000,-2.021038,-1.384042,-1.428557,-0.008138,0.008191,-0.018444,0.076479,0.106567,0.072116,0.575153,3.348724,1.023384,3.886502,42.205531,6.901801,0.010943,-0.007854,0.000000,0.344979,-0.059882,0.000000
0.100000,-2.021310,-1.383578,-1.429385,-0.003187,0.017771,-0.013126,0.111467,0.356403,0.140203,0.839191,5.921293,1.375213,6.384284,34.504454,3.278756,0.036838,-0.011527,0.000000,0.616675,-0.088352,0.000000
0.150000,-2.021356,-1.382264,-1.429870,0.003009,0.043831,-0.004424,0.160398,0.698696,0.209637,1.213581,6.799170,1.351260,5.255470,3.277475,-2.121981,0.072640,-0.016706,0.000000,0.714424,-0.128386,-0.000000
0.200000,-2.021009,-1.379195,-1.429827,0.012852,0.087641,0.007838,0.232825,1.036320,0.275329,1.364738,6.249040,1.163014,-1.048369,-17.853968,-5.530454,0.108233,-0.024414,0.000000,0.660277,-0.145171,-0.000000
0.250000,-2.020071,-1.373500,-1.429086,0.026292,0.147463,0.023109,0.296872,1.323600,0.325939,1.108744,5.013773,0.798214,-6.061169,-27.816767,-8.288607,0.138598,-0.031292,0.000000,0.529313,-0.118278,-0.000000
0.300000,-2.018380,-1.364449,-1.427516,0.042540,0.220001,0.040432,0.343700,1.537697,0.355150,0.758621,3.467363,0.334154,-6.756054,-31.490872,-9.855775,0.161120,-0.036336,0.000000,0.362182,-0.080359,0.000000
0.350000,-2.015817,-1.351500,-1.425043,0.060662,0.301233,0.058624,0.372734,1.670337,0.359354,0.433139,1.864686,-0.187363,-5.711740,-30.726456,-10.722242,0.174803,-0.039420,0.000000,0.187492,-0.044294,0.000000
0.400000,-2.012313,-1.334326,-1.421654,0.079813,0.387034,0.076367,0.387014,1.724165,0.336414,0.187447,0.394718,-0.738070,-3.832026,-26.770536,-10.976157,0.179880,-0.040829,0.000000,0.026465,-0.016309,0.000000
0.450000,-2.007836,-1.312797,-1.417406,0.099363,0.473649,0.092265,0.391479,1.709808,0.285547,0.049936,-0.812368,-1.284979,-1.558614,-20.790179,-10.440589,0.177479,-0.041079,0.000000,-0.106007,0.000297,0.000000
0.500000,-2.002377,-1.286961,-1.412427,0.118961,0.558015,0.104922,0.392007,1.642929,0.207916,0.031586,-1.684300,-1.782129,0.789427,-13.899386,-8.884543,0.169322,-0.040803,0.000000,-0.201086,0.004219,-0.000000
0.550000,-1.995940,-1.256995,-1.406914,0.138564,0.637942,0.113057,0.394637,1.541378,0.107334,0.128879,-2.202306,-2.173433,2.947323,-7.075809,-6.213156,0.157417,-0.040651,0.000000,-0.255927,-0.004114,-0.000000
0.600000,-1.988521,-1.223166,-1.401122,0.158425,0.712153,0.115655,0.404895,1.422698,-0.009427,0.326318,-2.391881,-2.403445,4.708050,-1.075882,-2.573459,0.143764,-0.041211,0.000000,-0.273225,-0.022862,0.000000
0.650000,-1.980097,-1.185780,-1.395348,0.179053,0.780212,0.112114,0.427269,1.302190,-0.133010,0.599684,-2.309894,-2.430779,5.933382,3.616688,1.643916,0.130106,-0.042945,0.000000,-0.259917,-0.049295,0.000000
0.700000,-1.970615,-1.145145,-1.389910,0.201152,0.842372,0.102354,0.464864,1.191709,-0.252505,0.919656,-2.030212,-2.239053,6.553463,6.795080,5.888328,0.117757,-0.046165,0.000000,-0.225161,-0.080381,0.000000
0.750000,-1.959982,-1.101543,-1.385113,0.225540,0.899383,0.086863,0.519235,1.099169,-0.356916,1.255031,-1.630386,-1.841947,6.552909,8.485741,9.576792,0.107555,-0.051027,0.000000,-0.178264,-0.113235,-0.000000
0.800000,-1.948061,-1.055207,-1.381224,0.253075,0.952289,0.066662,0.590367,1.028670,-0.436700,1.574947,-1.181638,-1.281374,5.949315,8.870518,12.220726,0.099891,-0.057552,0.000000,-0.127226,-0.145285,-0.000000
0.850000,-1.934675,-1.006314,-1.378447,0.284576,1.002250,0.043193,0.676730,0.981005,-0.485053,1.849962,-0.743335,-0.619874,4.773172,8.198141,13.517290,0.094799,-0.065639,0.000000,-0.078160,-0.174195,-0.000000
0.900000,-1.919604,-0.954982,-1.376905,0.320748,1.050389,0.018157,0.775363,0.954336,-0.498687,2.052264,-0.361824,0.070355,3.057125,6.710167,13.388180,0.092054,-0.075073,0.000000,-0.035446,-0.197631,-0.000000
0.950000,-1.902600,-0.901275,-1.376631,0.362113,1.097683,-0.006675,0.881956,0.944823,-0.478018,2.155674,-0.072318,0.718944,0.838502,4.599098,11.965620,0.091248,-0.085517,0.000000,-0.002269,-0.213061,0.000000
1.000000,-1.883393,-0.845214,-1.377572,0.408944,1.144872,-0.029645,0.990930,0.947105,-0.426793,2.136115,0.098086,1.266917,-1.826171,2.003694,9.537627,0.091830,-0.096500,0.000000,0.018826,-0.217681,-0.000000
1.050000,-1.861705,-0.786788,-1.379595,0.461206,1.192394,-0.049355,1.095568,0.954631,-0.351326,1.973057,0.128051,1.672707,-4.840669,-0.966272,6.471174,0.093136,-0.107402,0.000000,0.025572,-0.208578,0.000000
1.100000,-1.837272,-0.725974,-1.382508,0.518500,1.240335,-0.064777,1.188236,0.959910,-0.259522,1.652048,0.001459,1.914034,-8.050856,-4.191677,3.133788,0.094390,-0.117460,0.000000,0.015941,-0.183114,-0.000000
1.150000,-1.809855,-0.662754,-1.386073,0.580029,1.288385,-0.075307,1.260772,0.954777,-0.159922,1.167972,-0.291116,1.986085,-11.236335,-7.509462,-0.167672,0.094725,-0.125790,0.000000,-0.011621,-0.139472,-0.000000
1.200000,-1.779269,-0.597136,-1.390038,0.644578,1.335813,-0.080769,1.305033,0.930798,-0.060914,0.528414,-0.749488,1.897267,-14.116815,-10.694965,-3.217394,0.093213,-0.131448,0.000000,-0.057760,-0.077251,-0.000000
1.250000,-1.745398,-0.529173,-1.394150,0.710533,1.381465,-0.081398,1.313614,0.879829,0.029804,-0.243710,-1.360613,1.664346,-16.374689,-13.467330,-5.884853,0.088924,-0.133515,0.000000,-0.121716,0.002017,0.000000
1.300000,-1.708216,-0.458989,-1.398178,0.775939,1.423795,-0.077789,1.280662,0.794737,0.105521,-1.109055,-2.096221,1.308782,-17.692163,-15.517202,-8.088447,0.081012,-0.131208,0.000000,-0.200859,0.094523,0.000000
1.350000,-1.667804,-0.386794,-1.401929,0.838599,1.460938,-0.070846,1.202708,0.670206,0.160682,-2.012926,-2.912333,0.855501,-17.798572,-16.550892,-9.745008,0.068814,-0.124002,0.000000,-0.290339,0.194075,0.000000
1.400000,-1.624356,-0.312896,-1.405263,0.896210,1.490816,-0.061721,1.079370,0.503504,0.191071,-2.888912,-3.751310,0.334281,-16.521341,-16.342615,-10.729073,0.051972,-0.111746,0.000000,-0.383007,0.292355,0.000000
1.450000,-1.578183,-0.237712,-1.408101,0.946536,1.511289,-0.051739,0.913817,0.295076,0.194111,-3.665060,-4.546594,-0.217406,-13.832138,-14.785481,-10.865824,0.030539,-0.094747,0.000000,-0.469850,0.379687,0.000000
1.500000,-1.529702,-0.161767,-1.410437,0.987592,1.520324,-0.042310,0.712864,0.048844,0.169330,-4.272126,-5.229858,-0.752301,-9.876788,-11.929886,-9.970800,0.005053,-0.073809,0.000000,-0.541215,0.446459,-0.000000
1.550000,-1.479424,-0.085680,-1.412332,1.017822,1.516173,-0.034806,0.486605,-0.227910,0.118880,-4.652739,-5.739583,-1.214486,-4.973195,-7.993810,-7.928111,-0.023484,-0.050169,0.000000,-0.588810,0.485039,-0.000000
1.600000,-1.427920,-0.010149,-1.413917,1.036252,1.497533,-0.030422,0.247590,-0.525114,0.047882,-4.769445,-6.029239,-1.545112,0.435737,-3.331762,-4.776713,-0.053722,-0.025357,0.000000,-0.607820,0.491554,-0.000000
1.650000,-1.375798,0.064074,-1.415374,1.042581,1.463662,-0.030018,0.009660,-0.830834,-0.035631,-4.609165,-6.072759,-1.692157,5.866843,1.632862,-0.767227,-0.084187,-0.000981,0.000000,-0.598074,0.466653,0.000000
1.700000,-1.323662,0.136217,-1.416919,1.037218,1.414449,-0.033985,-0.213327,-1.132390,-0.121334,-4.182761,-5.865953,-1.621835,10.886444,6.485432,3.636464,-0.113506,0.021477,0.000000,-0.563553,0.414781,-0.000000
1.750000,-1.272077,0.205518,-1.418773,1.021249,1.350423,-0.042151,-0.408616,-1.417429,-0.197814,-3.520521,-5.424216,-1.328511,15.168626,10.878078,7.817287,-0.140581,0.040807,0.000000,-0.510539,0.342370,-0.000000
1.800000,-1.221537,0.271259,-1.421134,0.996356,1.272706,-0.053766,-0.565379,-1.674812,-0.254185,-2.665898,-4.778145,-0.840106,18.505725,14.554226,11.115307,-0.164647,0.056118,0.000000,-0.445433,0.255874,0.000000
1.850000,-1.172441,0.332789,-1.424149,0.964711,1.182941,-0.067570,-0.675206,-1.895244,-0.281825,-1.669948,-3.968793,-0.216980,20.778930,17.343808,12.962680,-0.185233,0.066807,0.000000,-0.373211,0.160512,0.000000
1.900000,-1.125066,0.389553,-1.427891,0.928836,1.083182,-0.081949,-0.732373,-2.071691,-0.275883,-0.588005,-3.043764,0.456161,21.912319,19.143611,13.009957,-0.202070,0.072486,0.000000,-0.296886,0.060014,0.000000
1.950000,-1.079557,0.441107,-1.432344,0.891473,0.975772,-0.095158,-0.734006,-2.199620,-0.236209,0.521284,-2.054432,1.084016,21.837911,19.899671,11.212211,-0.214993,0.072933,0.000000,-0.217828,-0.042764,0.000000
2.000000,-1.035919,0.487130,-1.437407,0.855435,0.863220,-0.105570,-0.680245,-2.277134,-0.167481,1.595786,-1.053797,1.577383,20.492223,19.604357,7.852948,-0.223882,0.068073,0.000000,-0.136594,-0.144765,0.000000
2.050000,-0.994014,0.527429,-1.442901,0.823449,0.748059,-0.111906,-0.574428,-2.305000,-0.078471,2.570506,-0.093997,1.869310,17.848650,18.310611,3.497661,-0.228638,0.058025,0.000000,-0.053915,-0.241674,0.000000
2.100000,-0.953574,0.561936,-1.448597,0.797992,0.632720,-0.113417,-0.423194,-2.286534,0.019450,3.380651,0.777264,1.927149,13.971598,16.153495,-1.115424,-0.229226,0.043198,0.000000,0.028448,-0.327368,-0.000000
2.150000,-0.914215,0.590701,-1.454243,0.781129,0.519406,-0.109961,-0.236363,-2.227274,0.114244,3.967666,1.521353,1.757768,9.066202,13.363114,-5.224679,-0.225734,0.024373,0.000000,0.107305,-0.394293,-0.000000
2.200000,-0.875461,0.613877,-1.459594,0.774356,0.409992,-0.101992,-0.026428,-2.134399,0.195226,4.287271,2.113576,1.404681,3.496893,10.256297,-8.200143,-0.218448,0.002749,0.000000,0.178333,-0.434912,0.000000
2.250000,-0.836779,0.631700,-1.464442,0.778487,0.305966,-0.090439,0.192365,-2.015916,0.254712,4.317355,2.546983,0.937754,-2.241697,7.201659,-9.666231,-0.207884,-0.020129,0.000000,0.237171,-0.443854,0.000000
2.300000,-0.797612,0.644473,-1.468637,0.793593,0.208401,-0.076521,0.405308,-1.879700,0.289002,4.063101,2.833741,0.438058,-7.600660,4.560758,-9.560914,-0.194748,-0.042544,0.000000,0.280949,-0.419845,0.000000
2.350000,-0.757420,0.652541,-1.472094,0.819017,0.117996,-0.061538,0.598675,-1.732542,0.298518,3.557289,3.003058,-0.018338,-12.079119,2.618358,-8.117271,-0.179829,-0.062859,0.000000,0.309490,-0.366397,0.000000
2.400000,-0.715711,0.656273,-1.474791,0.853460,0.035147,-0.046669,0.761036,-1.579395,0.287168,2.855190,3.095577,-0.373669,-15.317554,1.524373,-5.776188,-0.163844,-0.079748,0.000000,0.325521,-0.290859,0.000000
2.450000,-0.672074,0.656055,-1.476761,0.895121,-0.039944,-0.032822,0.884194,-1.422984,0.261151,2.025534,3.155496,-0.595957,-17.148494,1.269146,-3.060425,-0.147312,-0.092334,0.000000,0.333773,-0.202374,0.000000
2.500000,-0.626198,0.652279,-1.478073,0.941879,-0.107152,-0.020554,0.963590,-1.263845,0.227572,1.140340,3.222492,-0.679712,-17.593030,1.698020,-0.450872,-0.130484,-0.100221,0.000000,0.339527,-0.109809,0.000000
2.550000,-0.577886,0.645340,-1.478816,0.991480,-0.166328,-0.010064,0.998228,-1.100735,0.193180,0.266230,3.325298,-0.641044,-16.817690,2.553243,1.700642,-0.113360,-0.103430,0.000000,0.347262,-0.020411,-0.000000
2.600000,-0.527050,0.635646,-1.479080,1.041702,-0.217225,-0.001236,0.990213,-0.931315,0.163468,-0.541429,3.477816,-0.509648,-15.076518,3.525251,3.206782,-0.095746,-0.102291,0.000000,0.359795,0.060629,0.000000
2.650000,-0.473716,0.623617,-1.478940,1.090501,-0.259460,0.006282,0.944085,-0.752953,0.142215,-1.241421,3.677823,-0.320365,-12.657363,4.301476,4.032951,-0.077359,-0.097344,0.000000,0.377930,0.130011,-0.000000
2.700000,-0.418000,0.609700,-1.478452,1.136111,-0.292521,0.012986,0.866071,-0.563533,0.131431,-1.807165,3.907964,-0.106352,-9.841414,4.608925,4.254761,-0.057928,-0.089246,0.000000,0.400492,0.185898,0.000000
2.750000,-0.360104,0.594365,-1.477641,1.177108,-0.315813,0.019426,0.763368,-0.362157,0.131580,-2.225563,4.138715,0.105111,-6.878248,4.250615,4.004141,-0.037286,-0.078710,0.000000,0.424633,0.227520,0.000000
2.800000,-0.300289,0.578118,-1.476509,1.212448,-0.328736,0.026144,0.643514,-0.149661,0.141942,-2.494990,4.333025,0.294062,-3.973921,3.135440,3.420398,-0.015445,-0.066463,0.000000,0.446352,0.254881,0.000000
2.850000,-0.238860,0.561492,-1.475027,1.241460,-0.330779,0.033620,0.513869,0.071145,0.160986,-2.622955,4.452259,0.447150,-1.287744,1.295943,2.616170,0.007363,-0.053206,0.000000,0.461190,0.268599,0.000000
2.900000,-0.176143,0.545040,-1.473147,1.263834,-0.321622,0.042242,0.381219,0.295565,0.186657,-2.623764,4.462619,0.555679,1.065665,-1.116987,1.661541,0.030680,-0.039593,0.000000,0.465027,0.269808,-0.000000
