time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,sx,sy,sz
0.000000,-1.384397,-2.020496,1.427540,0.008932,-0.016322,0.021643,-0.086217,0.329825,-0.049795,-0.938144,-8.808477,0.222600,158.872246,200.866890,-33.226463
0.010000,-1.384312,-2.020644,1.427754,0.008049,-0.013432,0.021151,-0.087986,0.251330,-0.049163,0.552024,-6.934802,-0.089652,139.407715,174.272763,-29.268791
0.020000,-1.384236,-2.020767,1.427963,0.007219,-0.011238,0.020650,-0.075801,0.190283,-0.051460,1.854836,-5.315113,-0.363658,121.391009,150.051255,-25.575769
0.030000,-1.384167,-2.020870,1.428167,0.006573,-0.009577,0.020113,-0.051466,0.144259,-0.056317,2.984471,-3.926237,-0.602017,104.762421,128.091860,-22.137570
0.040000,-1.384104,-2.020960,1.428365,0.006224,-0.008310,0.019516,-0.016644,0.111062,-0.063390,3.954512,-2.746104,-0.807226,89.462238,108.284070,-18.944370
0.050000,-1.384042,-2.021038,1.428557,0.006270,-0.007319,0.018839,0.027136,0.088711,-0.072359,4.777945,-1.753752,-0.981688,75.430752,90.517380,-15.986342
0.060000,-1.383977,-2.021107,1.428742,0.006792,-0.006505,0.018063,0.078468,0.075428,-0.082929,5.467157,-0.929321,-1.127704,62.608252,74.681281,-13.253662
0.070000,-1.383904,-2.021168,1.428918,0.007860,-0.005786,0.017176,0.136071,0.069628,-0.094826,6.033941,-0.254059,-1.247480,50.935028,60.665266,-10.736504
0.080000,-1.383817,-2.021222,1.429085,0.009531,-0.005093,0.016163,0.198776,0.069908,-0.107798,6.489490,0.289683,-1.343120,40.351370,48.358830,-8.425041
0.090000,-1.383711,-2.021270,1.429241,0.011849,-0.004371,0.015017,0.265525,0.075038,-0.121615,6.844401,0.718448,-1.416633,30.797567,37.651464,-6.309449
0.100000,-1.383578,-2.021310,1.429385,0.014851,-0.003579,0.013729,0.335362,0.083945,-0.136063,7.108675,1.047674,-1.469929,22.213911,28.432662,-4.379901
0.110000,-1.383412,-2.021341,1.429515,0.018564,-0.002683,0.012294,0.407428,0.095708,-0.150952,7.291714,1.291695,-1.504819,14.540690,20.591916,-2.626573
0.120000,-1.383205,-2.021363,1.429630,0.023005,-0.001658,0.010709,0.480955,0.109540,-0.166104,7.402325,1.463738,-1.523015,7.718194,14.018721,-1.039639
0.130000,-1.382949,-2.021374,1.429729,0.028186,-0.000488,0.008972,0.555260,0.124783,-0.181362,7.448715,1.575926,-1.526133,1.686714,8.602568,0.390727
0.140000,-1.382638,-2.021372,1.429809,0.034111,0.000840,0.007082,0.629741,0.140895,-0.196582,7.438497,1.639277,-1.515690,-3.613460,4.232951,1.674351
0.150000,-1.382264,-2.021356,1.429870,0.040779,0.002332,0.005041,0.703865,0.157439,-0.211635,7.378684,1.663705,-1.493103,-8.242040,0.799363,2.821058
0.160000,-1.381820,-2.021325,1.429909,0.048185,0.003989,0.002850,0.777170,0.174069,-0.226408,7.275695,1.658016,-1.459692,-12.258734,-1.808703,3.840674
0.170000,-1.381298,-2.021276,1.429926,0.056318,0.005813,0.000514,0.849254,0.190525,-0.240797,7.135350,1.629914,-1.416680,-15.723253,-3.701754,4.743024
0.180000,-1.380692,-2.021208,1.429919,0.065165,0.007799,-0.001964,0.919770,0.206615,-0.254713,6.962872,1.585996,-1.365190,-18.695307,-4.990298,5.537934
0.190000,-1.379993,-2.021119,1.429886,0.074708,0.009943,-0.004579,0.988420,0.222210,-0.268076,6.762887,1.531755,-1.306247,-21.234606,-5.784840,6.235229
0.200000,-1.379195,-2.021009,1.429827,0.084926,0.012241,-0.007324,1.054950,0.237230,-0.280816,6.539423,1.471578,-1.240778,-23.400861,-6.195889,6.844735
0.210000,-1.378292,-2.020874,1.429740,0.095795,0.014679,-0.010193,1.119288,0.251902,-0.292879,6.309350,1.433486,-1.170228,-25.593145,-6.958786,7.391844
0.220000,-1.377277,-2.020715,1.429623,0.107299,0.017268,-0.013179,1.181069,0.265879,-0.304204,6.043694,1.361093,-1.093870,-27.490251,-7.482693,7.868909
0.230000,-1.376144,-2.020528,1.429476,0.119407,0.019994,-0.016274,1.240103,0.279109,-0.314742,5.760468,1.284515,-1.013057,-29.110332,-7.801606,8.283850
0.240000,-1.374887,-2.020314,1.429297,0.132091,0.022848,-0.019471,1.296229,0.291561,-0.324452,5.462351,1.205631,-0.928373,-30.471544,-7.949521,8.644586
0.250000,-1.373500,-2.020071,1.429086,0.145322,0.025822,-0.022760,1.349309,0.303220,-0.333298,5.151840,1.125981,-0.840320,-31.592042,-7.960436,8.959037
0.260000,-1.371979,-2.019798,1.428842,0.159066,0.028907,-0.026133,1.399261,0.314165,-0.341262,4.833982,1.054320,-0.750603,-32.558930,-8.059152,9.267529
0.270000,-1.370318,-2.019493,1.428563,0.173295,0.032100,-0.029582,1.445960,0.324304,-0.348300,4.504449,0.973624,-0.656531,-33.312972,-8.065497,9.541607
0.280000,-1.368512,-2.019155,1.428250,0.187974,0.035391,-0.033096,1.489329,0.333638,-0.354384,4.168399,0.893283,-0.559873,-33.863879,-7.990102,9.785222
0.290000,-1.366557,-2.018784,1.427901,0.203070,0.038770,-0.036666,1.529313,0.342174,-0.359490,3.827816,0.814059,-0.460915,-34.221365,-7.843601,10.002325
0.300000,-1.364449,-2.018380,1.427516,0.218549,0.042232,-0.040283,1.565876,0.349925,-0.363596,3.484584,0.736612,-0.359902,-34.395142,-7.636626,10.196868
0.310000,-1.362184,-2.017940,1.427095,0.234376,0.045766,-0.043934,1.599003,0.356936,-0.366696,3.140672,0.663558,-0.258320,-34.399435,-7.431961,10.405143
0.320000,-1.359760,-2.017464,1.426637,0.250518,0.049367,-0.047613,1.628692,0.363204,-0.368756,2.797347,0.590453,-0.153305,-34.238892,-7.181701,10.594801
0.330000,-1.357173,-2.016952,1.426143,0.266939,0.053027,-0.051306,1.654958,0.368754,-0.369756,2.456413,0.520061,-0.046486,-33.922670,-6.890095,10.765831
0.340000,-1.354421,-2.016403,1.425611,0.283606,0.056740,-0.055004,1.677833,0.373616,-0.369680,2.119382,0.452775,0.061950,-33.459930,-6.561388,10.918225
0.350000,-1.351500,-2.015817,1.425043,0.300484,0.060498,-0.058696,1.697364,0.377821,-0.368512,1.787672,0.388943,0.171816,-32.859832,-6.199827,11.051974
0.360000,-1.348410,-2.015193,1.424437,0.317542,0.064294,-0.062370,1.713608,0.381412,-0.366248,1.462477,0.329342,0.282148,-32.128110,-5.821483,11.186756
0.370000,-1.345149,-2.014531,1.423795,0.334746,0.068124,-0.066017,1.726640,0.384421,-0.362865,1.145352,0.273127,0.394602,-31.277768,-5.417332,11.300464
0.380000,-1.341715,-2.013831,1.423117,0.352064,0.071981,-0.069624,1.736545,0.386889,-0.358353,0.837285,0.221072,0.508079,-30.318385,-4.990172,11.390679
0.390000,-1.338107,-2.013091,1.422403,0.369467,0.075860,-0.073180,1.743419,0.388857,-0.352701,0.539316,0.173391,0.622330,-29.259540,-4.542803,11.454981
0.400000,-1.334326,-2.012313,1.421654,0.386923,0.079756,-0.076674,1.747368,0.390372,-0.345904,0.252394,0.130274,0.737084,-28.110811,-4.078024,11.490952
