time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,sx,sy,sz
0.000000,-2.375441,-2.598522,1.359447,0.007080,-0.010818,0.020601,0.017141,0.056335,-0.002543,1.589328,0.534551,0.407951,32.064194,4.064900,9.488105
0.050000,-2.375087,-2.599063,1.360477,0.007937,-0.008001,0.020474,0.096607,0.083063,0.017854,3.192538,0.737796,0.882357,42.125526,6.172056,12.373721
0.100000,-2.374648,-2.599322,1.361495,0.016741,-0.002512,0.022386,0.336394,0.130115,0.085692,5.801881,1.151757,1.645323,37.461368,9.231869,9.778833
0.150000,-2.373413,-2.599314,1.362716,0.041576,0.005010,0.029043,0.676795,0.198238,0.182387,6.938675,1.660983,1.860240,9.855580,7.726093,-1.164004
0.200000,-2.370490,-2.598821,1.364399,0.084420,0.017312,0.040625,1.030262,0.296213,0.271716,6.787439,1.924366,1.528923,-9.548340,0.819367,-9.589468
0.250000,-2.364971,-2.597583,1.366778,0.144603,0.034631,0.056215,1.355539,0.390675,0.335279,5.983841,1.742920,0.901293,-19.936215,-5.123964,-14.088219
0.300000,-2.356030,-2.595358,1.370020,0.219974,0.056379,0.074153,1.628646,0.470505,0.361846,4.793817,1.411970,0.120101,-26.084061,-7.118214,-15.788884
0.350000,-2.342974,-2.591945,1.374194,0.307467,0.081682,0.092399,1.834921,0.531872,0.347289,3.375434,1.031098,-0.677595,-29.497098,-7.724472,-14.915567
0.400000,-2.325283,-2.587190,1.379260,0.403466,0.109567,0.108882,1.966189,0.573615,0.294086,1.844107,0.639523,-1.371456,-30.835209,-7.733521,-11.933752
0.450000,-2.302627,-2.580988,1.385082,0.504086,0.139043,0.121808,2.019331,0.595824,0.210144,0.291913,0.257746,-1.870970,-30.483816,-7.393781,-7.541632
0.500000,-2.274874,-2.573285,1.391441,0.605399,0.169149,0.129896,1.995381,0.599390,0.106989,-1.204274,-0.099856,-2.125619,-28.709453,-6.790771,-2.582136
0.550000,-2.242087,-2.564073,1.398072,0.703624,0.198982,0.132507,1.898904,0.585839,-0.002418,-2.579032,-0.421331,-2.129184,-25.735538,-5.964652,2.082150
0.600000,-2.204512,-2.553387,1.404692,0.795290,0.227733,0.129654,1.737477,0.557256,-0.105929,-3.777828,-0.696321,-1.917404,-21.794142,-4.948915,5.695264
0.650000,-2.162558,-2.541300,1.411037,0.877372,0.254708,0.121914,1.521121,0.516207,-0.194159,-4.758446,-0.916222,-1.559658,-17.147413,-3.782191,7.710481
0.700000,-2.116775,-2.527916,1.416883,0.947402,0.279354,0.110238,1.261633,0.465634,-0.261895,-5.492569,-1.074540,-1.146356,-12.074032,-2.507340,7.855362
0.750000,-2.067818,-2.513365,1.422061,1.003535,0.301271,0.095724,0.971864,0.408753,-0.308794,-5.965849,-1.166956,-0.774121,-6.830463,-1.163758,6.155113
0.800000,-2.016421,-2.497789,1.426456,1.044588,0.320229,0.079359,0.665048,0.348939,-0.339307,-6.175616,-1.190916,-0.530844,-1.606769,0.221933,2.918188
0.850000,-1.963359,-2.481342,1.429997,1.070040,0.336165,0.061794,0.354303,0.289661,-0.361879,-6.126526,-1.144763,-0.482303,3.501472,1.641663,-1.306716
0.900000,-1.909417,-2.464173,1.432635,1.080018,0.349195,0.043171,0.052395,0.234462,-0.387537,-5.825468,-1.026749,-0.661516,8.488959,3.103826,-5.791944
0.950000,-1.855358,-2.446422,1.434314,1.075279,0.359611,0.023040,-0.228244,0.186986,-0.428030,-5.277630,-0.834380,-1.061497,13.397967,4.621134,-9.703235
1.000000,-1.801889,-2.428212,1.434939,1.057194,0.367894,0.000368,-0.475368,0.151024,-0.493687,-4.485672,-0.564636,-1.631839,18.242664,6.189102,-12.181829
1.050000,-1.749638,-2.409633,1.434351,1.027743,0.374714,-0.026329,-0.676811,0.130523,-0.591214,-3.453364,-0.215470,-2.279680,22.917490,7.759034,-12.440666
1.100000,-1.699115,-2.390740,1.432306,0.989513,0.380946,-0.058753,-0.820704,0.129477,-0.721655,-2.193923,0.211267,-2.875906,27.116541,9.212898,-9.880409
1.150000,-1.650687,-2.371538,1.428475,0.945672,0.387662,-0.098494,-0.896204,0.151649,-0.878805,-0.741710,0.705820,-3.267721,30.297163,10.350640,-4.224871
1.200000,-1.604548,-2.351974,1.422457,0.899892,0.396111,-0.146634,-0.894875,0.200059,-1.048427,0.835794,1.246331,-3.298393,31.719952,10.901589,4.339425
1.250000,-1.560698,-2.331927,1.413812,0.856185,0.407668,-0.203337,-0.812624,0.276282,-1.208644,2.430286,1.795978,-2.833778,30.584623,10.568484,15.055029
1.300000,-1.518929,-2.311207,1.402123,0.818630,0.423739,-0.267498,-0.651846,0.379657,-1.331805,3.894256,2.303180,-1.792890,26.254334,9.103868,26.569202
1.350000,-1.478835,-2.289553,1.387062,0.791000,0.445633,-0.336518,-0.423199,0.506600,-1.387933,5.055719,2.706365,-0.176858,18.523251,6.404968,37.047329
1.400000,-1.439829,-2.266644,1.368471,0.776310,0.474399,-0.406292,-0.146275,0.650294,-1.349491,5.746581,2.943677,1.911843,7.845264,2.598597,44.453109
1.450000,-1.401204,-2.242113,1.346433,0.776373,0.510663,-0.471467,0.151459,0.800968,-1.196749,5.840245,2.966225,4.268453,-4.575532,-1.920915,46.971702
1.500000,-1.362192,-2.215578,1.321324,0.791456,0.554496,-0.525966,0.437750,0.946916,-0.922646,5.289028,2.751585,6.609013,-16.913510,-6.533175,43.482323
1.550000,-1.322058,-2.186664,1.293836,0.820148,0.605354,-0.563731,0.680362,1.076127,-0.535848,4.148894,2.312907,8.616685,-27.090812,-10.524000,33.925917
1.600000,-1.280177,-2.155042,1.264951,0.859492,0.662109,-0.579551,0.852639,1.178207,-0.060977,2.579947,1.699185,10.001605,-33.311740,-13.282644,19.407112
1.650000,-1.236109,-2.120453,1.235881,0.905412,0.723175,-0.569829,0.938357,1.246045,0.464313,0.817720,0.984643,10.557396,-34.583466,-14.496704,1.958272
1.700000,-1.189636,-2.082725,1.207968,0.953328,0.786713,-0.533120,0.934411,1.276671,0.994763,-0.878400,0.249515,10.197432,-31.012386,-14.261953,-15.954840
1.750000,-1.140776,-2.041782,1.182569,0.998853,0.850842,-0.470353,0.850517,1.270997,1.484056,-2.283518,-0.441552,8.961912,-23.755470,-13.055254,-31.994202
1.800000,-1.089751,-1.997641,1.160933,1.038380,0.913813,-0.384714,0.706060,1.232516,1.890954,-3.253947,-1.056011,6.998012,-14.659976,-11.577512,-44.383504
1.850000,-1.036938,-1.950400,1.144098,1.069459,0.974094,-0.281257,0.525122,1.165396,2.183857,-3.749516,-1.599303,4.523562,-5.739774,-10.523325,-52.108941
1.900000,-0.982805,-1.900231,1.132807,1.090892,1.030352,-0.166329,0.331108,1.072586,2.343310,-3.827924,-2.108343,1.787117,1.332704,-10.354350,-54.894940
1.950000,-0.927849,-1.847365,1.127465,1.102570,1.081352,-0.046926,0.142330,0.954561,2.362569,-3.616245,-2.634738,-0.965932,5.578028,-11.144760,-53.045124
2.000000,-0.872548,-1.792096,1.128115,1.105125,1.125808,0.069928,-0.030517,0.809112,2.246717,-3.270122,-3.222819,-3.517395,6.836479,-12.539674,-47.257866
2.050000,-0.817336,-1.734784,1.134458,1.099518,1.162263,0.177745,-0.184682,0.632279,2.010829,-2.932598,-3.888706,-5.691719,5.674205,-13.833540,-38.486909
2.100000,-0.762596,-1.675870,1.145889,1.086657,1.189036,0.271011,-0.323776,0.420241,1.677545,-2.702701,-4.606173,-7.366086,3.125082,-14.144565,-27.854084
2.150000,-0.708671,-1.615881,1.161559,1.067140,1.204287,0.345500,-0.454952,0.171662,1.274221,-2.620089,-5.303162,-8.477127,0.353791,-12.638518,-16.572507
2.200000,-0.655882,-1.555441,1.180439,1.041161,1.206203,0.398433,-0.585785,-0.110075,0.829832,-2.667322,-5.870025,-9.023337,-1.664958,-8.744374,-5.829692
2.250000,-0.604554,-1.495261,1.201402,1.008562,1.193280,0.428483,-0.721685,-0.415340,0.371887,-2.786585,-6.177600,-9.060096,-2.367652,-2.308625,3.389054
