time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,sx,sy,sz
0.000000,-1.384397,-2.020496,1.427540,0.007114,-0.010835,0.020338,0.021530,0.053952,-0.037864,1.700740,0.450541,-0.685032,32.959699,2.492238,-6.767032
0.050000,-1.384042,-2.021038,1.428557,0.008191,-0.008138,0.018444,0.106567,0.076479,-0.072116,3.348724,0.575153,-1.023384,42.205531,3.886502,-6.901801
0.100000,-1.383578,-2.021310,1.429385,0.017771,-0.003187,0.013126,0.356403,0.111467,-0.140203,5.921293,0.839191,-1.375213,34.504454,6.384284,-3.278756
0.150000,-1.382264,-2.021356,1.429870,0.043831,0.003009,0.004424,0.698696,0.160398,-0.209637,6.799170,1.213581,-1.351260,3.277475,5.255470,2.121981
0.200000,-1.379195,-2.021009,1.429827,0.087641,0.012852,-0.007838,1.036320,0.232825,-0.275329,6.249040,1.364738,-1.163014,-17.853968,-1.048369,5.530454
0.250000,-1.373500,-2.020071,1.429086,0.147463,0.026292,-0.023109,1.323600,0.296872,-0.325939,5.013773,1.108744,-0.798214,-27.816767,-6.061169,8.288607
0.300000,-1.364449,-2.018380,1.427516,0.220001,0.042540,-0.040432,1.537697,0.343700,-0.355150,3.467363,0.758621,-0.334154,-31.490872,-6.756054,9.855775
0.350000,-1.351500,-2.015817,1.425043,0.301233,0.060662,-0.058624,1.670337,0.372734,-0.359354,1.864686,0.433139,0.187363,-30.726456,-5.711740,10.722242
0.400000,-1.334326,-2.012313,1.421654,0.387034,0.079813,-0.076367,1.724165,0.387014,-0.336414,0.394718,0.187447,0.738070,-26.770536,-3.832026,10.976157
0.450000,-1.312797,-2.007836,1.417406,0.473649,0.099363,-0.092265,1.709808,0.391479,-0.285547,-0.812368,0.049936,1.284979,-20.790179,-1.558614,10.440589
0.500000,-1.286961,-2.002377,1.412427,0.558015,0.118961,-0.104922,1.642929,0.392007,-0.207916,-1.684300,0.031586,1.782129,-13.899386,0.789427,8.884543
0.550000,-1.256995,-1.995940,1.406914,0.637942,0.138564,-0.113057,1.541378,0.394637,-0.107334,-2.202306,0.128879,2.173433,-7.075809,2.947323,6.213156
0.600000,-1.223166,-1.988521,1.401122,0.712153,0.158425,-0.115655,1.422698,0.404895,0.009427,-2.391881,0.326318,2.403445,-1.075882,4.708050,2.573459
0.650000,-1.185780,-1.980097,1.395348,0.780212,0.179053,-0.112114,1.302190,0.427269,0.133010,-2.309894,0.599684,2.430779,3.616688,5.933382,-1.643916
0.700000,-1.145145,-1.970615,1.389910,0.842372,0.201152,-0.102354,1.191709,0.464864,0.252505,-2.030212,0.919656,2.239053,6.795080,6.553463,-5.888328
0.750000,-1.101543,-1.959982,1.385113,0.899383,0.225540,-0.086863,1.099169,0.519235,0.356916,-1.630386,1.255031,1.841947,8.485741,6.552909,-9.576792
0.800000,-1.055207,-1.948061,1.381224,0.952289,0.253075,-0.066662,1.028670,0.590367,0.436700,-1.181638,1.574947,1.281374,8.870518,5.949315,-12.220726
0.850000,-1.006314,-1.934675,1.378447,1.002250,0.284576,-0.043193,0.981005,0.676730,0.485053,-0.743335,1.849962,0.619874,8.198141,4.773172,-13.517290
0.900000,-0.954982,-1.919604,1.376905,1.050389,0.320748,-0.018157,0.954336,0.775363,0.498687,-0.361824,2.052264,-0.070355,6.710167,3.057125,-13.388180
0.950000,-0.901275,-1.902600,1.376631,1.097683,0.362113,0.006675,0.944823,0.881956,0.478018,-0.072318,2.155674,-0.718944,4.599098,0.838502,-11.965620
1.000000,-0.845214,-1.883393,1.377572,1.144872,0.408944,0.029645,0.947105,0.990930,0.426793,0.098086,2.136115,-1.266917,2.003694,-1.826171,-9.537627
1.050000,-0.786788,-1.861705,1.379595,1.192394,0.461206,0.049355,0.954631,1.095568,0.351326,0.128051,1.973057,-1.672707,-0.966272,-4.840669,-6.471174
1.100000,-0.725974,-1.837272,1.382508,1.240335,0.518500,0.064777,0.959910,1.188236,0.259522,0.001459,1.652048,-1.914034,-4.191677,-8.050856,-3.133788
1.150000,-0.662754,-1.809855,1.386073,1.288385,0.580029,0.075307,0.954777,1.260772,0.159922,-0.291116,1.167972,-1.986085,-7.509462,-11.236335,0.167672
1.200000,-0.597136,-1.779269,1.390038,1.335813,0.644578,0.080769,0.930798,1.305033,0.060914,-0.749488,0.528414,-1.897267,-10.694965,-14.116815,3.217394
1.250000,-0.529173,-1.745398,1.394150,1.381465,0.710533,0.081398,0.879829,1.313614,-0.029804,-1.360613,-0.243710,-1.664346,-13.467330,-16.374689,5.884853
1.300000,-0.458989,-1.708216,1.398178,1.423795,0.775939,0.077789,0.794737,1.280662,-0.105521,-2.096221,-1.109055,-1.308782,-15.517202,-17.692163,8.088447
