time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,sx,sy,sz,roll,pitch,yaw,p,q,r
0.000000,-2.598522,-2.375441,-1.359447,-0.016323,0.008927,-0.021652,0.329896,-0.085898,0.049952,-8.813296,-0.913841,-0.077129,204.385733,147.940258,-35.159987,-0.008796,-0.033788,0.000000,-0.093769,0.902199,0.000000
0.010000,-2.598670,-2.375356,-1.359661,-0.013432,0.008046,-0.021162,0.251528,-0.087937,0.047480,-6.904778,0.476666,-0.411502,177.723543,130.391654,-31.733850,-0.009004,-0.025759,0.000000,0.049021,0.707862,0.000000
0.020000,-2.598793,-2.375280,-1.359871,-0.011233,0.007211,-0.020713,0.190952,-0.076926,0.041834,-5.250898,1.698505,-0.712191,153.439421,114.196720,-28.423098,-0.007874,-0.019546,0.000000,0.174329,0.538755,-0.000000
0.030000,-2.598896,-2.375212,-1.360076,-0.009562,0.006545,-0.020335,0.145739,-0.054485,0.033345,-3.828434,2.764915,-0.980349,131.421887,99.296004,-25.227679,-0.005572,-0.014906,0.000000,0.283294,0.392991,-0.000000
0.040000,-2.598985,-2.375148,-1.360278,-0.008275,0.006155,-0.020054,0.113686,-0.022104,0.022331,-2.615277,3.688541,-1.217129,111.559461,85.630055,-22.147541,-0.002258,-0.011615,0.000000,0.377102,0.268609,0.000000
0.050000,-2.599063,-2.375087,-1.360477,-0.007251,0.006132,-0.019896,0.092806,0.018850,0.009103,-1.590433,4.481433,-1.423684,93.740661,73.139418,-19.182633,0.001923,-0.009469,0.000000,0.456949,0.163635,-0.000000
0.060000,-2.599131,-2.375024,-1.360676,-0.006387,0.006556,-0.019879,0.081316,0.067127,-0.006045,-0.734023,5.155049,-1.601165,77.854009,61.764643,-16.332902,0.006838,-0.008284,0.000000,0.524012,0.076122,0.000000
0.070000,-2.599191,-2.374954,-1.360875,-0.005598,0.007495,-0.020022,0.077626,0.121590,-0.022828,-0.027284,5.720248,-1.750725,63.788022,51.446278,-13.598297,0.012365,-0.007894,0.000000,0.579442,0.004180,0.000000
0.080000,-2.599243,-2.374872,-1.361077,-0.004813,0.009005,-0.020340,0.080330,0.181205,-0.040971,0.547435,6.187297,-1.873515,51.431221,42.124869,-10.978767,0.018392,-0.008154,0.000000,0.624352,-0.054008,-0.000000
0.090000,-2.599287,-2.374772,-1.361283,-0.003975,0.011133,-0.020845,0.088190,0.245041,-0.060212,1.006666,6.565870,-1.970684,40.672125,33.740964,-8.474260,0.024820,-0.008935,0.000000,0.659809,-0.100168,-0.000000
0.100000,-2.599322,-2.374648,-1.361495,-0.003036,0.013917,-0.021547,0.100130,0.312258,-0.080303,1.365831,6.865043,-2.043383,31.399254,26.235113,-6.084725,0.031560,-0.010124,0.000000,0.686832,-0.135925,0.000000
0.110000,-2.599347,-2.374492,-1.361714,-0.001962,0.017387,-0.022453,0.115221,0.382105,-0.101002,1.639234,7.093301,-2.092762,23.501127,19.547861,-3.810108,0.038532,-0.011625,0.000000,0.706388,-0.162798,0.000000
0.120000,-2.599361,-2.374298,-1.361944,-0.000724,0.021566,-0.023568,0.132673,0.453914,-0.122084,1.840065,7.258531,-2.119968,16.866264,13.619758,-1.650360,0.045666,-0.013357,0.000000,0.719384,-0.182191,-0.000000
0.130000,-2.599361,-2.374058,-1.362187,0.000697,0.026470,-0.024895,0.151821,0.527090,-0.143332,1.980398,7.368028,-2.126152,11.383184,8.391350,0.394572,0.052901,-0.015252,0.000000,0.726665,-0.195391,0.000000
0.140000,-2.599346,-2.373766,-1.362443,0.002316,0.032111,-0.026435,0.172116,0.601111,-0.164541,2.071196,7.428492,-2.112459,6.940406,3.803186,2.324739,0.060183,-0.017254,0.000000,0.729014,-0.203564,-0.000000
0.150000,-2.599314,-2.373413,-1.362716,0.004142,0.038494,-0.028185,0.193113,0.675517,-0.185518,2.122303,7.446028,-2.080039,3.426451,-0.204187,4.140193,0.067467,-0.019318,0.000000,0.727145,-0.207754,0.000000
0.160000,-2.599263,-2.372993,-1.363007,0.006180,0.045621,-0.030144,0.214459,0.749907,-0.206083,2.142449,7.426146,-2.030038,0.729838,-3.690221,5.840985,0.074714,-0.021408,0.000000,0.721702,-0.208881,0.000000
0.170000,-2.599190,-2.372498,-1.363320,0.008432,0.053490,-0.032305,0.235884,0.823932,-0.226064,2.139252,7.373763,-1.963602,-1.260915,-6.714368,7.427168,0.081891,-0.023499,0.000000,0.713259,-0.207744,0.000000
0.180000,-2.599093,-2.371921,-1.363654,0.010897,0.062097,-0.034663,0.257188,0.897288,-0.245304,2.119212,7.293200,-1.881876,-2.657286,-9.336081,8.898793,0.088971,-0.025572,0.000000,0.702318,-0.205020,0.000000
0.190000,-2.598971,-2.371254,-1.364013,0.013574,0.071433,-0.037208,0.278230,0.969714,-0.263655,2.087716,7.188185,-1.786007,-3.570757,-11.614811,10.255911,0.095930,-0.027613,0.000000,0.689310,-0.201264,-0.000000
0.200000,-2.598821,-2.370490,-1.364399,0.016461,0.081488,-0.039932,0.298918,1.040981,-0.280981,2.049035,7.061849,-1.677140,-4.112809,-13.610010,11.498575,0.102751,-0.029614,0.000000,0.674596,-0.196915,0.000000
0.210000,-2.598641,-2.369622,-1.364813,0.019544,0.092244,-0.042824,0.319467,1.111036,-0.297159,2.031152,6.930267,-1.556516,-5.021968,-15.722995,12.629329,0.109432,-0.031597,0.000000,0.659772,-0.194727,0.000000
0.220000,-2.598430,-2.368643,-1.365256,0.022840,0.103698,-0.045871,0.339515,1.179519,-0.312075,1.977340,6.763339,-1.425047,-5.705887,-17.629494,13.645427,0.115942,-0.033529,0.000000,0.641954,-0.189134,-0.000000
0.230000,-2.598184,-2.367546,-1.365730,0.026333,0.115829,-0.049061,0.358994,1.246242,-0.325628,1.917670,6.578306,-1.283990,-6.199265,-19.347097,14.546614,0.122267,-0.035404,0.000000,0.622847,-0.183105,0.000000
0.240000,-2.597902,-2.366324,-1.366238,0.030017,0.128617,-0.052379,0.377855,1.311031,-0.337727,1.853874,6.376968,-1.134498,-6.536802,-20.893397,15.332636,0.128395,-0.037218,0.000000,0.602643,-0.176811,-0.000000
0.250000,-2.597583,-2.364971,-1.366778,0.033888,0.142042,-0.055810,0.396063,1.373732,-0.348294,1.787338,6.160951,-0.977722,-6.753196,-22.285985,16.003240,0.134316,-0.038969,0.000000,0.581504,-0.170386,-0.000000
0.260000,-2.597224,-2.363481,-1.367354,0.037934,0.156083,-0.059340,0.413680,1.434243,-0.357255,1.726900,5.935059,-0.814287,-7.080205,-23.627217,16.544738,0.140026,-0.040665,0.000000,0.559895,-0.164687,-0.000000
0.270000,-2.596824,-2.361848,-1.367966,0.042156,0.170718,-0.062950,0.430591,1.492391,-0.364563,1.654784,5.692620,-0.646609,-7.331339,-24.839541,16.971956,0.145512,-0.042295,0.000000,0.537155,-0.157976,0.000000
0.280000,-2.596380,-2.360065,-1.368613,0.046544,0.185923,-0.066625,0.446769,1.548057,-0.370175,1.580491,5.438673,-0.475224,-7.517170,-25.930167,17.286283,0.150767,-0.043858,0.000000,0.513759,-0.151174,0.000000
0.290000,-2.595892,-2.358127,-1.369298,0.051089,0.201671,-0.070348,0.462196,1.601130,-0.374059,1.504623,5.174399,-0.301255,-7.648267,-26.906309,17.489111,0.155785,-0.045353,0.000000,0.489796,-0.144330,0.000000
0.300000,-2.595358,-2.356030,-1.370020,0.055785,0.217936,-0.074101,0.476858,1.651514,-0.376195,1.427673,4.900905,-0.125809,-7.735200,-27.775178,17.581830,0.160561,-0.046780,0.000000,0.465344,-0.137483,0.000000
0.310000,-2.594776,-2.353767,-1.370780,0.060623,0.234691,-0.077866,0.490772,1.699131,-0.376566,1.352393,4.620198,0.050806,-7.848200,-28.568480,17.545965,0.165092,-0.048141,0.000000,0.440569,-0.130890,-0.000000
0.320000,-2.594145,-2.351334,-1.371578,0.065597,0.251909,-0.081626,0.503902,1.743893,-0.375182,1.273474,4.330948,0.225648,-7.930869,-29.265935,17.405207,0.169371,-0.049434,0.000000,0.415281,-0.124020,0.000000
0.330000,-2.593464,-2.348727,-1.372413,0.070698,0.269560,-0.085364,0.516240,1.785729,-0.372059,1.193866,4.035185,0.398573,-7.986472,-29.871753,17.163379,0.173396,-0.050658,0.000000,0.389641,-0.117147,0.000000
0.340000,-2.592731,-2.345942,-1.373285,0.075919,0.287614,-0.089062,0.527778,1.824578,-0.367220,1.113823,3.733805,0.568591,-8.018273,-30.390148,16.824305,0.177163,-0.051812,0.000000,0.363691,-0.110285,-0.000000
0.350000,-2.591945,-2.342974,-1.374194,0.081251,0.306041,-0.092703,0.538515,1.860389,-0.360700,1.033569,3.427660,0.734748,-8.029535,-30.825332,16.391809,0.180669,-0.052898,0.000000,0.337461,-0.103441,-0.000000
