time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,sx,sy,sz,roll,pitch,yaw,p,q,r
0.000000,-2.598522,-2.375441,-1.359447,-0.010818,0.007080,-0.020601,0.056335,0.017141,0.002543,0.534551,1.589328,-0.407951,4.064900,32.064194,-9.488105,0.001748,-0.005744,0.000000,0.161977,-0.054264,-0.000000
0.050000,-2.599063,-2.375087,-1.360477,-0.008001,0.007937,-0.020474,0.083063,0.096607,-0.017854,0.737796,3.192538,-0.882357,6.172056,42.125526,-12.373721,0.009829,-0.008452,0.000000,0.323914,-0.074304,-0.000000
0.100000,-2.599322,-2.374648,-1.361495,-0.002512,0.016741,-0.022386,0.130115,0.336394,-0.085692,1.151757,5.801881,-1.645323,9.231869,37.461368,-9.778833,0.033978,-0.013148,0.000000,0.579880,-0.114118,-0.000000
0.150000,-2.599314,-2.373413,-1.362716,0.005010,0.041576,-0.029043,0.198238,0.676795,-0.182387,1.660983,6.938675,-1.860240,7.726093,9.855580,1.164004,0.067615,-0.019836,0.000000,0.678324,-0.162096,-0.000000
0.200000,-2.598821,-2.370490,-1.364399,0.017312,0.084420,-0.040625,0.296213,1.030262,-0.271716,1.924366,6.787439,-1.528923,0.819367,-9.548340,9.589468,0.101794,-0.029373,0.000000,0.650119,-0.185296,-0.000000
0.250000,-2.597583,-2.364971,-1.366778,0.034631,0.144603,-0.056215,0.390675,1.355539,-0.335279,1.742920,5.983841,-0.901293,-5.123964,-19.936215,14.088219,0.132729,-0.038489,0.000000,0.566554,-0.166647,-0.000000
0.300000,-2.595358,-2.356030,-1.370020,0.056379,0.219974,-0.074153,0.470505,1.628646,-0.361846,1.411970,4.793817,-0.120101,-7.118214,-26.084061,15.788884,0.158599,-0.046223,0.000000,0.456200,-0.136239,-0.000000
0.350000,-2.591945,-2.342974,-1.374194,0.081682,0.307467,-0.092399,0.531872,1.834921,-0.347289,1.031098,3.375434,0.677595,-7.724472,-29.497098,14.915567,0.178484,-0.052316,0.000000,0.332099,-0.103056,-0.000000
0.400000,-2.587190,-2.325283,-1.379260,0.109567,0.403466,-0.108882,0.573615,1.966189,-0.294086,0.639523,1.844107,1.371456,-7.733521,-30.835209,11.933752,0.191890,-0.056710,0.000000,0.200249,-0.069472,-0.000000
0.450000,-2.580988,-2.302627,-1.385082,0.139043,0.504086,-0.121808,0.595824,2.019331,-0.210144,0.257746,0.291913,1.870970,-7.393781,-30.483816,7.541632,0.198522,-0.059393,0.000000,0.063630,-0.035975,0.000000
0.500000,-2.573285,-2.274874,-1.391441,0.169149,0.605399,-0.129896,0.599390,1.995381,-0.106989,-0.099856,-1.204274,2.125619,-6.790771,-28.709453,2.582136,0.198205,-0.060367,0.000000,-0.075168,-0.002819,-0.000000
0.550000,-2.564073,-2.242087,-1.398072,0.198982,0.703624,-0.132507,0.585839,1.898904,0.002418,-0.421331,-2.579032,2.129184,-5.964652,-25.735538,-2.082150,0.190917,-0.059662,0.000000,-0.212263,0.029342,-0.000000
0.600000,-2.553387,-2.204512,-1.404692,0.227733,0.795290,-0.129654,0.557256,1.737477,0.105929,-0.696321,-3.777828,1.917404,-4.948915,-21.794142,-5.695264,0.176884,-0.057362,0.000000,-0.341805,0.059271,0.000000
0.650000,-2.541300,-2.162558,-1.411037,0.254708,0.877372,-0.121914,0.516207,1.521121,0.194159,-0.916222,-4.758446,1.559658,-3.782191,-17.147413,-7.710481,0.156667,-0.053631,0.000000,-0.456402,0.085269,-0.000000
0.700000,-2.527916,-2.116775,-1.416883,0.279354,0.947402,-0.110238,0.465634,1.261633,0.261895,-1.074540,-5.492569,1.146356,-2.507340,-12.074032,-7.855362,0.131219,-0.048729,0.000000,-0.548486,0.105516,-0.000000
0.750000,-2.513365,-2.067818,-1.422061,0.301271,1.003535,-0.095724,0.408753,0.971864,0.308794,-1.166956,-5.965849,0.774121,-1.163758,-6.830463,-6.155113,0.101840,-0.042995,0.000000,-0.612082,0.118479,0.000000
0.800000,-2.497789,-2.016421,-1.426456,0.320229,1.044588,-0.079359,0.348939,0.665048,0.339307,-1.190916,-6.175616,0.530844,0.221933,-1.606769,-2.918188,0.070059,-0.036827,0.000000,-0.644209,0.123212,-0.000000
0.850000,-2.481342,-1.963359,-1.429997,0.336165,1.070040,-0.061794,0.289661,0.354303,0.361879,-1.144763,-6.126526,0.482303,1.641663,3.501472,1.306716,0.037465,-0.030648,0.000000,-0.645177,0.119402,0.000000
0.900000,-2.464173,-1.909417,-1.432635,0.349195,1.080018,-0.043171,0.234462,0.052395,0.387537,-1.026749,-5.825468,0.661516,3.103826,8.488959,5.791944,0.005559,-0.024878,0.000000,-0.617638,0.107153,0.000000
0.950000,-2.446422,-1.855358,-1.434314,0.359611,1.075279,-0.023040,0.186986,-0.228244,0.428030,-0.834380,-5.277630,1.061497,4.621134,13.397967,9.703235,-0.024318,-0.019928,0.000000,-0.564877,0.086619,0.000000
1.000000,-2.428212,-1.801889,-1.434939,0.367894,1.057194,-0.000368,0.151024,-0.475368,0.493687,-0.564636,-4.485672,1.631839,6.189102,18.242664,12.181829,-0.050974,-0.016209,0.000000,-0.489133,0.057678,-0.000000
1.050000,-2.409633,-1.749638,-1.434351,0.374714,1.027743,0.026329,0.130523,-0.676811,0.591214,-0.215470,-3.453364,2.279680,7.759034,22.917490,12.440666,-0.073278,-0.014157,0.000000,-0.390632,0.019814,0.000000
1.100000,-2.390740,-1.699115,-1.432306,0.380946,0.989513,0.058753,0.129477,-0.820704,0.721655,0.211267,-2.193923,2.875906,9.212898,27.116541,9.880409,-0.090050,-0.014246,0.000000,-0.267729,-0.027636,-0.000000
1.150000,-2.371538,-1.650687,-1.428475,0.387662,0.945672,0.098494,0.151649,-0.896204,0.878805,0.705820,-0.741710,3.267721,10.350640,30.297163,4.224871,-0.099996,-0.016978,0.000000,-0.118407,-0.084791,0.000000
1.200000,-2.351974,-1.604548,-1.422457,0.396111,0.899892,0.146634,0.200059,-0.894875,1.048427,1.246331,0.835794,3.298393,10.901589,31.719952,-4.339425,-0.101757,-0.022830,0.000000,0.056688,-0.149987,0.000000
1.250000,-2.331927,-1.560698,-1.413812,0.407668,0.856185,0.203337,0.276282,-0.812624,1.208644,1.795978,2.430286,2.833778,10.568484,30.584623,-15.055029,-0.094148,-0.032110,0.000000,0.249729,-0.218188,0.000000
1.300000,-2.311207,-1.518929,-1.402123,0.423739,0.818630,0.267498,0.379657,-0.651846,1.331805,2.303180,3.894256,1.792890,9.103868,26.254334,-26.569202,-0.076658,-0.044751,0.000000,0.440987,-0.279742,0.000000
1.350000,-2.289553,-1.478835,-1.387062,0.445633,0.791000,0.336518,0.506600,-0.423199,1.387933,2.706365,5.055719,0.176858,6.404968,18.523251,-37.047329,-0.050116,-0.060079,0.000000,0.597624,-0.321039,0.000000
1.400000,-2.266644,-1.439829,-1.368471,0.474399,0.776310,0.406292,0.650294,-0.146275,1.349491,2.943677,5.746581,-1.911843,2.598597,7.845264,-44.453109,-0.017237,-0.076711,0.000000,0.681355,-0.328572,-0.000000
1.450000,-2.242113,-1.401204,-1.346433,0.510663,0.776373,0.471467,0.800968,0.151459,1.196749,2.966225,5.840245,-4.268453,-1.920915,-4.575532,-46.971702,0.017507,-0.092726,0.000000,0.665778,-0.295692,-0.000000
1.500000,-2.215578,-1.362192,-1.321324,0.554496,0.791456,0.525966,0.946916,0.437750,0.922646,2.751585,5.289028,-6.609013,-6.533175,-16.913510,-43.482323,0.048939,-0.106146,0.000000,0.552832,-0.227516,-0.000000
1.550000,-2.186664,-1.322058,-1.293836,0.605354,0.820148,0.563731,1.076127,0.680362,0.535848,2.312907,4.148894,-8.616685,-10.524000,-27.090812,-33.925917,0.072744,-0.115518,0.000000,0.373509,-0.139333,-0.000000
1.600000,-2.155042,-1.280177,-1.264951,0.662109,0.859492,0.579551,1.178207,0.852639,0.060977,1.699185,2.579947,-10.001605,-13.282644,-33.311740,-19.407112,0.086610,-0.120271,0.000000,0.171832,-0.049398,0.000000
1.650000,-2.120453,-1.236109,-1.235881,0.723175,0.905412,0.569829,1.246045,0.938357,-0.464313,0.984643,0.817720,-10.557396,-14.496704,-34.583466,-1.958272,0.090419,-0.120688,0.000000,-0.013729,0.028251,0.000000
1.700000,-2.082725,-1.189636,-1.207968,0.786713,0.953328,0.533120,1.276671,0.934411,-0.994763,0.249515,-0.878400,-10.197432,-14.261953,-31.012386,15.954840,0.085674,-0.117613,0.000000,-0.159729,0.086886,0.000000
1.750000,-2.041782,-1.140776,-1.182569,0.850842,0.998853,0.470353,1.270997,0.850517,-1.484056,-0.441552,-2.283518,-8.961912,-13.055254,-23.755470,31.994202,0.074695,-0.112065,0.000000,-0.257789,0.126435,0.000000
1.800000,-1.997641,-1.089751,-1.160933,0.913813,1.038380,0.384714,1.232516,0.706060,-1.890954,-1.056011,-3.253947,-6.998012,-11.577512,-14.659976,44.383504,0.059938,-0.104948,0.000000,-0.310377,0.151294,-0.000000
1.850000,-1.950400,-1.036938,-1.144098,0.974094,1.069459,0.281257,1.165396,0.525122,-2.183857,-1.599303,-3.749516,-4.523562,-10.523325,-5.739774,52.108941,0.043550,-0.096862,0.000000,-0.326257,0.168241,-0.000000
1.900000,-1.900231,-0.982805,-1.132807,1.030352,1.090892,0.166329,1.072586,0.331108,-2.343310,-2.108343,-3.827924,-1.787117,-10.354350,1.332704,54.894940,0.027132,-0.088027,0.000000,-0.317064,0.184947,0.000000
1.950000,-1.847365,-0.927849,-1.127465,1.081352,1.102570,0.046926,0.954561,0.142330,-2.362569,-2.634738,-3.616245,0.965932,-11.144760,5.578028,53.045124,0.011656,-0.078259,0.000000,-0.295016,0.208927,-0.000000
2.000000,-1.792096,-0.872548,-1.128115,1.125808,1.105125,-0.069928,0.809112,-0.030517,-2.246717,-3.222819,-3.270122,3.517395,-12.539674,6.836479,47.257866,-0.002525,-0.067008,0.000000,-0.271396,0.246615,-0.000000
2.050000,-1.734784,-0.817336,-1.134458,1.162263,1.099518,-0.177745,0.632279,-0.184682,-2.010829,-3.888706,-2.932598,5.691719,-13.833540,5.674205,38.486909,-0.015600,-0.053438,0.000000,-0.255435,0.302314,-0.000000
2.100000,-1.675870,-0.762596,-1.145889,1.189036,1.086657,-0.271011,0.420241,-0.323776,-1.677545,-4.606173,-2.702701,7.366086,-14.144565,3.125082,27.854084,-0.028159,-0.036566,0.000000,-0.253363,0.376860,-0.000000
2.150000,-1.615881,-0.708671,-1.161559,1.204287,1.067140,-0.345500,0.171662,-0.454952,-1.274221,-5.303162,-2.620089,8.477127,-12.638518,0.353791,16.572507,-0.041017,-0.015486,0.000000,-0.267585,0.466094,0.000000
2.200000,-1.555441,-0.655882,-1.180439,1.206203,1.041161,-0.398433,-0.110075,-0.585785,-0.829832,-5.870025,-2.667322,9.023337,-8.744374,-1.664958,5.829692,-0.054997,0.010345,0.000000,-0.296151,0.559569,0.000000
2.250000,-1.495261,-0.604554,-1.201402,1.193280,1.008562,-0.428483,-0.415340,-0.721685,-0.371887,-6.177600,-2.786585,9.060096,-2.308625,-2.367652,-3.389054,-0.070702,0.040769,0.000000,-0.332946,0.640350,0.000000
2.300000,-1.436113,-0.555026,-1.223288,1.164668,0.968993,-0.435622,-0.727835,-0.864444,0.076177,-6.100887,-2.904087,8.684431,6.345109,-1.671749,-10.505274,-0.088331,0.074635,0.000000,-0.369072,0.686940,-0.000000
