time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,sx,sy,sz,roll,pitch,yaw,p,q,r
0.000000,-2.015033,-1.838171,-1.500632,-0.014057,-0.004173,0.007762,0.109528,0.083052,-0.003756,0.760544,1.306478,-0.043519,-1.655489,16.497753,-0.099079,0.008462,-0.011160,0.000000,0.133065,-0.077436,-0.000000
0.050000,-2.015735,-1.838380,-1.500244,-0.008580,-0.000020,0.007574,0.147555,0.148376,-0.005932,0.677770,2.131366,-0.048473,-2.712976,22.904375,0.124281,0.015113,-0.015031,0.000000,0.216969,-0.068950,0.000000
0.100000,-2.015891,-1.838173,-1.499875,0.000699,0.010665,0.007169,0.177305,0.296189,-0.008604,0.489246,3.596916,-0.031091,1.953403,26.933528,0.579954,0.030152,-0.018056,0.000000,0.365822,-0.049732,0.000000
0.150000,-2.015666,-1.837313,-1.499527,0.009150,0.029599,0.006714,0.196480,0.508068,-0.009041,0.873110,4.824718,0.009522,10.174136,18.621262,0.907761,0.051687,-0.020007,0.000000,0.489912,-0.088785,-0.000000
0.200000,-2.014976,-1.835213,-1.499204,0.020347,0.061471,0.006265,0.264616,0.778661,-0.007651,1.506660,5.459042,0.059685,7.356925,4.361270,1.234177,0.079118,-0.026947,0.000000,0.552523,-0.153037,-0.000000
0.250000,-2.013631,-1.831166,-1.498901,0.035612,0.107465,0.005949,0.347146,1.053972,-0.003073,1.608802,5.260845,0.132940,-0.806499,-8.466903,1.567580,0.106928,-0.035361,0.000000,0.530489,-0.163281,-0.000000
0.300000,-2.011415,-1.824467,-1.498609,0.055061,0.166869,0.005957,0.425496,1.304745,0.005643,1.426010,4.612352,0.216443,-5.148378,-15.321218,1.568955,0.132178,-0.043371,0.000000,0.463889,-0.144855,-0.000000
0.350000,-2.008125,-1.814479,-1.498305,0.078161,0.237939,0.006513,0.489747,1.515207,0.018572,1.093965,3.728724,0.289835,-7.341825,-18.697964,1.134840,0.153342,-0.049976,0.000000,0.375082,-0.111600,0.000000
0.400000,-2.003598,-1.800673,-1.497957,0.104036,0.318389,0.007815,0.534893,1.677618,0.034626,0.691828,2.742555,0.329927,-8.243711,-19.865273,0.270099,0.169712,-0.054664,0.000000,0.277106,-0.071362,0.000000
0.450000,-1.997721,-1.782640,-1.497524,0.131651,0.405701,0.009976,0.558929,1.789462,0.051564,0.269594,1.742196,0.316845,-8.302215,-19.535177,-0.904269,0.181071,-0.057214,0.000000,0.177913,-0.028910,0.000000
0.500000,-1.990433,-1.760103,-1.496960,0.159929,0.497336,0.012971,0.561852,1.851837,0.066311,-0.138394,0.789037,0.239500,-7.766183,-18.168979,-2.179667,0.187511,-0.057599,0.000000,0.082672,0.012520,0.000000
0.550000,-1.981728,-1.732907,-1.496227,0.187836,0.590885,0.016607,0.545090,1.868366,0.075514,-0.507025,-0.074702,0.098878,-6.792247,-16.113651,-3.309669,0.189337,-0.055937,0.000000,-0.004981,0.050438,0.000000
0.600000,-1.971650,-1.701014,-1.495299,0.214438,0.684172,0.020522,0.511149,1.844367,0.076199,-0.817619,-0.822328,-0.091467,-5.498335,-13.659248,-4.064695,0.187009,-0.052465,0.000000,-0.082358,0.082790,0.000000
0.650000,-1.960285,-1.664489,-1.494174,0.238951,0.775321,0.024227,0.463328,1.786133,0.066368,-1.056858,-1.440626,-0.307591,-3.987986,-11.057861,-4.278265,0.181100,-0.047516,0.000000,-0.147564,0.107925,-0.000000
