time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,sx,sy,sz,roll,pitch,yaw,p,q,r
0.000000,-2.189608,-2.272850,-1.503592,-0.022815,-0.009902,0.007934,0.457073,0.322180,-0.006641,-7.932414,-7.919346,-0.006283,132.926848,220.259988,-4.028656,0.032773,-0.046527,0.000000,-0.803780,0.805907,0.000000
0.010000,-2.189814,-2.272935,-1.503513,-0.018619,-0.007040,0.007866,0.384163,0.253604,-0.006902,-6.672346,-5.834604,-0.045378,119.258175,196.971688,-3.786191,0.025808,-0.039113,0.000000,-0.592927,0.678595,-0.000000
0.020000,-2.189982,-2.272993,-1.503434,-0.015092,-0.004764,0.007794,0.323188,0.204739,-0.007540,-5.543889,-3.974360,-0.081930,106.597779,175.349054,-3.520582,0.020840,-0.032908,0.000000,-0.404214,0.564233,0.000000
0.030000,-2.190118,-2.273031,-1.503357,-0.012120,-0.002887,0.007714,0.272880,0.173423,-0.008531,-4.537167,-2.322295,-0.115720,94.904399,155.324702,-3.234071,0.017654,-0.027785,0.000000,-0.236338,0.462001,-0.000000
0.040000,-2.190226,-2.273052,-1.503280,-0.009603,-0.001244,0.007623,0.232070,0.157652,-0.009845,-3.642716,-0.862763,-0.146549,84.136778,136.831244,-2.928899,0.016049,-0.023628,0.000000,-0.087911,0.371052,0.000000
0.050000,-2.190311,-2.273056,-1.503204,-0.007451,0.000311,0.007516,0.199682,0.155576,-0.011452,-2.851483,0.419208,-0.174243,74.253656,119.801295,-2.607308,0.015836,-0.020328,0.000000,0.042476,0.290536,0.000000
0.060000,-2.190376,-2.273045,-1.503130,-0.005584,0.001908,0.007393,0.174725,0.165492,-0.013319,-2.154832,1.537916,-0.198648,65.213775,104.167467,-2.271539,0.016843,-0.017785,0.000000,0.156214,0.219618,0.000000
0.070000,-2.190424,-2.273018,-1.503057,-0.003934,0.003656,0.007249,0.156297,0.185836,-0.015413,-1.544535,2.506986,-0.219634,56.975875,89.862376,-1.923833,0.018909,-0.015906,0.000000,0.254655,0.157485,-0.000000
0.080000,-2.190455,-2.272971,-1.502985,-0.002440,0.005654,0.007084,0.143573,0.215176,-0.017700,-1.012778,3.339368,-0.237092,49.498700,76.818634,-1.566433,0.021889,-0.014608,0.000000,0.339098,0.103359,0.000000
0.090000,-2.190473,-2.272904,-1.502915,-0.001046,0.007985,0.006895,0.135804,0.252208,-0.020143,-0.552162,4.047339,-0.250938,42.740988,64.968855,-1.201579,0.025649,-0.013814,0.000000,0.410783,0.056494,0.000000
0.100000,-2.190477,-2.272810,-1.502847,0.000291,0.010720,0.006681,0.132316,0.295747,-0.022706,-0.155698,4.642501,-0.261107,36.661483,54.245653,-0.831512,0.030066,-0.013456,0.000000,0.470888,0.016182,0.000000
0.110000,-2.190467,-2.272688,-1.502781,0.001612,0.013918,0.006440,0.132499,0.344719,-0.025353,0.183190,5.135783,-0.267558,31.218925,44.581641,-0.458474,0.035031,-0.013471,0.000000,0.520527,-0.018245,0.000000
0.120000,-2.190444,-2.272530,-1.502718,0.002951,0.017629,0.006173,0.135808,0.398157,-0.028045,0.470666,5.537440,-0.270274,26.372055,35.909434,-0.084706,0.040445,-0.013804,0.000000,0.560750,-0.047414,0.000000
0.130000,-2.190408,-2.272333,-1.502658,0.004337,0.021893,0.005880,0.141760,0.455194,-0.030746,0.712480,5.857053,-0.269257,22.079615,28.161644,0.287550,0.046218,-0.014404,0.000000,0.592541,-0.071915,0.000000
0.140000,-2.190357,-2.272090,-1.502601,0.005794,0.026743,0.005559,0.149924,0.515055,-0.033418,0.913969,6.103529,-0.264535,18.300346,21.270887,0.656053,0.052271,-0.015230,0.000000,0.616822,-0.092294,0.000000
0.150000,-2.190292,-2.271796,-1.502547,0.007342,0.032202,0.005211,0.159921,0.577049,-0.036024,1.080060,6.285103,-0.256156,14.992989,15.169775,1.018561,0.058533,-0.016241,0.000000,0.634448,-0.109057,0.000000
