time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,sx,sy,sz
0.000000,-2.326147,-1.418942,1.417550,-0.018014,-0.003805,0.005151,0.768662,-0.209060,-0.065157,-24.899712,4.192749,0.479948,682.471185,-25.347132,-0.538437
0.010000,-2.326292,-1.418990,1.417598,-0.011463,-0.005690,0.004523,0.552054,-0.168355,-0.060384,-18.590933,3.952583,0.474438,581.022923,-22.723124,-0.569089
0.020000,-2.326382,-1.419054,1.417640,-0.006779,-0.007179,0.003943,0.393633,-0.129924,-0.055669,-13.245363,3.737558,0.468461,489.741836,-20.317788,-0.631245
0.030000,-2.326432,-1.419132,1.417677,-0.003427,-0.008295,0.003409,0.284267,-0.093527,-0.051018,-8.763953,3.545521,0.461718,408.103557,-18.124495,-0.721887
0.040000,-2.326454,-1.419219,1.417709,-0.000958,-0.009056,0.002922,0.215787,-0.058944,-0.046438,-5.052897,3.374383,0.453938,335.583720,-16.136616,-0.837992
0.050000,-2.326453,-1.419312,1.417736,0.001001,-0.009479,0.002480,0.180937,-0.025977,-0.041943,-2.023632,3.222126,0.444883,271.657959,-14.347524,-0.976541
0.060000,-2.326435,-1.419408,1.417758,0.002752,-0.009580,0.002083,0.173320,0.005555,-0.037546,0.407161,3.086792,0.434343,215.801907,-12.750589,-1.134513
0.070000,-2.326398,-1.419503,1.417777,0.004539,-0.009372,0.001729,0.187346,0.035809,-0.033262,2.317557,2.966495,0.422138,167.491197,-11.339183,-1.308888
0.080000,-2.326343,-1.419594,1.417793,0.006555,-0.008868,0.001417,0.218180,0.064929,-0.029109,3.780388,2.859412,0.408120,126.201463,-10.106678,-1.496645
0.090000,-2.326266,-1.419679,1.417806,0.008945,-0.008077,0.001146,0.261688,0.093036,-0.025106,4.863242,2.763788,0.392171,91.408339,-9.046445,-1.694764
0.100000,-2.326162,-1.419755,1.417816,0.011819,-0.007010,0.000915,0.314386,0.120237,-0.021272,5.628463,2.677931,0.374201,62.587458,-8.151857,-1.900224
0.110000,-2.326028,-1.419818,1.417824,0.015254,-0.005675,0.000720,0.373389,0.146622,-0.017629,6.133151,2.600220,0.354152,39.214454,-7.416284,-2.110005
0.120000,-2.325855,-1.419867,1.417831,0.019300,-0.004080,0.000561,0.436354,0.172263,-0.014196,6.429163,2.529098,0.331996,20.764959,-6.833098,-2.321086
0.130000,-2.325639,-1.419899,1.417836,0.023988,-0.002232,0.000436,0.501433,0.197221,-0.010996,6.563114,2.463073,0.307736,6.714609,-6.395670,-2.530446
0.140000,-2.325373,-1.419911,1.417839,0.029331,-0.000138,0.000341,0.567215,0.221537,-0.008049,6.576371,2.400721,0.281403,-3.460965,-6.097373,-2.735066
0.150000,-2.325051,-1.419901,1.417842,0.035331,0.002197,0.000274,0.632679,0.245243,-0.005375,6.505062,2.340683,0.253060,-10.286127,-5.931578,-2.931925
0.160000,-2.324665,-1.419867,1.417845,0.041981,0.004765,0.000232,0.697138,0.268354,-0.002994,6.380069,2.281669,0.222800,-14.285246,-5.891656,-3.118002
0.170000,-2.324209,-1.419805,1.417847,0.049269,0.007562,0.000213,0.760187,0.290875,-0.000925,6.227030,2.222453,0.190746,-15.982687,-5.970979,-3.290276
0.180000,-2.323677,-1.419715,1.417849,0.057180,0.010581,0.000213,0.821653,0.312799,0.000816,6.066340,2.161874,0.157051,-15.902816,-6.162919,-3.445728
0.190000,-2.323063,-1.419593,1.417852,0.065697,0.013816,0.000228,0.881540,0.334105,0.002212,5.913150,2.098841,0.121898,-14.570001,-6.460847,-3.581337
0.200000,-2.322361,-1.419438,1.417854,0.074806,0.017261,0.000256,0.939975,0.354764,0.003250,5.777368,2.032326,0.085500,-12.508607,-6.858134,-3.694082
0.210000,-2.321566,-1.419247,1.417857,0.084444,0.020907,0.000292,0.998961,0.374805,0.003916,5.829593,1.967732,0.047904,-14.434121,-7.508857,-3.775926
0.220000,-2.320670,-1.419019,1.417860,0.094723,0.024752,0.000333,1.056506,0.394096,0.004205,5.676433,1.889102,0.009852,-16.166591,-8.226004,-3.829479
0.230000,-2.319669,-1.418751,1.417863,0.105569,0.028786,0.000375,1.112435,0.412563,0.004112,5.506867,1.803078,-0.028583,-17.717185,-8.983270,-3.852336
0.240000,-2.318557,-1.418442,1.417867,0.116966,0.033000,0.000414,1.166594,0.430132,0.003633,5.322658,1.709391,-0.067084,-19.097073,-9.754348,-3.842090
0.250000,-2.317328,-1.418091,1.417872,0.128894,0.037385,0.000446,1.218845,0.446725,0.002771,5.125457,1.608033,-0.105307,-20.317421,-10.512931,-3.796335
0.260000,-2.315978,-1.417694,1.417876,0.141335,0.041933,0.000468,1.269097,0.462191,0.001520,4.919729,1.492206,-0.143735,-21.463263,-11.054506,-3.691177
0.270000,-2.314500,-1.417251,1.417881,0.154268,0.046628,0.000475,1.317204,0.476552,-0.000099,4.699977,1.379131,-0.179964,-22.462857,-11.552796,-3.548330
0.280000,-2.312891,-1.416761,1.417886,0.167671,0.051460,0.000465,1.363066,0.489758,-0.002074,4.470952,1.261309,-0.214577,-23.318327,-12.003314,-3.368018
0.290000,-2.311145,-1.416222,1.417890,0.181522,0.056419,0.000433,1.406597,0.501764,-0.004384,4.234084,1.139239,-0.247200,-24.031796,-12.401576,-3.150466
0.300000,-2.309259,-1.415632,1.417894,0.195795,0.061492,0.000376,1.447726,0.512530,-0.007010,3.990782,1.013467,-0.277463,-24.605388,-12.743097,-2.895901
0.310000,-2.307228,-1.414992,1.417898,0.210468,0.066666,0.000292,1.486379,0.522001,-0.009933,3.740869,0.882588,-0.305772,-25.001664,-12.973042,-2.584925
0.320000,-2.305048,-1.414299,1.417900,0.225515,0.071928,0.000177,1.522532,0.530175,-0.013114,3.489419,0.751957,-0.329923,-25.267154,-13.143441,-2.239787
0.330000,-2.302716,-1.413553,1.417901,0.240911,0.077265,0.000029,1.556160,0.537036,-0.016519,3.235939,0.619912,-0.350463,-25.408825,-13.255974,-1.863117
0.340000,-2.300229,-1.412753,1.417900,0.256630,0.082664,-0.000154,1.587248,0.542571,-0.020111,2.981632,0.487024,-0.367089,-25.433644,-13.312320,-1.457540
0.350000,-2.297583,-1.411899,1.417898,0.272647,0.088112,-0.000374,1.615794,0.546775,-0.023847,2.727632,0.353847,-0.379526,-25.348580,-13.314161,-1.025686
0.360000,-2.294775,-1.410991,1.417893,0.288937,0.093595,-0.000631,1.641806,0.549647,-0.027692,2.475009,0.220741,-0.388098,-25.160729,-13.258724,-0.555680
0.370000,-2.291803,-1.410027,1.417885,0.305475,0.099101,-0.000928,1.665302,0.551193,-0.031593,2.224743,0.088643,-0.391223,-24.876914,-13.152687,-0.066428
0.380000,-2.288665,-1.409009,1.417874,0.322235,0.104615,-0.001263,1.686312,0.551424,-0.035500,1.977767,-0.042151,-0.389377,-24.504086,-12.998274,0.437668
0.390000,-2.285358,-1.407935,1.417860,0.339193,0.110125,-0.001637,1.704871,0.550355,-0.039364,1.734935,-0.171169,-0.382435,-24.049197,-12.797711,0.952204
0.400000,-2.281880,-1.406806,1.417841,0.356324,0.115618,-0.002050,1.721027,0.548008,-0.043132,1.497033,-0.297959,-0.370313,-23.519198,-12.553223,1.472776
0.410000,-2.278231,-1.405623,1.417818,0.373606,0.121081,-0.002500,1.734834,0.544405,-0.046754,1.265036,-0.422081,-0.353099,-22.927553,-12.267381,1.998134
0.420000,-2.274408,-1.404385,1.417791,0.391013,0.126502,-0.002984,1.746348,0.539576,-0.050176,1.038980,-0.543160,-0.330502,-22.273903,-11.942021,2.520335
0.430000,-2.270410,-1.403093,1.417759,0.408525,0.131868,-0.003502,1.755636,0.533554,-0.053347,0.819744,-0.660797,-0.302719,-21.564404,-11.579327,3.034590
0.440000,-2.266237,-1.401748,1.417721,0.426119,0.137169,-0.004050,1.762768,0.526373,-0.056214,0.607857,-0.774629,-0.269853,-20.805211,-11.181481,3.536110
0.450000,-2.261888,-1.400350,1.417678,0.443774,0.142392,-0.004625,1.767819,0.518075,-0.058727,0.403785,-0.884316,-0.232055,-20.002476,-10.750666,4.020105
0.460000,-2.257361,-1.398900,1.417628,0.461469,0.147527,-0.005224,1.770874,0.508702,-0.060836,0.208199,-0.989533,-0.189217,-19.169085,-10.289223,4.474003
0.470000,-2.252658,-1.397400,1.417573,0.479185,0.152563,-0.005841,1.772011,0.498300,-0.062497,0.020811,-1.089998,-0.142315,-18.303637,-9.799158,4.901749
0.480000,-2.247778,-1.395849,1.417511,0.496903,0.157490,-0.006472,1.771319,0.486919,-0.063668,-0.157785,-1.185428,-0.091282,-17.411464,-9.282633,5.299509
0.490000,-2.242720,-1.394250,1.417444,0.514605,0.162298,-0.007112,1.768886,0.474609,-0.064310,-0.327347,-1.275570,-0.036437,-16.497896,-8.741810,5.663443
0.500000,-2.237486,-1.392604,1.417369,0.532275,0.166979,-0.007756,1.764803,0.461426,-0.064385,-0.487689,-1.360191,0.021862,-15.568263,-8.178854,5.989717
0.510000,-2.232075,-1.390911,1.417288,0.549896,0.171524,-0.008398,1.759166,0.447424,-0.063856,-0.638387,-1.439073,0.083829,-14.635221,-7.596113,6.259076
0.520000,-2.226488,-1.389174,1.417201,0.567453,0.175925,-0.009032,1.752066,0.432664,-0.062701,-0.780046,-1.512045,0.147587,-13.695879,-6.995543,6.484989
0.530000,-2.220726,-1.387393,1.417108,0.584933,0.180175,-0.009650,1.743597,0.417204,-0.060897,-0.912298,-1.578932,0.213378,-12.754669,-6.379282,6.665508
0.540000,-2.214790,-1.385571,1.417008,0.602321,0.184267,-0.010247,1.733852,0.401106,-0.058428,-1.035147,-1.639586,0.280739,-11.816025,-5.749473,6.798682
0.550000,-2.208680,-1.383708,1.416903,0.619606,0.188195,-0.010816,1.722925,0.384433,-0.055279,-1.148642,-1.693883,0.349187,-10.884380,-5.108254,6.882564
0.560000,-2.202398,-1.381807,1.416792,0.636776,0.191954,-0.011351,1.710914,0.367250,-0.051434,-1.252522,-1.741675,0.418943,-9.973044,-4.458900,6.896937
0.570000,-2.195945,-1.379870,1.416676,0.653821,0.195538,-0.011843,1.697905,0.349622,-0.046900,-1.347756,-1.782986,0.487772,-9.076487,-3.802280,6.860356
0.580000,-2.189322,-1.377897,1.416555,0.670731,0.198945,-0.012286,1.683988,0.331613,-0.041681,-1.434112,-1.817703,0.555981,-8.198055,-3.140395,6.773111
0.590000,-2.182531,-1.375892,1.416431,0.687498,0.202170,-0.012674,1.669252,0.313290,-0.035785,-1.511788,-1.845783,0.623066,-7.341094,-2.475247,6.635490
0.600000,-2.175573,-1.373855,1.416302,0.704113,0.205210,-0.013000,1.653781,0.294719,-0.029225,-1.581016,-1.867204,0.688524,-6.508950,-1.808838,6.447781
0.610000,-2.168449,-1.371788,1.416171,0.720571,0.208063,-0.013257,1.637663,0.275969,-0.022014,-1.641650,-1.881864,0.752506,-5.715356,-1.145656,6.193829
0.620000,-2.161162,-1.369694,1.416037,0.736865,0.210729,-0.013438,1.620974,0.257104,-0.014184,-1.694961,-1.890014,0.812976,-4.952000,-0.484913,5.892379
0.630000,-2.153712,-1.367574,1.415902,0.752989,0.213205,-0.013539,1.603789,0.238190,-0.005765,-1.740798,-1.891576,0.870203,-4.220957,0.171694,5.545733
0.640000,-2.146103,-1.365430,1.415767,0.768939,0.215493,-0.013552,1.586181,0.219294,0.003208,-1.779495,-1.886600,0.923748,-3.524302,0.822468,5.156192
0.650000,-2.138334,-1.363265,1.415632,0.784711,0.217591,-0.013473,1.568221,0.200480,0.012696,-1.811405,-1.875152,0.973192,-2.864108,1.465711,4.726057
0.660000,-2.130409,-1.361079,1.415498,0.800302,0.219503,-0.013296,1.549979,0.181814,0.022661,-1.836478,-1.857178,1.018585,-2.253249,2.096222,4.246420
