time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,sx,sy,sz,roll,pitch,yaw,p,q,r
0.000000,-1.987418,-1.335270,-1.413941,-0.003806,-0.018011,-0.005145,-0.209067,0.768534,0.065140,4.225075,-24.921734,-0.578975,-43.586381,693.713506,42.088612,0.078685,0.021451,0.000000,-2.544963,-0.433299,0.000000
0.010000,-1.987465,-1.335416,-1.413990,-0.005692,-0.011461,-0.004516,-0.168925,0.552245,0.061374,3.810239,-18.507383,-0.182308,-39.424423,590.903878,37.295856,0.056580,0.017326,0.000000,-1.892779,-0.390430,0.000000
0.020000,-1.987530,-1.335505,-1.414032,-0.007198,-0.006769,-0.003906,-0.132728,0.395131,0.061339,3.435727,-13.069588,0.167946,-35.520399,498.315066,32.804118,0.040506,0.013614,0.000000,-1.337441,-0.351842,0.000000
0.030000,-1.987608,-1.335555,-1.414068,-0.008359,-0.003392,-0.003278,-0.100085,0.287930,0.064588,3.098994,-8.508760,0.474744,-31.867503,415.422724,28.603140,0.029535,0.010270,0.000000,-0.870763,-0.317323,0.000000
0.040000,-1.987696,-1.335576,-1.414097,-0.009210,-0.000872,-0.002604,-0.070630,0.222348,0.070699,2.797562,-4.730559,0.740943,-28.458928,341.702505,24.682663,0.022825,0.007252,0.000000,-0.483669,-0.286603,-0.000000
0.050000,-1.987792,-1.335574,-1.414119,-0.009781,0.001169,-0.001856,-0.044024,0.191008,0.079280,2.529023,-1.645884,0.969298,-25.287869,276.630061,21.032429,0.019627,0.004524,0.000000,-0.167099,-0.259395,-0.000000
0.060000,-1.987891,-1.335553,-1.414134,-0.010099,0.003040,-0.001012,-0.019948,0.187399,0.089967,2.291036,0.829120,1.162459,-22.347519,219.681045,17.642179,0.019277,0.002052,0.000000,0.087582,-0.235412,0.000000
0.070000,-1.987993,-1.335513,-1.414139,-0.010187,0.004990,-0.000051,0.001891,0.205821,0.102421,2.081326,2.773067,1.322974,-19.631073,170.331111,14.501654,0.021199,-0.000195,0.000000,0.288419,-0.214381,-0.000000
0.080000,-1.988094,-1.335453,-1.414134,-0.010067,0.007214,0.001042,0.021766,0.241335,0.116326,1.897691,4.259325,1.453290,-17.131724,128.055912,11.600595,0.024891,-0.002245,0.000000,0.442838,-0.196041,0.000000
0.090000,-1.988193,-1.335368,-1.414118,-0.009758,0.009860,0.002279,0.039925,0.289709,0.131394,1.737991,5.356020,1.555750,-14.842667,92.331100,8.928744,0.029924,-0.004125,0.000000,0.557672,-0.180150,-0.000000
0.100000,-1.988289,-1.335254,-1.414088,-0.009274,0.013039,0.003672,0.056598,0.347367,0.147356,1.600159,6.126033,1.632595,-12.757094,62.632329,6.475842,0.035933,-0.005857,0.000000,0.639193,-0.166479,-0.000000
0.110000,-1.988378,-1.335105,-1.414044,-0.008630,0.016828,0.005229,0.071994,0.411334,0.163967,1.482194,6.627005,1.685962,-10.868201,38.435251,4.231630,0.042616,-0.007463,0.000000,0.693143,-0.154814,0.000000
0.120000,-1.988461,-1.334915,-1.413983,-0.007838,0.021278,0.006953,0.086302,0.479186,0.181004,1.382162,6.911330,1.717889,-9.169181,19.215520,2.185850,0.049722,-0.008962,0.000000,0.724752,-0.144950,0.000000
0.130000,-1.988535,-1.334677,-1.413904,-0.006907,0.026418,0.008849,0.099691,0.548996,0.198260,1.298200,7.026159,1.730307,-7.653227,4.448789,0.328243,0.057052,-0.010371,0.000000,0.738749,-0.136694,0.000000
0.140000,-1.988599,-1.334384,-1.413806,-0.005846,0.032260,0.010919,0.112314,0.619284,0.215551,1.228510,7.013401,1.725047,-6.313535,-6.389289,-1.351449,0.064452,-0.011706,0.000000,0.739361,-0.129861,0.000000
0.150000,-1.988651,-1.334029,-1.413685,-0.004663,0.038802,0.013160,0.124303,0.688962,0.232708,1.171364,6.909721,1.703836,-5.143297,-13.823062,-2.863487,0.071807,-0.012978,0.000000,0.730310,-0.124273,0.000000
0.160000,-1.988691,-1.333606,-1.413542,-0.003362,0.046035,0.015572,0.135777,0.757281,0.249580,1.125102,6.746540,1.668301,-4.135708,-18.376875,-4.218127,0.079037,-0.014201,0.000000,0.714805,-0.119762,0.000000
0.170000,-1.988718,-1.333107,-1.413373,-0.001949,0.053942,0.018150,0.146836,0.823782,0.266031,1.088131,6.550035,1.619964,-3.283962,-20.575077,-5.425629,0.086091,-0.015384,0.000000,0.695533,-0.116164,-0.000000
0.180000,-1.988730,-1.332525,-1.413178,-0.000426,0.062503,0.020891,0.157566,0.888241,0.281941,1.058926,6.341142,1.560245,-2.581252,-20.942014,-6.496252,0.092942,-0.016535,0.000000,0.674658,-0.113323,-0.000000
0.190000,-1.988726,-1.331854,-1.412955,0.001202,0.071699,0.023787,0.168036,0.950616,0.297203,1.036031,6.135551,1.490461,-2.020773,-20.002034,-7.440253,0.099584,-0.017662,0.000000,0.653809,-0.111089,-0.000000
0.200000,-1.988706,-1.331089,-1.412702,0.002934,0.081509,0.026832,0.178303,1.010998,0.311721,1.018059,5.943710,1.411828,-1.595718,-18.279482,-8.267893,0.106022,-0.018770,0.000000,0.634075,-0.109318,0.000000
0.210000,-1.988667,-1.330223,-1.412418,0.004765,0.091865,0.030018,0.188477,1.071353,0.325419,1.009977,5.936605,1.325971,-1.458118,-20.485994,-9.002409,0.112459,-0.019869,0.000000,0.633265,-0.108531,0.000000
0.220000,-1.988610,-1.329250,-1.412101,0.006700,0.102872,0.033337,0.198505,1.129661,0.338217,0.995646,5.721745,1.232684,-1.422881,-22.445899,-9.639491,0.118679,-0.020954,0.000000,0.610519,-0.107039,-0.000000
0.230000,-1.988533,-1.328163,-1.411751,0.008735,0.114451,0.036780,0.208390,1.185726,0.350053,0.981266,5.488470,1.133477,-1.463751,-24.170817,-10.187808,0.124662,-0.022025,0.000000,0.585565,-0.105491,-0.000000
0.240000,-1.988435,-1.326959,-1.411365,0.010868,0.126579,0.040335,0.218128,1.239377,0.360870,0.966205,5.239073,1.029195,-1.554474,-25.672364,-10.656030,0.130384,-0.023080,0.000000,0.558662,-0.103823,0.000000
0.250000,-1.988315,-1.325630,-1.410944,0.013097,0.139230,0.043993,0.227710,1.290461,0.370622,0.950097,4.975729,0.920595,-1.668793,-26.962159,-11.052826,0.135829,-0.024119,0.000000,0.530060,-0.101997,0.000000
0.260000,-1.988173,-1.324172,-1.410485,0.015424,0.152378,0.047743,0.237048,1.338879,0.379283,0.925685,4.703024,0.809574,-1.599793,-28.115660,-11.417840,0.140984,-0.025130,0.000000,0.500283,-0.099256,0.000000
0.270000,-1.988006,-1.322581,-1.409989,0.017840,0.165997,0.051575,0.246226,1.384487,0.386803,0.910059,4.416920,0.693814,-1.524000,-29.072828,-11.724975,0.145830,-0.026124,0.000000,0.468890,-0.097388,-0.000000
0.280000,-1.987816,-1.320851,-1.409453,0.020348,0.180058,0.055476,0.255252,1.427189,0.393150,0.895242,4.122210,0.575251,-1.437281,-29.837463,-11.979106,0.150358,-0.027099,0.000000,0.436428,-0.095562,0.000000
0.290000,-1.987599,-1.318978,-1.408879,0.022945,0.194531,0.059434,0.264134,1.466908,0.398300,0.881364,3.820800,0.454392,-1.335502,-30.413366,-12.185111,0.154556,-0.028057,0.000000,0.403125,-0.093794,-0.000000
0.300000,-1.987356,-1.316959,-1.408265,0.025630,0.209386,0.063437,0.272883,1.503589,0.402232,0.868596,3.514559,0.331693,-1.214529,-30.804337,-12.347866,0.158418,-0.028998,0.000000,0.369201,-0.092104,-0.000000
0.310000,-1.987086,-1.314789,-1.407610,0.028402,0.224593,0.067474,0.281489,1.537168,0.404941,0.855105,3.203349,0.208639,-1.018559,-30.964483,-12.499441,0.161937,-0.029921,0.000000,0.334690,-0.090305,-0.000000
0.320000,-1.986788,-1.312466,-1.406915,0.031260,0.240120,0.071532,0.289992,1.567653,0.406400,0.845988,2.893621,0.083041,-0.801455,-30.953384,-12.614190,0.165112,-0.030829,0.000000,0.300240,-0.088925,0.000000
0.330000,-1.986461,-1.309986,-1.406179,0.034202,0.255936,0.075598,0.298416,1.595044,0.406598,0.839139,2.584820,-0.043527,-0.565409,-30.780926,-12.693660,0.167942,-0.031724,0.000000,0.265838,-0.087749,-0.000000
0.340000,-1.986104,-1.307347,-1.405403,0.037228,0.272010,0.079660,0.306783,1.619358,0.405528,0.834736,2.278508,-0.170720,-0.312614,-30.456993,-12.739396,0.170429,-0.032609,0.000000,0.231670,-0.086798,-0.000000
0.350000,-1.985716,-1.304545,-1.404586,0.040338,0.288313,0.083704,0.315119,1.640627,0.403183,0.832935,1.976152,-0.298208,-0.045263,-29.991473,-12.752946,0.172577,-0.033487,0.000000,0.197909,-0.086088,-0.000000
0.360000,-1.985297,-1.301580,-1.403729,0.043530,0.304813,0.087719,0.323450,1.658896,0.399571,0.833737,1.678896,-0.424949,0.237856,-29.388667,-12.754244,0.174389,-0.034358,0.000000,0.164708,-0.085624,-0.000000
0.370000,-1.984845,-1.298448,-1.402832,0.046807,0.321481,0.091691,0.331804,1.674227,0.394685,0.837573,1.388533,-0.552367,0.530727,-28.664729,-12.724198,0.175873,-0.035226,0.000000,0.132239,-0.085445,0.000000
0.380000,-1.984360,-1.295150,-1.401896,0.050167,0.338288,0.095608,0.340211,1.686693,0.388526,0.844375,1.105970,-0.679326,0.830740,-27.830227,-12.662103,0.177037,-0.036094,0.000000,0.100629,-0.085547,0.000000
0.390000,-1.983841,-1.291682,-1.400920,0.053611,0.355206,0.099457,0.348701,1.696376,0.381101,0.854203,0.832262,-0.805500,1.135286,-26.895729,-12.567253,0.177889,-0.036965,0.000000,0.070004,-0.085937,-0.000000
0.400000,-1.983288,-1.288045,-1.399907,0.057141,0.372207,0.103226,0.357305,1.703371,0.372419,0.867088,0.568354,-0.930559,1.441753,-25.871806,-12.438943,0.178441,-0.037842,0.000000,0.040478,-0.086619,0.000000
0.410000,-1.982698,-1.284238,-1.398856,0.060758,0.389264,0.106902,0.366055,1.707782,0.362496,0.883193,0.315373,-1.054013,1.743567,-24.776224,-12.280321,0.178703,-0.038727,0.000000,0.012184,-0.087610,0.000000
0.420000,-1.982072,-1.280260,-1.397769,0.064463,0.406354,0.110472,0.374979,1.709716,0.351345,0.902127,0.073381,-1.175876,2.042569,-23.611473,-12.086358,0.178688,-0.039623,0.000000,-0.014863,-0.088868,0.000000
0.430000,-1.981409,-1.276111,-1.396647,0.068258,0.423451,0.113924,0.384107,1.709289,0.338985,0.924028,-0.156658,-1.295618,2.336633,-22.387242,-11.855878,0.178410,-0.040534,0.000000,-0.040549,-0.090406,0.000000
0.440000,-1.980707,-1.271791,-1.395491,0.072146,0.440532,0.117248,0.393469,1.706624,0.325441,0.948836,-0.374198,-1.412868,2.623634,-21.113218,-11.587704,0.177882,-0.041461,0.000000,-0.064805,-0.092220,-0.000000
0.450000,-1.979966,-1.267300,-1.394302,0.076128,0.457576,0.120429,0.403093,1.701849,0.310738,0.976470,-0.578788,-1.527243,2.901448,-19.799089,-11.280660,0.177119,-0.042409,0.000000,-0.087575,-0.094301,0.000000
0.460000,-1.979184,-1.262640,-1.393083,0.080208,0.474562,0.123459,0.413010,1.695099,0.294903,1.007042,-0.769548,-1.638668,3.162518,-18.467920,-10.925486,0.176136,-0.043379,0.000000,-0.108765,-0.096657,0.000000
0.470000,-1.978361,-1.257809,-1.391834,0.084389,0.491472,0.126324,0.423243,1.686502,0.277977,1.039920,-0.947475,-1.745979,3.410817,-17.114384,-10.530078,0.174949,-0.044373,0.000000,-0.128455,-0.099228,-0.000000
