time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,sx,sy,sz
0.000000,-2.326147,-1.418942,1.417550,-0.006129,-0.007403,0.003719,0.119467,-0.014500,-0.021075,1.641856,0.592555,-0.108345,19.604668,13.649203,1.808324
0.050000,-2.326453,-1.419312,1.417736,-0.000155,-0.008128,0.002665,0.201559,0.015128,-0.026492,2.622089,1.275015,-0.017929,26.621223,16.556623,2.953884
0.100000,-2.326162,-1.419755,1.417816,0.014027,-0.005890,0.001069,0.381675,0.113002,-0.022868,4.303978,2.248218,0.187043,28.623402,10.828753,2.490378
0.150000,-2.325051,-1.419901,1.417842,0.038012,0.003172,0.000378,0.631957,0.239950,-0.007788,5.484429,2.357891,0.231109,13.997122,-2.669980,-1.120361
0.200000,-2.322361,-1.419438,1.417854,0.077223,0.018105,0.000291,0.930118,0.348791,0.000243,5.703690,1.981220,0.075007,-5.095713,-8.249921,-3.267479
0.250000,-2.317328,-1.418091,1.417872,0.131024,0.038052,0.000402,1.202326,0.438072,-0.000287,4.974858,1.532899,-0.095639,-17.773906,-10.036730,-3.184979
0.300000,-2.309259,-1.415632,1.417894,0.197456,0.061912,0.000262,1.427604,0.502081,-0.009321,3.926300,0.977547,-0.243491,-22.347330,-11.770823,-2.301521
0.350000,-2.297583,-1.411899,1.417898,0.273784,0.088260,-0.000530,1.594956,0.535827,-0.024636,2.740125,0.355816,-0.325791,-23.633185,-12.437988,-0.645389
0.400000,-2.281880,-1.406806,1.417841,0.356951,0.115495,-0.002202,1.701617,0.537663,-0.041900,1.562981,-0.266252,-0.308029,-22.377002,-11.857889,1.496976
0.450000,-2.261888,-1.400350,1.417678,0.443946,0.142026,-0.004720,1.751254,0.509201,-0.055439,0.502425,-0.829973,-0.176093,-19.372934,-10.237405,3.655640
0.500000,-2.237486,-1.392604,1.417369,0.532077,0.166415,-0.007746,1.751859,0.454665,-0.059509,-0.374312,-1.289993,0.057535,-15.382349,-7.845835,5.312842
0.550000,-2.208680,-1.383708,1.416903,0.619132,0.187492,-0.010671,1.713823,0.380202,-0.049686,-1.035810,-1.614556,0.355191,-11.066425,-4.952702,6.046023
0.600000,-2.175573,-1.373855,1.416302,0.703459,0.204435,-0.012714,1.648278,0.293210,-0.023990,-1.480955,-1.785263,0.662137,-6.968410,-1.818812,5.633514
0.650000,-2.138334,-1.363265,1.415632,0.783960,0.216813,-0.013070,1.565728,0.201676,0.016528,-1.732651,-1.796437,0.918542,-3.496053,1.315252,4.098588
0.700000,-2.097177,-1.352173,1.414995,0.860032,0.224603,-0.011061,1.475013,0.113566,0.067864,-1.830560,-1.653738,1.071996,-0.905987,4.244557,1.690643
0.750000,-2.052331,-1.340805,1.414525,0.931461,0.228170,-0.006283,1.382672,0.036302,0.123728,-1.823250,-1.371982,1.087607,0.698977,6.811414,-1.181588
0.800000,-2.004030,-1.329356,1.414367,0.998299,0.228233,0.001311,1.292688,-0.023632,0.176625,-1.760662,-0.972596,0.953837,1.353380,8.906509,-4.041563
0.850000,-1.952501,-1.317981,1.414657,1.060730,0.225807,0.011379,1.206605,-0.060958,0.219111,-1.687912,-0.481331,0.683450,1.195491,10.458090,-6.437616
0.900000,-1.897957,-1.306776,1.415505,1.118959,0.222137,0.023223,1.123897,-0.071765,0.244970,-1.641113,0.073213,0.310075,0.425023,11.413514,-8.018784
0.950000,-1.840605,-1.295768,1.416979,1.173120,0.218630,0.035876,1.042494,-0.053636,0.250119,-1.645410,0.660021,-0.118428,-0.737263,11.721625,-8.583660
1.000000,-1.780646,-1.284912,1.419092,1.223209,0.216774,0.048234,0.959356,-0.005763,0.233127,-1.714840,1.245375,-0.548291,-2.080016,11.325322,-8.099521
1.050000,-1.718284,-1.274090,1.421802,1.269055,0.218054,0.059189,0.871010,0.070901,0.195290,-1.853411,1.792553,-0.928380,-3.418924,10.171465,-6.694015
1.100000,-1.653740,-1.263107,1.425011,1.310310,0.223864,0.067763,0.774015,0.173492,0.140289,-2.056732,2.262522,-1.217692,-4.603985,8.240563,-4.624510
1.150000,-1.587253,-1.251704,1.428579,1.346457,0.235403,0.073218,0.665337,0.297153,0.073520,-2.313810,2.616609,-1.390831,-5.522370,5.592957,-2.231990
1.200000,-1.519094,-1.239567,1.432333,1.376843,0.253579,0.075115,0.542634,0.435153,0.001206,-2.608969,2.821817,-1.440891,-6.103877,2.424278,0.111766
1.250000,-1.449569,-1.226346,1.436090,1.400720,0.278918,0.073338,0.404440,0.579335,-0.070569,-2.924197,2.859037,-1.379655,-6.329733,-0.888284,2.055266
1.300000,-1.379022,-1.211675,1.439667,1.417287,0.311513,0.068059,0.250214,0.721057,-0.136760,-3.241942,2.732989,-1.235365,-6.229200,-3.802152,3.319958
1.350000,-1.307840,-1.195195,1.442896,1.425742,0.351024,0.059663,0.080246,0.852634,-0.194105,-3.547117,2.478822,-1.047659,-5.836807,-5.771778,3.771086
1.400000,-1.236448,-1.176573,1.445633,1.425312,0.396776,0.048648,-0.104498,0.968939,-0.241526,-3.825623,2.155811,-0.858256,-5.112046,-6.541358,3.487205
1.450000,-1.165309,-1.155517,1.447761,1.415292,0.447918,0.035510,-0.302317,1.068215,-0.279931,-4.058322,1.824686,-0.698938,-3.901531,-6.319243,2.749221
1.500000,-1.094919,-1.131781,1.449184,1.395080,0.503598,0.020655,-0.510330,1.151407,-0.311419,-4.215776,1.523887,-0.583334,-2.017232,-5.620775,1.921577
1.550000,-1.025801,-1.105157,1.449826,1.364259,0.563059,0.004368,-0.723894,1.220604,-0.338264,-4.260045,1.262608,-0.506781,0.638153,-4.957835,1.321502
1.600000,-0.958493,-1.075475,1.449621,1.322691,0.625658,-0.013172,-0.936334,1.277668,-0.362097,-4.151961,1.028103,-0.451184,4.008016,-4.663543,1.165242
1.650000,-0.893532,-1.042591,1.448509,1.270625,0.690826,-0.031842,-1.139090,1.323414,-0.383383,-3.859244,0.796254,-0.390256,7.881439,-4.865635,1.572703
