time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,sx,sy,sz,roll,pitch,yaw,p,q,r
0.000000,-2.559376,-2.324199,-1.416631,-0.007445,-0.006079,-0.003809,-0.020189,0.126236,0.008944,0.421757,1.860542,-0.272570,11.302925,23.118932,-7.625000,0.012879,0.002060,0.000000,0.189442,-0.043085,-0.000000
0.050000,-2.559748,-2.324503,-1.416822,-0.008455,0.000233,-0.003362,0.000899,0.219263,-0.004685,0.986903,3.016489,-0.653820,14.064917,31.092083,-10.017874,0.022337,-0.000092,0.000000,0.305703,-0.100523,0.000000
0.100000,-2.560221,-2.324175,-1.416967,-0.007356,0.015847,-0.004277,0.078501,0.427885,-0.056438,1.828249,4.969751,-1.274358,10.128824,32.503474,-7.719964,0.043339,-0.007956,0.000000,0.497087,-0.184087,-0.000000
0.150000,-2.560484,-2.322918,-1.417249,-0.000605,0.043021,-0.009005,0.183724,0.716238,-0.132120,1.999786,6.266836,-1.425817,0.176573,14.877036,1.519960,0.071904,-0.018477,0.000000,0.616432,-0.197912,-0.000000
0.200000,-2.560282,-2.319873,-1.417868,0.011017,0.087471,-0.017489,0.278480,1.054568,-0.199020,1.845906,6.457454,-1.122362,-2.660022,-7.002666,8.093467,0.104934,-0.027816,0.000000,0.625633,-0.180168,0.000000
0.250000,-2.559382,-2.314171,-1.418998,0.027243,0.148478,-0.028907,0.368314,1.361983,-0.244357,1.733783,5.566570,-0.616470,-2.705644,-22.215995,11.042734,0.134553,-0.036616,0.000000,0.534341,-0.168431,0.000000
0.300000,-2.557557,-2.305025,-1.420759,0.047848,0.223669,-0.041925,0.451858,1.611225,-0.260667,1.575341,4.235855,-0.018088,-3.739671,-29.082098,11.784504,0.158491,-0.044839,0.000000,0.408353,-0.154078,0.000000
0.350000,-2.554597,-2.291804,-1.423191,0.072429,0.309601,-0.054974,0.525849,1.785569,-0.246165,1.359816,2.658360,0.561980,-4.707906,-32.414291,10.451242,0.175493,-0.052244,0.000000,0.264312,-0.135652,-0.000000
0.400000,-2.550314,-2.274065,-1.426256,0.100433,0.402226,-0.066541,0.587840,1.877061,-0.204469,1.104551,0.994426,1.027036,-5.352844,-32.848562,7.483325,0.184974,-0.058632,0.000000,0.113085,-0.113939,-0.000000
0.450000,-2.544554,-2.251581,-1.429845,0.131213,0.497307,-0.075421,0.636304,1.885011,-0.143462,0.824532,-0.626496,1.310313,-5.753983,-30.981573,3.589751,0.186793,-0.063841,0.000000,-0.037686,-0.089302,0.000000
0.500000,-2.537193,-2.224335,-1.433798,0.164064,0.590727,-0.080888,0.670293,1.814412,-0.073438,0.529152,-2.103732,1.386011,-5.999186,-27.345464,-0.380476,0.181152,-0.067716,0.000000,-0.181376,-0.061734,-0.000000
0.550000,-2.528147,-2.192508,-1.437934,0.198242,0.678748,-0.082765,0.689219,1.674638,-0.004861,0.224613,-3.361043,1.272265,-6.130119,-22.410602,-3.606398,0.168588,-0.070107,0.000000,-0.310914,-0.031379,0.000000
0.600000,-2.517369,-2.156460,-1.442075,0.232985,0.758191,-0.081374,0.692755,1.478307,0.053789,-0.083859,-4.344792,1.025371,-6.151574,-16.624975,-5.453880,0.150009,-0.070888,0.000000,-0.418754,0.001114,0.000000
0.650000,-2.504849,-2.116689,-1.446071,0.267518,0.826579,-0.077386,0.680833,1.240159,0.097676,-0.390544,-5.023540,0.726877,-6.044039,-10.421796,-5.588913,0.126694,-0.069985,0.000000,-0.498043,0.034515,0.000000
0.700000,-2.490617,-2.073802,-1.449813,0.301069,0.882207,-0.071606,0.653700,0.975953,0.126477,-0.688263,-5.386971,0.466480,-5.770581,-4.192607,-4.027166,0.100219,-0.067404,0.000000,-0.544234,0.067177,-0.000000
0.750000,-2.474742,-2.028469,-1.453232,0.332888,0.924174,-0.064738,0.612007,0.701462,0.144324,-0.967602,-5.442801,0.324161,-5.278728,1.752540,-1.117594,0.072301,-0.063233,0.000000,-0.556187,0.097337,0.000000
0.800000,-2.457328,-1.981385,-1.456287,0.362269,0.952353,-0.057174,0.556940,0.431673,0.158893,-1.216136,-5.211717,0.354720,-4.500872,7.211295,2.528608,0.044624,-0.057643,0.000000,-0.536087,0.123355,-0.000000
0.850000,-2.438515,-1.933233,-1.458949,0.388582,0.967341,-0.048849,0.490393,0.180290,0.179796,-1.417690,-4.721671,0.577021,-3.357817,12.082743,6.144452,0.018695,-0.050878,0.000000,-0.488236,0.143764,-0.000000
0.900000,-2.418470,-1.884651,-1.461172,0.411309,0.970382,-0.039194,0.415171,-0.040494,0.216595,-1.551918,-4.003443,0.969166,-1.770149,16.324694,8.928385,-0.004217,-0.043250,0.000000,-0.417369,0.157102,-0.000000
0.950000,-2.397384,-1.836195,-1.462869,0.430099,0.963292,-0.027189,0.335201,-0.220054,0.276713,-1.594704,-3.089202,1.469860,0.319324,19.886588,10.163845,-0.023064,-0.035147,0.000000,-0.327357,0.161613,-0.000000
1.000000,-2.375460,-1.788321,-1.463891,0.444829,0.948377,-0.011523,0.255700,-0.349414,0.363581,-1.519985,-2.014784,1.985550,2.911865,22.642070,9.326935,-0.036959,-0.027062,0.000000,-0.220833,0.154997,-0.000000
1.050000,-2.352901,-1.741357,-1.464021,0.455669,0.928351,0.009169,0.183203,-0.421533,0.475268,-1.303518,-0.824995,2.402553,5.912631,24.349537,6.176551,-0.045118,-0.019623,0.000000,-0.099898,0.134402,0.000000
1.100000,-2.329893,-1.695486,-1.462974,0.463149,0.906224,0.036004,0.125349,-0.431914,0.603836,-0.928722,0.420169,2.603205,9.094475,24.664304,0.821456,-0.046877,-0.013615,0.000000,0.032238,0.096906,-0.000000
1.150000,-2.306586,-1.650735,-1.460420,0.468204,0.885159,0.069552,0.090331,-0.379516,0.735588,-0.394070,1.641435,2.484699,12.080207,23.212791,-6.245253,-0.041796,-0.009954,0.000000,0.169113,0.040661,-0.000000
1.200000,-2.283073,-1.606970,-1.456019,0.472182,0.868272,0.109563,0.085942,-0.267770,0.852306,0.279298,2.741449,1.978680,14.358819,19.719179,-14.158946,-0.029882,-0.009594,0.000000,0.299169,-0.033281,-0.000000
1.250000,-2.259368,-1.563908,-1.449464,0.476798,0.858382,0.154783,0.118260,-0.105371,0.933456,1.041811,3.613353,1.068804,15.344932,14.154646,-21.760470,-0.011869,-0.013322,0.000000,0.405564,-0.118941,0.000000
1.300000,-2.235393,-1.521132,-1.440541,0.484008,0.857735,0.202909,0.190123,0.093565,0.959186,1.813792,4.156913,-0.197367,14.501535,6.853052,-27.750182,0.010569,-0.021478,0.000000,0.469222,-0.204345,-0.000000
1.350000,-2.210967,-1.478134,-1.429173,0.495810,0.867739,0.250702,0.299640,0.310321,0.913720,2.491965,4.298659,-1.706214,11.557952,-1.482227,-30.915131,0.034848,-0.033669,0.000000,0.475339,-0.273177,-0.000000
1.400000,-2.185812,-1.434358,-1.415470,0.513972,0.888767,0.294281,0.439319,0.523431,0.788565,2.969587,4.008690,-3.288880,6.739888,-9.896411,-30.391175,0.057887,-0.048659,0.000000,0.420410,-0.310160,0.000000
1.450000,-2.159570,-1.389258,-1.399745,0.539742,0.920082,0.329558,0.596598,0.711190,0.584832,3.165954,3.309017,-4.745331,0.797936,-17.355472,-25.886174,0.076780,-0.064581,0.000000,0.314974,-0.307721,0.000000
1.500000,-2.131838,-1.342350,-1.382515,0.573632,0.959886,0.352764,0.755915,0.854333,0.314032,3.049380,2.273143,-5.877498,-5.240238,-22.923355,-17.789959,0.089445,-0.079436,0.000000,0.179741,-0.269062,-0.000000
