time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,sx,sy,sz
0.000000,-1.335270,-1.987418,1.413941,-0.018011,-0.003806,0.005145,0.768534,-0.209067,-0.065140,-24.921734,4.225075,0.578975,693.713506,-43.586381,-42.088612
0.010000,-1.335416,-1.987465,1.413990,-0.011461,-0.005692,0.004516,0.552245,-0.168925,-0.061374,-18.507383,3.810239,0.182308,590.903878,-39.424423,-37.295856
0.020000,-1.335505,-1.987530,1.414032,-0.006769,-0.007198,0.003906,0.395131,-0.132728,-0.061339,-13.069588,3.435727,-0.167946,498.315066,-35.520399,-32.804118
0.030000,-1.335555,-1.987608,1.414068,-0.003392,-0.008359,0.003278,0.287930,-0.100085,-0.064588,-8.508760,3.098994,-0.474744,415.422724,-31.867503,-28.603140
0.040000,-1.335576,-1.987696,1.414097,-0.000872,-0.009210,0.002604,0.222348,-0.070630,-0.070699,-4.730559,2.797562,-0.740943,341.702505,-28.458928,-24.682663
0.050000,-1.335574,-1.987792,1.414119,0.001169,-0.009781,0.001856,0.191008,-0.044024,-0.079280,-1.645884,2.529023,-0.969298,276.630061,-25.287869,-21.032429
0.060000,-1.335553,-1.987891,1.414134,0.003040,-0.010099,0.001012,0.187399,-0.019948,-0.089967,0.829120,2.291036,-1.162459,219.681045,-22.347519,-17.642179
0.070000,-1.335513,-1.987993,1.414139,0.004990,-0.010187,0.000051,0.205821,0.001891,-0.102421,2.773067,2.081326,-1.322974,170.331111,-19.631073,-14.501654
0.080000,-1.335453,-1.988094,1.414134,0.007214,-0.010067,-0.001042,0.241335,0.021766,-0.116326,4.259325,1.897691,-1.453290,128.055912,-17.131724,-11.600595
0.090000,-1.335368,-1.988193,1.414118,0.009860,-0.009758,-0.002279,0.289709,0.039925,-0.131394,5.356020,1.737991,-1.555750,92.331100,-14.842667,-8.928744
0.100000,-1.335254,-1.988289,1.414088,0.013039,-0.009274,-0.003672,0.347367,0.056598,-0.147356,6.126033,1.600159,-1.632595,62.632329,-12.757094,-6.475842
0.110000,-1.335105,-1.988378,1.414044,0.016828,-0.008630,-0.005229,0.411334,0.071994,-0.163967,6.627005,1.482194,-1.685962,38.435251,-10.868201,-4.231630
0.120000,-1.334915,-1.988461,1.413983,0.021278,-0.007838,-0.006953,0.479186,0.086302,-0.181004,6.911330,1.382162,-1.717889,19.215520,-9.169181,-2.185850
0.130000,-1.334677,-1.988535,1.413904,0.026418,-0.006907,-0.008849,0.548996,0.099691,-0.198260,7.026159,1.298200,-1.730307,4.448789,-7.653227,-0.328243
0.140000,-1.334384,-1.988599,1.413806,0.032260,-0.005846,-0.010919,0.619284,0.112314,-0.215551,7.013401,1.228510,-1.725047,-6.389289,-6.313535,1.351449
0.150000,-1.334029,-1.988651,1.413685,0.038802,-0.004663,-0.013160,0.688962,0.124303,-0.232708,6.909721,1.171364,-1.703836,-13.823062,-5.143297,2.863487
0.160000,-1.333606,-1.988691,1.413542,0.046035,-0.003362,-0.015572,0.757281,0.135777,-0.249580,6.746540,1.125102,-1.668301,-18.376875,-4.135708,4.218127
0.170000,-1.333107,-1.988718,1.413373,0.053942,-0.001949,-0.018150,0.823782,0.146836,-0.266031,6.550035,1.088131,-1.619964,-20.575077,-3.283962,5.425629
0.180000,-1.332525,-1.988730,1.413178,0.062503,-0.000426,-0.020891,0.888241,0.157566,-0.281941,6.341142,1.058926,-1.560245,-20.942014,-2.581252,6.496252
0.190000,-1.331854,-1.988726,1.412955,0.071699,0.001202,-0.023787,0.950616,0.168036,-0.297203,6.135551,1.036031,-1.490461,-20.002034,-2.020773,7.440253
