time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,sx,sy,sz,roll,pitch,yaw,p,q,r
0.000000,-1.418942,-2.326147,-1.417550,-0.003805,-0.018014,-0.005151,-0.209060,0.768662,0.065157,4.192749,-24.899712,-0.479948,-25.347132,682.471185,0.538437,0.078698,0.021450,0.000000,-2.541927,-0.429777,0.000000
0.010000,-1.418990,-2.326292,-1.417598,-0.005690,-0.011463,-0.004523,-0.168355,0.552054,0.060384,3.952583,-18.590933,-0.474438,-22.723124,581.022923,0.569089,0.056554,0.017266,0.000000,-1.902812,-0.405479,-0.000000
0.020000,-1.419054,-2.326382,-1.417640,-0.007179,-0.006779,-0.003943,-0.129924,0.393633,0.055669,3.737558,-13.245363,-0.468461,-20.317788,489.741836,0.631245,0.040329,0.013319,0.000000,-1.357297,-0.383429,-0.000000
0.030000,-1.419132,-2.326432,-1.417677,-0.008295,-0.003427,-0.003409,-0.093527,0.284267,0.051018,3.545521,-8.763953,-0.461718,-18.124495,408.103557,0.721887,0.029119,0.009583,0.000000,-0.898513,-0.363574,0.000000
0.040000,-1.419219,-2.326454,-1.417709,-0.009056,-0.000958,-0.002922,-0.058944,0.215787,0.046438,3.374383,-5.052897,-0.453938,-16.136616,335.583720,0.837992,0.022097,0.006037,0.000000,-0.518245,-0.345794,-0.000000
0.050000,-1.419312,-2.326453,-1.417736,-0.009479,0.001001,-0.002480,-0.025977,0.180937,0.041943,3.222126,-2.023632,-0.444883,-14.347524,271.657959,0.976541,0.018521,0.002659,0.000000,-0.207924,-0.329926,-0.000000
0.060000,-1.419408,-2.326435,-1.417758,-0.009580,0.002752,-0.002083,0.005555,0.173320,0.037546,3.086792,0.407161,-0.434343,-12.750589,215.801907,1.134513,0.017734,-0.000568,0.000000,0.040860,-0.315792,0.000000
0.070000,-1.419503,-2.326398,-1.417777,-0.009372,0.004539,-0.001729,0.035809,0.187346,0.033262,2.966495,2.317557,-0.422138,-11.339183,167.491197,1.308888,0.019160,-0.003663,0.000000,0.236111,-0.303206,0.000000
0.080000,-1.419594,-2.326343,-1.417793,-0.008868,0.006555,-0.001417,0.064929,0.218180,0.029109,2.859412,3.780388,-0.408120,-10.106678,126.201463,1.496645,0.022303,-0.006638,0.000000,0.385333,-0.291984,-0.000000
0.090000,-1.419679,-2.326266,-1.417806,-0.008077,0.008945,-0.001146,0.093036,0.261688,0.025106,2.763788,4.863242,-0.392171,-9.046445,91.408339,1.694764,0.026736,-0.009508,0.000000,0.495495,-0.281947,-0.000000
0.100000,-1.419755,-2.326162,-1.417816,-0.007010,0.011819,-0.000915,0.120237,0.314386,0.021272,2.677931,5.628463,-0.374201,-8.151857,62.587458,1.900224,0.032104,-0.012283,0.000000,0.573025,-0.272922,-0.000000
0.110000,-1.419818,-2.326028,-1.417824,-0.005675,0.015254,-0.000720,0.146622,0.373389,0.017629,2.600220,6.133151,-0.354152,-7.416284,39.214454,2.110005,0.038108,-0.014972,0.000000,0.623812,-0.264742,-0.000000
0.120000,-1.419867,-2.325855,-1.417831,-0.004080,0.019300,-0.000561,0.172263,0.436354,0.014196,2.529098,6.429163,-0.331996,-6.833098,20.764959,2.321086,0.044509,-0.017584,0.000000,0.653210,-0.257251,0.000000
0.130000,-1.419899,-2.325639,-1.417836,-0.002232,0.023988,-0.000436,0.197221,0.501433,0.010996,2.463073,6.563114,-0.307736,-6.395670,6.714609,2.530446,0.051117,-0.020124,0.000000,0.666030,-0.250299,0.000000
0.140000,-1.419911,-2.325373,-1.417839,-0.000138,0.029331,-0.000341,0.221537,0.567215,0.008049,2.400721,6.576371,-0.281403,-6.097373,-3.460965,2.735066,0.057788,-0.022597,0.000000,0.666542,-0.243742,-0.000000
0.150000,-1.419901,-2.325051,-1.417842,0.002197,0.035331,-0.000274,0.245243,0.632679,0.005375,2.340683,6.505062,-0.253060,-5.931578,-10.286127,2.931925,0.064419,-0.025008,0.000000,0.658472,-0.237445,-0.000000
0.160000,-1.419867,-2.324665,-1.417845,0.004765,0.041981,-0.000232,0.268354,0.697138,0.002994,2.281669,6.380069,-0.222800,-5.891656,-14.285246,3.118002,0.070940,-0.027357,0.000000,0.644997,-0.231279,0.000000
0.170000,-1.419805,-2.324209,-1.417847,0.007562,0.049269,-0.000213,0.290875,0.760187,0.000925,2.222453,6.227030,-0.190746,-5.970979,-15.982687,3.290276,0.077310,-0.029645,0.000000,0.628746,-0.225121,0.000000
0.180000,-1.419715,-2.323677,-1.417849,0.010581,0.057180,-0.000213,0.312799,0.821653,-0.000816,2.161874,6.066340,-0.157051,-6.162919,-15.902816,3.445728,0.083513,-0.031872,0.000000,0.611805,-0.218857,0.000000
0.190000,-1.419593,-2.323063,-1.417852,0.013816,0.065697,-0.000228,0.334105,0.881540,-0.002212,2.098841,5.913150,-0.121898,-6.460847,-14.570001,3.581337,0.089549,-0.034037,0.000000,0.595713,-0.212376,-0.000000
0.200000,-1.419438,-2.322361,-1.417854,0.017261,0.074806,-0.000256,0.354764,0.939975,-0.003250,2.032326,5.777368,-0.085500,-6.858134,-12.508607,3.694082,0.095433,-0.036136,0.000000,0.581470,-0.205576,0.000000
0.210000,-1.419247,-2.321566,-1.417857,0.020907,0.084444,-0.000292,0.374805,0.998961,-0.003916,1.967732,5.829593,-0.047904,-7.508857,-14.434121,3.775926,0.101368,-0.038173,0.000000,0.586241,-0.198999,-0.000000
0.220000,-1.419019,-2.320670,-1.417860,0.024752,0.094723,-0.000333,0.394096,1.056506,-0.004205,1.889102,5.676433,-0.009852,-8.226004,-16.166591,3.829479,0.107152,-0.040134,0.000000,0.570386,-0.191034,-0.000000
0.230000,-1.418751,-2.319669,-1.417863,0.028786,0.105569,-0.000375,0.412563,1.112435,-0.004112,1.803078,5.506867,0.028583,-8.983270,-17.717185,3.852336,0.112770,-0.042013,0.000000,0.552986,-0.182355,-0.000000
0.240000,-1.418442,-2.318557,-1.417867,0.033000,0.116966,-0.000414,0.430132,1.166594,-0.003633,1.709391,5.322658,0.067084,-9.754348,-19.097073,3.842090,0.118207,-0.043802,0.000000,0.534224,-0.172935,0.000000
0.250000,-1.418091,-2.317328,-1.417872,0.037385,0.128894,-0.000446,0.446725,1.218845,-0.002771,1.608033,5.125457,0.105307,-10.512931,-20.317421,3.796335,0.123451,-0.045493,0.000000,0.514272,-0.162772,-0.000000
0.260000,-1.417694,-2.315978,-1.417876,0.041933,0.141335,-0.000468,0.462191,1.269097,-0.001520,1.492206,4.919729,0.143735,-11.054506,-21.463263,3.691177,0.128493,-0.047072,0.000000,0.493593,-0.151182,-0.000000
0.270000,-1.417251,-2.314500,-1.417881,0.046628,0.154268,-0.000475,0.476552,1.317204,0.000099,1.379131,4.699977,0.179964,-11.552796,-22.462857,3.548330,0.133319,-0.048540,0.000000,0.471599,-0.139891,-0.000000
0.280000,-1.416761,-2.312891,-1.417886,0.051460,0.167671,-0.000465,0.489758,1.363066,0.002074,1.261309,4.470952,0.214577,-12.003314,-23.318327,3.368018,0.137922,-0.049893,0.000000,0.448777,-0.128142,0.000000
0.290000,-1.416222,-2.311145,-1.417890,0.056419,0.181522,-0.000433,0.501764,1.406597,0.004384,1.139239,4.234084,0.247200,-12.401576,-24.031796,3.150466,0.142292,-0.051126,0.000000,0.425263,-0.115981,-0.000000
0.300000,-1.415632,-2.309259,-1.417894,0.061492,0.195795,-0.000376,0.512530,1.447726,0.007010,1.013467,3.990782,0.277463,-12.743097,-24.605388,2.895901,0.146425,-0.052235,0.000000,0.401185,-0.103458,-0.000000
0.310000,-1.414992,-2.307228,-1.417898,0.066666,0.210468,-0.000292,0.522001,1.486379,0.009933,0.882588,3.740869,0.305772,-12.973042,-25.001664,2.584925,0.150313,-0.053215,0.000000,0.376529,-0.090431,0.000000
0.320000,-1.414299,-2.305048,-1.417900,0.071928,0.225515,-0.000177,0.530175,1.522532,0.013114,0.751957,3.489419,0.329923,-13.143441,-25.267154,2.239787,0.153955,-0.054064,0.000000,0.351753,-0.077421,-0.000000
0.330000,-1.413553,-2.302716,-1.417901,0.077265,0.240911,-0.000029,0.537036,1.556160,0.016519,0.619912,3.235939,0.350463,-13.255974,-25.408825,1.863117,0.157348,-0.054781,0.000000,0.326807,-0.064261,-0.000000
0.340000,-1.412753,-2.300229,-1.417900,0.082664,0.256630,0.000154,0.542571,1.587248,0.020111,0.487024,2.981632,0.367089,-13.312320,-25.433644,1.457540,0.160491,-0.055365,0.000000,0.301793,-0.051003,-0.000000
0.350000,-1.411899,-2.297583,-1.417898,0.088112,0.272647,0.000374,0.546775,1.615794,0.023847,0.353847,2.727632,0.379526,-13.314161,-25.348580,1.025686,0.163384,-0.055814,0.000000,0.276808,-0.037697,0.000000
0.360000,-1.410991,-2.294775,-1.417893,0.093595,0.288937,0.000631,0.549647,1.641806,0.027692,0.220741,2.475009,0.388098,-13.258724,-25.160729,0.555680,0.166027,-0.056129,0.000000,0.251951,-0.024377,0.000000
0.370000,-1.410027,-2.291803,-1.417885,0.099101,0.305475,0.000928,0.551193,1.665302,0.031593,0.088643,2.224743,0.391223,-13.152687,-24.876914,0.066428,0.168423,-0.056309,0.000000,0.227279,-0.011125,0.000000
0.380000,-1.409009,-2.288665,-1.417874,0.104615,0.322235,0.001263,0.551424,1.686312,0.035500,-0.042151,1.977767,0.389377,-12.998274,-24.504086,-0.437668,0.170574,-0.056355,0.000000,0.202881,0.002029,0.000000
0.390000,-1.407935,-2.285358,-1.417860,0.110125,0.339193,0.001637,0.550355,1.704871,0.039364,-0.171169,1.734935,0.382435,-12.797711,-24.049197,-0.952204,0.172482,-0.056268,0.000000,0.178827,0.015039,0.000000
0.400000,-1.406806,-2.281880,-1.417841,0.115618,0.356324,0.002050,0.548008,1.721027,0.043132,-0.297959,1.497033,0.370313,-12.553223,-23.519198,-1.472776,0.174152,-0.056050,0.000000,0.155183,0.027863,-0.000000
0.410000,-1.405623,-2.278231,-1.417818,0.121081,0.373606,0.002500,0.544405,1.734834,0.046754,-0.422081,1.265036,0.353099,-12.267381,-22.927553,-1.998134,0.175588,-0.055703,0.000000,0.132037,0.040455,0.000000
0.420000,-1.404385,-2.274408,-1.417791,0.126502,0.391013,0.002984,0.539576,1.746348,0.050176,-0.543160,1.038980,0.330502,-11.942021,-22.273903,-2.520335,0.176794,-0.055229,0.000000,0.109381,0.052781,0.000000
0.430000,-1.403093,-2.270410,-1.417759,0.131868,0.408525,0.003502,0.533554,1.755636,0.053347,-0.660797,0.819744,0.302719,-11.579327,-21.564404,-3.034590,0.177777,-0.054632,0.000000,0.087297,0.064797,-0.000000
0.440000,-1.401748,-2.266237,-1.417721,0.137169,0.426119,0.004050,0.526373,1.762768,0.056214,-0.774629,0.607857,0.269853,-11.181481,-20.805211,-3.536110,0.178542,-0.053914,0.000000,0.065835,0.076464,0.000000
0.450000,-1.400350,-2.261888,-1.417678,0.142392,0.443774,0.004625,0.518075,1.767819,0.058727,-0.884316,0.403785,0.232055,-10.750666,-20.002476,-4.020105,0.179096,-0.053079,0.000000,0.045040,0.087745,-0.000000
0.460000,-1.398900,-2.257361,-1.417628,0.147527,0.461469,0.005224,0.508702,1.770874,0.060836,-0.989533,0.208199,0.189217,-10.289223,-19.169085,-4.474003,0.179446,-0.052132,0.000000,0.024974,0.098605,-0.000000
0.470000,-1.397400,-2.252658,-1.417573,0.152563,0.479185,0.005841,0.498300,1.772011,0.062497,-1.089998,0.020811,0.142315,-9.799158,-18.303637,-4.901749,0.179598,-0.051076,0.000000,0.005626,0.109005,0.000000
0.480000,-1.395849,-2.247778,-1.417511,0.157490,0.496903,0.006472,0.486919,1.771319,0.063668,-1.185428,-0.157785,0.091282,-9.282633,-17.411464,-5.299509,0.179561,-0.049918,0.000000,-0.012946,0.118915,-0.000000
0.490000,-1.394250,-2.242720,-1.417444,0.162298,0.514605,0.007112,0.474609,1.768886,0.064310,-1.275570,-0.327347,0.036437,-8.741810,-16.497896,-5.663443,0.179342,-0.048661,0.000000,-0.030711,0.128303,-0.000000
0.500000,-1.392604,-2.237486,-1.417369,0.166979,0.532275,0.007756,0.461426,1.764803,0.064385,-1.360191,-0.487689,-0.021862,-8.178854,-15.568263,-5.989717,0.178949,-0.047312,0.000000,-0.047639,0.137138,-0.000000
0.510000,-1.390911,-2.232075,-1.417288,0.171524,0.549896,0.008398,0.447424,1.759166,0.063856,-1.439073,-0.638387,-0.083829,-7.596113,-14.635221,-6.259076,0.178392,-0.045876,0.000000,-0.063690,0.145395,-0.000000
