time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,sx,sy,sz
0.000000,-2.324199,-2.559376,1.416631,-0.006079,-0.007445,0.003809,0.126236,-0.020189,-0.008944,1.860542,0.421757,0.272570,23.118932,11.302925,7.625000
0.050000,-2.324503,-2.559748,1.416822,0.000233,-0.008455,0.003362,0.219263,0.000899,0.004685,3.016489,0.986903,0.653820,31.092083,14.064917,10.017874
0.100000,-2.324175,-2.560221,1.416967,0.015847,-0.007356,0.004277,0.427885,0.078501,0.056438,4.969751,1.828249,1.274358,32.503474,10.128824,7.719964
0.150000,-2.322918,-2.560484,1.417249,0.043021,-0.000605,0.009005,0.716238,0.183724,0.132120,6.266836,1.999786,1.425817,14.877036,0.176573,-1.519960
0.200000,-2.319873,-2.560282,1.417868,0.087471,0.011017,0.017489,1.054568,0.278480,0.199020,6.457454,1.845906,1.122362,-7.002666,-2.660022,-8.093467
0.250000,-2.314171,-2.559382,1.418998,0.148478,0.027243,0.028907,1.361983,0.368314,0.244357,5.566570,1.733783,0.616470,-22.215995,-2.705644,-11.042734
0.300000,-2.305025,-2.557557,1.420759,0.223669,0.047848,0.041925,1.611225,0.451858,0.260667,4.235855,1.575341,0.018088,-29.082098,-3.739671,-11.784504
0.350000,-2.291804,-2.554597,1.423191,0.309601,0.072429,0.054974,1.785569,0.525849,0.246165,2.658360,1.359816,-0.561980,-32.414291,-4.707906,-10.451242
0.400000,-2.274065,-2.550314,1.426256,0.402226,0.100433,0.066541,1.877061,0.587840,0.204469,0.994426,1.104551,-1.027036,-32.848562,-5.352844,-7.483325
0.450000,-2.251581,-2.544554,1.429845,0.497307,0.131213,0.075421,1.885011,0.636304,0.143462,-0.626496,0.824532,-1.310313,-30.981573,-5.753983,-3.589751
0.500000,-2.224335,-2.537193,1.433798,0.590727,0.164064,0.080888,1.814412,0.670293,0.073438,-2.103732,0.529152,-1.386011,-27.345464,-5.999186,0.380476
0.550000,-2.192508,-2.528147,1.437934,0.678748,0.198242,0.082765,1.674638,0.689219,0.004861,-3.361043,0.224613,-1.272265,-22.410602,-6.130119,3.606398
0.600000,-2.156460,-2.517369,1.442075,0.758191,0.232985,0.081374,1.478307,0.692755,-0.053789,-4.344792,-0.083859,-1.025371,-16.624975,-6.151574,5.453880
0.650000,-2.116689,-2.504849,1.446071,0.826579,0.267518,0.077386,1.240159,0.680833,-0.097676,-5.023540,-0.390544,-0.726877,-10.421796,-6.044039,5.588913
0.700000,-2.073802,-2.490617,1.449813,0.882207,0.301069,0.071606,0.975953,0.653700,-0.126477,-5.386971,-0.688263,-0.466480,-4.192607,-5.770581,4.027166
0.750000,-2.028469,-2.474742,1.453232,0.924174,0.332888,0.064738,0.701462,0.612007,-0.144324,-5.442801,-0.967602,-0.324161,1.752540,-5.278728,1.117594
0.800000,-1.981385,-2.457328,1.456287,0.952353,0.362269,0.057174,0.431673,0.556940,-0.158893,-5.211717,-1.216136,-0.354720,7.211295,-4.500872,-2.528608
0.850000,-1.933233,-2.438515,1.458949,0.967341,0.388582,0.048849,0.180290,0.490393,-0.179796,-4.721671,-1.417690,-0.577021,12.082743,-3.357817,-6.144452
0.900000,-1.884651,-2.418470,1.461172,0.970382,0.411309,0.039194,-0.040494,0.415171,-0.216595,-4.003443,-1.551918,-0.969166,16.324694,-1.770149,-8.928385
0.950000,-1.836195,-2.397384,1.462869,0.963292,0.430099,0.027189,-0.220054,0.335201,-0.276713,-3.089202,-1.594704,-1.469860,19.886588,0.319324,-10.163845
1.000000,-1.788321,-2.375460,1.463891,0.948377,0.444829,0.011523,-0.349414,0.255700,-0.363581,-2.014784,-1.519985,-1.985550,22.642070,2.911865,-9.326935
1.050000,-1.741357,-2.352901,1.464021,0.928351,0.455669,-0.009169,-0.421533,0.183203,-0.475268,-0.824995,-1.303518,-2.402553,24.349537,5.912631,-6.176551
1.100000,-1.695486,-2.329893,1.462974,0.906224,0.463149,-0.036004,-0.431914,0.125349,-0.603836,0.420169,-0.928722,-2.603205,24.664304,9.094475,-0.821456
1.150000,-1.650735,-2.306586,1.460420,0.885159,0.468204,-0.069552,-0.379516,0.090331,-0.735588,1.641435,-0.394070,-2.484699,23.212791,12.080207,6.245253
1.200000,-1.606970,-2.283073,1.456019,0.868272,0.472182,-0.109563,-0.267770,0.085942,-0.852306,2.741449,0.279298,-1.978680,19.719179,14.358819,14.158946
1.250000,-1.563908,-2.259368,1.449464,0.858382,0.476798,-0.154783,-0.105371,0.118260,-0.933456,3.613353,1.041811,-1.068804,14.154646,15.344932,21.760470
1.300000,-1.521132,-2.235393,1.440541,0.857735,0.484008,-0.202909,0.093565,0.190123,-0.959186,4.156913,1.813792,0.197367,6.853052,14.501535,27.750182
1.350000,-1.478134,-2.210967,1.429173,0.867739,0.495810,-0.250702,0.310321,0.299640,-0.913720,4.298659,2.491965,1.706214,-1.482227,11.557952,30.915131
1.400000,-1.434358,-2.185812,1.415470,0.888767,0.513972,-0.294281,0.523431,0.439319,-0.788565,4.008690,2.969587,3.288880,-9.896411,6.739888,30.391175
