time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,sx,sy,sz
0.000000,-1.334158,-2.056827,1.409904,0.007522,0.003078,0.006156,0.022564,-0.120538,-0.045128,1.707136,0.260863,-0.782762,32.573174,22.234336,-7.458076
0.050000,-1.333782,-2.056673,1.410211,0.008650,-0.002949,0.003900,0.107921,-0.107495,-0.084266,3.335795,1.372580,-1.155665,41.378694,27.329993,-7.552017
0.100000,-1.333293,-2.057122,1.410294,0.018314,-0.007671,-0.002270,0.356143,0.016720,-0.160694,5.845006,2.993862,-1.537963,33.279098,14.774867,-3.604066
0.150000,-1.331951,-2.057440,1.409984,0.044264,-0.001277,-0.012170,0.692421,0.191891,-0.238062,6.663705,2.850067,-1.516072,2.876417,-11.005941,2.209437
0.200000,-1.328867,-2.057250,1.409077,0.087556,0.011518,-0.026076,1.022514,0.301726,-0.312301,6.132647,1.893268,-1.317020,-16.769473,-14.947883,6.109871
0.250000,-1.323195,-2.056289,1.407377,0.146516,0.028896,-0.043400,1.305686,0.381218,-0.369764,4.986758,1.355278,-0.905085,-25.906232,-9.895375,9.422696
0.300000,-1.314215,-2.054360,1.404737,0.218125,0.049640,-0.063053,1.521190,0.437254,-0.402810,3.542024,0.903731,-0.374750,-29.713900,-8.585385,11.252682
0.350000,-1.301383,-2.051325,1.401071,0.298635,0.072621,-0.083681,1.659888,0.471591,-0.407239,2.015368,0.496740,0.220183,-29.547771,-7.414196,12.192224
0.400000,-1.284352,-2.047098,1.396369,0.384113,0.096799,-0.103777,1.722726,0.486928,-0.380792,0.587247,0.162311,0.844472,-26.261438,-5.648391,12.420696
0.450000,-1.262971,-2.041645,1.390694,0.470907,0.121314,-0.121760,1.718613,0.487822,-0.322792,-0.610776,-0.068099,1.462253,-20.907039,-3.399315,11.827812
0.500000,-1.237261,-2.034967,1.384193,0.555975,0.145581,-0.136056,1.661649,0.480118,-0.234566,-1.503457,-0.177620,2.027253,-14.585443,-0.984807,10.215981
0.550000,-1.207374,-2.027087,1.377088,0.637072,0.169326,-0.145216,1.568268,0.470060,-0.120066,-2.069321,-0.166580,2.483851,-8.279310,1.277068,7.489823
0.600000,-1.173554,-2.018034,1.369671,0.712801,0.192587,-0.148063,1.454717,0.463460,0.013819,-2.331388,-0.049913,2.776236,-2.745811,3.138693,3.769400
0.650000,-1.136094,-2.007828,1.362282,0.782544,0.215672,-0.143835,1.335129,0.465069,0.157557,-2.343902,0.147289,2.860791,1.538629,4.445386,-0.594645
0.700000,-1.095299,-1.996467,1.355287,0.846314,0.239094,-0.132307,1.220327,0.478189,0.299898,-2.177525,0.394625,2.716771,4.384003,5.133713,-5.088743
0.750000,-1.051462,-1.983919,1.349051,0.904576,0.263491,-0.113845,1.117376,0.504531,0.429234,-1.905501,0.660661,2.351917,5.845146,5.213738,-9.149421
0.800000,-1.004842,-1.970118,1.343903,0.958052,0.289547,-0.089383,1.029776,0.544255,0.535090,-1.593010,0.915999,1.801829,6.144391,4.742234,-12.279998
0.850000,-0.955657,-1.954964,1.340113,1.007554,0.317916,-0.060336,0.958075,0.596131,0.609417,-1.291062,1.134884,1.123917,5.579475,3.795292,-14.138826
0.900000,-0.904086,-1.938326,1.337869,1.053859,0.349160,-0.028442,0.900670,0.657744,0.647481,-1.035063,1.295528,0.387946,4.440623,2.448358,-14.583168
0.950000,-0.850271,-1.920048,1.337269,1.097621,0.383691,0.004412,0.854569,0.725684,0.648212,-0.847000,1.379720,-0.334400,2.955664,0.768679,-13.668335
1.000000,-0.794324,-1.899957,1.338311,1.139316,0.421729,0.036379,0.815970,0.795716,0.614041,-0.739496,1.372396,-0.978887,1.271414,-1.179371,-11.612207
1.050000,-0.736340,-1.877875,1.340907,1.179218,0.463262,0.065816,0.780619,0.862924,0.550323,-0.719859,1.261783,-1.495621,-0.532285,-3.320101,-8.739696
1.100000,-0.676402,-1.853631,1.344892,1.217378,0.508021,0.091412,0.743984,0.921894,0.464479,-0.792725,1.040386,-1.852857,-2.408214,-5.550282,-5.421709
1.150000,-0.614602,-1.827073,1.350048,1.253617,0.555452,0.112264,0.701347,0.966962,0.365037,-0.960680,0.706754,-2.037792,-4.302838,-7.727926,-2.020566
1.200000,-0.551041,-1.798086,1.356119,1.287513,0.604717,0.127915,0.647916,0.992569,0.260700,-1.223009,0.267593,-2.054913,-6.126637,-9.671213,1.149801
1.250000,-0.485850,-1.766601,1.362839,1.318408,0.654709,0.138334,0.579046,0.993722,0.159546,-1.573344,-0.260367,-1.922812,-7.742301,-11.169698,3.844968
1.300000,-0.419200,-1.732615,1.369952,1.345418,0.704089,0.143870,0.490582,0.966533,0.068419,-1.997239,-0.849376,-1.670417,-8.973050,-12.006793,5.893367
1.350000,-0.351309,-1.696192,1.377226,1.367466,0.751362,0.145176,0.379322,0.908784,-0.007496,-2.470649,-1.461046,-1.333475,-9.627737,-11.989881,7.187586
1.400000,-0.282453,-1.657478,1.384470,1.383350,0.794968,0.143121,0.243517,0.820428,-0.064929,-2.960013,-2.048364,-0.951658,-9.536054,-10.983004,7.672744
1.450000,-0.212974,-1.616696,1.391538,1.391818,0.833405,0.138683,0.083321,0.703948,-0.102661,-3.424254,-2.559347,-0.566200,-8.586398,-8.937268,7.341653
1.500000,-0.143272,-1.574138,1.398338,1.391682,0.865362,0.132854,-0.098908,0.564493,-0.121549,-3.818652,-2.942091,-0.217493,-6.760024,-5.915212,6.242954
1.550000,-0.073805,-1.530159,1.404824,1.381927,0.889854,0.126529,-0.298544,0.409738,-0.124411,-4.100257,-3.150868,0.058095,-4.155289,-2.105308,4.500354
1.600000,-0.005079,-1.485153,1.410991,1.361827,0.906336,0.120413,-0.508934,0.249407,-0.115739,-4.234181,-3.152622,0.232543,-0.992607,2.181281,2.330091
1.650000,0.062377,-1.439526,1.416865,1.331034,0.914795,0.114955,-0.721963,0.094476,-0.101156,-4.199517,-2.932740,0.291104,2.409592,6.541464,0.037313
1.700000,0.128025,-1.393673,1.422487,1.289631,0.915784,0.110298,-0.928886,-0.043867,-0.086629,-3.993222,-2.498476,0.236274,5.686131,10.536945,-2.020968
1.750000,0.191340,-1.347947,1.427895,1.238145,0.910408,0.106292,-1.121285,-0.155371,-0.077529,-3.630904,-1.879045,0.089007,8.486156,13.758073,-3.501721
1.800000,0.251839,-1.302632,1.433116,1.177503,0.900247,0.102545,-1.291976,-0.231772,-0.077728,-3.144606,-1.122668,-0.113898,10.524941,15.874738,-4.152234
1.850000,0.309091,-1.257923,1.438149,1.108948,0.887231,0.098519,-1.435745,-0.267638,-0.088919,-2.578410,-0.291571,-0.326216,11.618906,16.668913,-3.874148
1.900000,0.362734,-1.213909,1.442968,1.033928,0.873483,0.093653,-1.549817,-0.260929,-0.110350,-1.982716,0.544223,-0.501313,11.705551,16.054580,-2.754384
1.950000,0.412483,-1.170574,1.447515,0.953966,0.861138,0.087484,-1.634017,-0.213216,-0.139050,-1.407855,1.313887,-0.601654,10.851129,14.090205,-1.050062
2.000000,0.458130,-1.127795,1.451716,0.870526,0.852161,0.079748,-1.690603,-0.129540,-0.170515,-0.897603,1.953243,-0.606319,9.245857,10.981943,0.871899
2.050000,0.499536,-1.085358,1.455489,0.784906,0.848184,0.070433,-1.723777,-0.017892,-0.199682,-0.483269,2.412081,-0.514465,7.182766,7.069059,2.624626
2.100000,0.536621,-1.042977,1.458759,0.698149,0.850372,0.059780,-1.738930,0.111668,-0.221961,-0.179326,2.660149,-0.343857,5.015512,2.782607,3.893746
2.150000,0.569351,-1.000321,1.461467,0.611013,0.859351,0.048236,-1.741710,0.248123,-0.234068,0.018282,2.690342,-0.125090,3.097970,-1.421516,4.503780
2.200000,0.597722,-0.957042,1.463583,0.523978,0.875185,0.036373,-1.737101,0.380702,-0.234470,0.130471,2.517998,0.106521,1.721666,-5.137579,4.438810
2.250000,0.621749,-0.912803,1.465105,0.437303,0.897421,0.024789,-1.728663,0.499923,-0.223416,0.190448,2.176584,0.318791,1.072048,-8.067470,3.815678
2.300000,0.641453,-0.867300,1.466062,0.351111,0.925177,0.014031,-1.718057,0.598360,-0.202591,0.237676,1.711251,0.488089,1.213647,-10.045523,2.826502
2.350000,0.656860,-0.820285,1.466508,0.265497,0.957257,0.004530,-1.704895,0.671048,-0.174607,0.311813,1.172031,0.601441,2.099131,-11.032688,1.675689
2.400000,0.668002,-0.771574,1.466515,0.180622,0.992282,-0.003429,-1.686875,0.715563,-0.142447,0.447589,0.607982,0.655658,3.590762,-11.096072,0.533201
2.450000,0.674922,-0.721057,1.466165,0.096809,1.028813,-0.009715,-1.660136,0.731846,-0.109041,0.670889,0.062424,0.654761,5.485891,-10.384070,-0.486790
2.500000,0.677683,-0.668693,1.465543,0.014608,1.065466,-0.014333,-1.619786,0.721806,-0.076971,0.996178,-0.430425,0.606979,7.544765,-9.086262,-1.327109
2.550000,0.676383,-0.614510,1.464732,-0.065169,1.100994,-0.017412,-1.560519,0.688804,-0.048343,1.425366,-0.846202,0.522051,9.516266,-7.399034,-1.972815
