time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,sx,sy,sz,roll,pitch,yaw,p,q,r
0.000000,-2.056827,-1.334158,-1.409904,0.017727,0.009286,-0.007834,-0.838542,-0.082235,0.066742,18.360373,-1.167040,-0.411372,-294.178326,171.704723,39.205780,-0.008409,0.085852,0.000000,-0.120331,-1.874104,-0.000000
0.010000,-2.056689,-1.334070,-1.409979,0.010212,0.008433,-0.007181,-0.668982,-0.085711,0.064512,15.616706,0.433392,-0.042251,-255.181965,148.715277,34.668115,-0.008774,0.068538,0.000000,0.043440,-1.595174,-0.000000
0.020000,-2.056618,-1.333989,-1.410047,0.004262,0.007621,-0.006533,-0.524970,-0.074300,0.065751,13.244495,1.813787,0.282971,-219.857309,127.682212,30.424486,-0.007614,0.053823,0.000000,0.185083,-1.353679,0.000000
0.030000,-2.056599,-1.333917,-1.410109,-0.000361,0.006989,-0.005856,-0.402974,-0.050105,0.070035,11.207913,2.993252,0.567183,-188.026480,108.513761,26.464357,-0.005140,0.041350,0.000000,0.306503,-1.146327,0.000000
0.040000,-2.056621,-1.333849,-1.410164,-0.003860,0.006655,-0.005123,-0.299807,-0.015044,0.076967,9.472912,3.989972,0.813168,-159.511602,91.118158,22.777197,-0.001545,0.030793,0.000000,0.409571,-0.969780,0.000000
0.050000,-2.056673,-1.333782,-1.410211,-0.006410,0.006719,-0.004309,-0.212618,0.029143,0.086180,8.007221,4.821218,1.023602,-134.134799,75.403637,19.352471,0.002996,0.021862,0.000000,0.496061,-0.820767,0.000000
0.060000,-2.056747,-1.333713,-1.410250,-0.008157,0.007263,-0.003393,-0.138867,0.080883,0.097329,6.780349,5.503342,1.201057,-111.718192,61.278433,16.179648,0.008327,0.014297,0.000000,0.567630,-0.696159,0.000000
0.070000,-2.056834,-1.333635,-1.410279,-0.009225,0.008357,-0.002357,-0.076311,0.138764,0.110099,5.763583,6.051779,1.347999,-92.083906,48.650780,13.248192,0.014304,0.007867,0.000000,0.625808,-0.592999,-0.000000
0.080000,-2.056929,-1.333543,-1.410297,-0.009714,0.010055,-0.001187,-0.022985,0.201522,0.124196,4.929989,6.481044,1.466790,-75.054063,37.428911,10.547572,0.020803,0.002373,0.000000,0.672011,-0.508519,0.000000
0.090000,-2.057027,-1.333432,-1.410302,-0.009709,0.012400,0.000130,0.022816,0.268033,0.139349,4.254413,6.804737,1.559685,-60.450786,27.521060,8.067254,0.027709,-0.002359,0.000000,0.707544,-0.440139,0.000000
0.100000,-2.057122,-1.333293,-1.410294,-0.009278,0.015425,0.001603,0.062552,0.337307,0.155310,3.713478,7.035539,1.628835,-48.096199,18.835462,5.796704,0.034922,-0.006479,0.000000,0.733613,-0.385471,0.000000
0.110000,-2.057211,-1.333121,-1.410269,-0.008474,0.019152,0.003238,0.097462,0.408474,0.171853,3.285586,7.185215,1.676283,-37.812425,11.280351,3.725390,0.042353,-0.010112,0.000000,0.751334,-0.342310,-0.000000
0.120000,-2.057290,-1.332908,-1.410228,-0.007341,0.023598,0.005041,0.128574,0.480777,0.188770,2.950920,7.264609,1.703971,-29.421586,4.763961,1.842778,0.049924,-0.013363,0.000000,0.761734,-0.308636,0.000000
0.130000,-2.057357,-1.332647,-1.410168,-0.005913,0.028770,0.007014,0.156731,0.553565,0.205873,2.691438,7.283650,1.713733,-22.745807,-0.805475,0.138335,0.057567,-0.016318,0.000000,0.765760,-0.282605,-0.000000
0.140000,-2.057408,-1.332330,-1.410087,-0.004214,0.034669,0.009159,0.182599,0.626279,0.222991,2.490880,7.251350,1.707297,-17.607210,-5.519721,-1.398473,0.065221,-0.019044,0.000000,0.764279,-0.262555,0.000000
0.150000,-2.057440,-1.331951,-1.409984,-0.002267,0.041293,0.011474,0.206696,0.698448,0.239970,2.334763,7.175801,1.686287,-13.827917,-9.470545,-2.778178,0.072837,-0.021595,0.000000,0.758076,-0.247000,-0.000000
0.160000,-2.057452,-1.331502,-1.409857,-0.000085,0.048635,0.013957,0.229400,0.769675,0.256673,2.210383,7.064178,1.652222,-11.230054,-12.749712,-4.011314,0.080369,-0.024008,0.000000,0.747857,-0.234631,-0.000000
0.170000,-2.057441,-1.330976,-1.409705,0.002318,0.056683,0.016606,0.250973,0.839632,0.272976,2.106816,6.922739,1.606514,-9.635741,-15.448987,-5.108414,0.087783,-0.026310,0.000000,0.734246,-0.224319,0.000000
0.180000,-2.057405,-1.330366,-1.409525,0.004931,0.065422,0.019415,0.271575,0.908048,0.288769,2.014916,6.756825,1.550472,-8.867103,-17.660138,-6.080012,0.095045,-0.028515,0.000000,0.717784,-0.215117,-0.000000
0.190000,-2.057342,-1.329665,-1.409316,0.007746,0.074838,0.022379,0.291285,0.974702,0.303955,1.927315,6.570858,1.485297,-8.746263,-19.474930,-6.936641,0.102130,-0.030633,0.000000,0.698926,-0.206259,-0.000000
0.200000,-2.057250,-1.328867,-1.409077,0.010754,0.084910,0.025492,0.310117,1.039410,0.318448,1.838424,6.368342,1.412087,-9.095344,-20.985128,-7.688833,0.109017,-0.032661,0.000000,0.678042,-0.197162,-0.000000
0.210000,-2.057126,-1.327965,-1.408806,0.013957,0.095611,0.028745,0.327594,1.102322,0.332179,1.703663,6.179533,1.332410,-8.706668,-22.981339,-8.361669,0.115717,-0.034551,0.000000,0.658316,-0.183158,0.000000
0.220000,-2.056970,-1.326953,-1.408501,0.017317,0.106939,0.032132,0.344199,1.162938,0.345075,1.617517,5.940602,1.245787,-8.558256,-24.770917,-8.949354,0.122175,-0.036350,0.000000,0.633063,-0.174143,0.000000
0.230000,-2.056779,-1.325824,-1.408162,0.020838,0.118861,0.035644,0.359946,1.221078,0.357077,1.531870,5.684783,1.153677,-8.598332,-26.360055,-9.460641,0.128371,-0.038059,0.000000,0.605785,-0.165089,-0.000000
0.240000,-2.056553,-1.324573,-1.407788,0.024513,0.131352,0.039271,0.374833,1.276584,0.368133,1.445095,5.414049,1.056800,-8.775114,-27.754947,-9.904281,0.134285,-0.039678,0.000000,0.576709,-0.155832,0.000000
0.250000,-2.056289,-1.323195,-1.407377,0.028332,0.144384,0.043003,0.388841,1.329316,0.378199,1.356084,5.130311,0.955788,-9.036825,-28.961786,-10.289026,0.139900,-0.041203,0.000000,0.546060,-0.146261,-0.000000
