time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,sx,sy,sz,roll,pitch,yaw,p,q,r
0.000000,-2.056827,-1.334158,-1.409904,0.003078,0.007522,-0.006156,-0.120538,0.022564,0.045128,0.260863,1.707136,0.782762,22.234336,32.573174,7.458076,0.002311,0.012343,0.000000,0.174996,-0.025721,-0.000000
0.050000,-2.056673,-1.333782,-1.410211,-0.002949,0.008650,-0.003900,-0.107495,0.107921,0.084266,1.372580,3.335795,1.155665,27.329993,41.378694,7.552017,0.011095,0.011052,0.000000,0.344259,-0.139790,-0.000000
0.100000,-2.057122,-1.333293,-1.410294,-0.007671,0.018314,0.002270,0.016720,0.356143,0.160694,2.993862,5.845006,1.537963,14.774867,33.279098,3.604066,0.036892,-0.001733,0.000000,0.610774,-0.310331,-0.000000
0.150000,-2.057440,-1.331951,-1.409984,-0.001277,0.044264,0.012170,0.191891,0.692421,0.238062,2.850067,6.663705,1.516072,-11.005941,2.876417,-2.209437,0.072198,-0.020045,0.000000,0.703371,-0.300023,-0.000000
0.200000,-2.057250,-1.328867,-1.409077,0.011518,0.087556,0.026076,0.301726,1.022514,0.312301,1.893268,6.132647,1.317020,-14.947883,-16.769473,-6.109871,0.107192,-0.031758,0.000000,0.652048,-0.202371,-0.000000
0.250000,-2.056289,-1.323195,-1.407377,0.028896,0.146516,0.043400,0.381218,1.305686,0.369764,1.355278,4.986758,0.905085,-9.895375,-25.906232,-9.422696,0.137328,-0.040360,0.000000,0.530119,-0.145810,0.000000
0.300000,-2.054360,-1.314215,-1.404737,0.049640,0.218125,0.063053,0.437254,1.521190,0.402810,0.903731,3.542024,0.374750,-8.585385,-29.713900,-11.252682,0.160147,-0.046447,0.000000,0.372109,-0.096458,0.000000
0.350000,-2.051325,-1.301383,-1.401071,0.072621,0.298635,0.083681,0.471591,1.659888,0.407239,0.496740,2.015368,-0.220183,-7.414196,-29.547771,-12.192224,0.174517,-0.050113,0.000000,0.203169,-0.050742,0.000000
0.400000,-2.047098,-1.284352,-1.396369,0.096799,0.384113,0.103777,0.486928,1.722726,0.380792,0.162311,0.587247,-0.844472,-5.648391,-26.261438,-12.420696,0.180473,-0.051595,0.000000,0.044264,-0.012351,0.000000
0.450000,-2.041645,-1.262971,-1.390694,0.121314,0.470907,0.121760,0.487822,1.718613,0.322792,-0.068099,-0.610776,-1.462253,-3.399315,-20.907039,-11.827812,0.178976,-0.051374,0.000000,-0.089121,0.014823,0.000000
0.500000,-2.034967,-1.237261,-1.384193,0.145581,0.555975,0.136056,0.480118,1.661649,0.234566,-0.177620,-1.503457,-2.027253,-0.984807,-14.585443,-10.215981,0.171610,-0.050099,0.000000,-0.187619,0.028665,-0.000000
0.550000,-2.027087,-1.207374,-1.377088,0.169326,0.637072,0.145216,0.470060,1.568268,0.120066,-0.166580,-2.069321,-2.483851,1.277068,-8.279310,-7.489823,0.160268,-0.048472,0.000000,-0.248027,0.029177,0.000000
0.600000,-2.018034,-1.173554,-1.369671,0.192587,0.712801,0.148063,0.463460,1.454717,-0.013819,-0.049913,-2.331388,-2.776236,3.138693,-2.745811,-3.769400,0.146851,-0.047142,0.000000,-0.272762,0.018175,-0.000000
0.650000,-2.007828,-1.136094,-1.362282,0.215672,0.782544,0.143835,0.465069,1.335129,-0.157557,0.147289,-2.343902,-2.860791,4.445386,1.538629,0.594645,0.133012,-0.046624,0.000000,-0.268502,-0.001370,-0.000000
0.700000,-1.996467,-1.095299,-1.355287,0.239094,0.846314,0.132307,0.478189,1.220327,-0.299898,0.394625,-2.177525,-2.716771,5.133713,4.384003,5.088743,0.119992,-0.047264,0.000000,-0.244146,-0.026076,0.000000
0.750000,-1.983919,-1.051462,-1.349051,0.263491,0.904576,0.113845,0.504531,1.117376,-0.429234,0.660661,-1.905501,-2.351917,5.213738,5.845146,9.149421,0.108566,-0.049235,0.000000,-0.208714,-0.052763,0.000000
0.800000,-1.970118,-1.004842,-1.343903,0.289547,0.958052,0.089383,0.544255,1.029776,-0.535090,0.915999,-1.593010,-1.801829,4.742234,6.144391,12.279998,0.099080,-0.052562,0.000000,-0.169824,-0.078774,-0.000000
0.850000,-1.954964,-0.955657,-1.340113,0.317916,1.007554,0.060336,0.596131,0.958075,-0.609417,1.134884,-1.291062,-1.123917,3.795292,5.579475,14.138826,0.091544,-0.057151,0.000000,-0.133026,-0.101985,-0.000000
0.900000,-1.938326,-0.904086,-1.337869,0.349160,1.053859,0.028442,0.657744,0.900670,-0.647481,1.295528,-1.035063,-0.387946,2.448358,4.440623,14.583168,0.085746,-0.062814,0.000000,-0.101874,-0.120628,-0.000000
0.950000,-1.920048,-0.850271,-1.337269,0.383691,1.097621,-0.004412,0.725684,0.854569,-0.648212,1.379720,-0.847000,0.334400,0.768679,2.955664,13.668335,0.081337,-0.069278,0.000000,-0.078422,-0.133061,0.000000
1.000000,-1.899957,-0.794324,-1.338311,0.421729,1.139316,-0.036379,0.795716,0.815970,-0.614041,1.372396,-0.739496,0.978887,-1.179371,1.271414,11.612207,0.077893,-0.076187,0.000000,-0.063840,-0.137602,0.000000
1.050000,-1.877875,-0.736340,-1.340907,0.463262,1.179218,-0.065816,0.862924,0.780619,-0.550323,1.261783,-0.719859,1.495621,-3.320101,-0.532285,8.739696,0.074946,-0.083099,0.000000,-0.058902,-0.132519,-0.000000
1.100000,-1.853631,-0.676402,-1.344892,0.508021,1.217378,-0.091412,0.921894,0.743984,-0.464479,1.040386,-0.792725,1.852857,-5.550282,-2.408214,5.421709,0.071997,-0.089487,0.000000,-0.064260,-0.116200,0.000000
1.150000,-1.827073,-0.614602,-1.350048,0.555452,1.253617,-0.112264,0.966962,0.701347,-0.365037,0.706754,-0.960680,2.037792,-7.727926,-4.302838,2.020566,0.068512,-0.094748,0.000000,-0.080442,-0.087494,0.000000
1.200000,-1.798086,-0.551041,-1.356119,0.604717,1.287513,-0.127915,0.992569,0.647916,-0.260700,0.267593,-1.223009,2.054913,-9.671213,-6.126637,-1.149801,0.063939,-0.098243,0.000000,-0.107643,-0.046139,-0.000000
1.250000,-1.766601,-0.485850,-1.362839,0.654709,1.318408,-0.138334,0.993722,0.579046,-0.159546,-0.260367,-1.573344,1.922812,-11.169698,-7.742301,-3.844968,0.057731,-0.099348,0.000000,-0.145365,0.006813,0.000000
1.300000,-1.732615,-0.419200,-1.369952,0.704089,1.345418,-0.143870,0.966533,0.490582,-0.068419,-0.849376,-1.997239,1.670417,-12.006793,-8.973050,-5.893367,0.049386,-0.097532,0.000000,-0.192062,0.068696,-0.000000
1.350000,-1.696192,-0.351309,-1.377226,0.751362,1.367466,-0.145176,0.908784,0.379322,0.007496,-1.461046,-2.470649,1.333475,-11.989881,-9.627737,-7.187586,0.038512,-0.092445,0.000000,-0.244878,0.135174,0.000000
1.400000,-1.657478,-0.282453,-1.384470,0.794968,1.383350,-0.143121,0.820428,0.243517,0.064929,-2.048364,-2.960013,0.951658,-10.983004,-9.536054,-7.672744,0.024896,-0.083991,0.000000,-0.299636,0.200490,-0.000000
1.450000,-1.616696,-0.212974,-1.391538,0.833405,1.391818,-0.138683,0.703948,0.083321,0.102661,-2.559347,-3.424254,0.566200,-8.937268,-8.586398,-7.341653,0.008561,-0.072390,0.000000,-0.351140,0.258054,0.000000
1.500000,-1.574138,-0.143272,-1.398338,0.865362,1.391682,-0.132854,0.564493,-0.098908,0.121549,-2.942091,-3.818652,0.217493,-5.915212,-6.760024,-6.242954,-0.010191,-0.058199,0.000000,-0.393844,0.301323,-0.000000
1.550000,-1.530159,-0.073805,-1.404824,0.889854,1.381927,-0.126529,0.409738,-0.298544,0.124411,-3.150868,-4.100257,-0.058095,-2.105308,-4.155289,-4.500354,-0.030786,-0.042279,0.000000,-0.422795,0.324833,0.000000
1.600000,-1.485153,-0.005079,-1.410991,0.906336,1.361827,-0.120413,0.249407,-0.508934,0.115739,-3.152622,-4.234181,-0.232543,2.181281,-0.992607,-2.330091,-0.052433,-0.025722,0.000000,-0.434611,0.325159,0.000000
1.650000,-1.439526,0.062377,-1.416865,0.914795,1.331034,-0.114955,0.094476,-0.721963,0.101156,-2.932740,-4.199517,-0.291104,6.541464,2.409592,-0.037313,-0.074221,-0.009731,0.000000,-0.428147,0.301500,0.000000
1.700000,-1.393673,0.128025,-1.422487,0.915784,1.289631,-0.110298,-0.043867,-0.928886,0.086629,-2.498476,-3.993222,-0.236274,10.536945,5.686131,2.020968,-0.095241,0.004512,0.000000,-0.404555,0.255677,0.000000
1.750000,-1.347947,0.191340,-1.427895,0.910408,1.238145,-0.106292,-0.155371,-1.121285,0.077529,-1.879045,-3.630904,-0.089007,13.758073,8.486156,3.501721,-0.114690,0.015963,0.000000,-0.366749,0.191607,-0.000000
1.800000,-1.302632,0.251839,-1.433116,0.900247,1.177503,-0.102545,-0.231772,-1.291976,0.077728,-1.122668,-3.144606,0.113898,15.874738,10.524941,4.152234,-0.131943,0.023810,0.000000,-0.318596,0.114564,0.000000
1.850000,-1.257923,0.309091,-1.438149,0.887231,1.108948,-0.098519,-0.267638,-1.435745,0.088919,-0.291571,-2.578410,0.326216,16.668913,11.618906,3.874148,-0.146579,0.027525,0.000000,-0.264208,0.030563,-0.000000
1.900000,-1.213909,0.362734,-1.442968,0.873483,1.033928,-0.093653,-0.260929,-1.549817,0.110350,0.544223,-1.982716,0.501313,16.054580,11.705551,2.754384,-0.158385,0.026894,0.000000,-0.207533,-0.053993,-0.000000
1.950000,-1.170574,0.412483,-1.447515,0.861138,0.953966,-0.087484,-0.213216,-1.634017,0.139050,1.313887,-1.407855,0.601654,14.090205,10.851129,1.050062,-0.167341,0.022043,0.000000,-0.152207,-0.132544,0.000000
2.000000,-1.127795,0.458130,-1.451716,0.852161,0.870526,-0.079748,-0.129540,-1.690603,0.170515,1.953243,-0.897603,0.606319,10.981943,9.245857,-0.871899,-0.173602,0.013438,0.000000,-0.101494,-0.198715,-0.000000
2.050000,-1.085358,0.499536,-1.455489,0.848184,0.784906,-0.070433,-0.017892,-1.723777,0.199682,2.412081,-0.483269,0.514465,7.069059,7.182766,-2.624626,-0.177480,0.001862,0.000000,-0.058103,-0.246947,-0.000000
2.100000,-1.042977,0.536621,-1.458759,0.850372,0.698149,-0.059780,0.111668,-1.738930,0.221961,2.660149,-0.179326,0.343857,2.782607,5.015512,-3.893746,-0.179402,-0.011646,0.000000,-0.023835,-0.273366,-0.000000
2.150000,-1.000321,0.569351,-1.461467,0.859351,0.611013,-0.048236,0.248123,-1.741710,0.234068,2.690342,0.018282,0.125090,-1.421516,3.097970,-4.503780,-0.179858,-0.025905,0.000000,0.000830,-0.276564,-0.000000
2.200000,-0.957042,0.597722,-1.463583,0.875185,0.523978,-0.036373,0.380702,-1.737101,0.234470,2.517998,0.130471,-0.106521,-5.137579,1.721666,-4.438810,-0.179320,-0.039737,0.000000,0.016963,-0.257902,0.000000
2.250000,-0.912803,0.621749,-1.465105,0.897421,0.437303,-0.024789,0.499923,-1.728663,0.223416,2.176584,0.190448,-0.318791,-8.067470,1.072048,-3.815678,-0.178167,-0.052101,0.000000,0.027060,-0.221143,0.000000
2.300000,-0.867300,0.641453,-1.466062,0.925177,0.351111,-0.014031,0.598360,-1.718057,0.202591,1.711251,0.237676,-0.488089,-10.045523,1.213647,-2.826502,-0.176621,-0.062201,0.000000,0.034594,-0.171566,-0.000000
2.350000,-0.820285,0.656860,-1.466508,0.957257,0.265497,-0.004530,0.671048,-1.704895,0.174607,1.172031,0.311813,-0.601441,-11.032688,2.099131,-1.675689,-0.174714,-0.069532,0.000000,0.043384,-0.114948,0.000000
2.400000,-0.771574,0.668002,-1.466515,0.992282,0.180622,0.003429,0.715563,-1.686875,0.142447,0.607982,0.447589,-0.655658,-11.096072,3.590762,-0.533201,-0.172287,-0.073882,0.000000,0.056989,-0.056702,0.000000
2.450000,-0.721057,0.674922,-1.466165,1.028813,0.096809,0.009715,0.731846,-1.660136,0.109041,0.062424,0.670889,-0.654761,-10.384070,5.485891,0.486790,-0.169018,-0.075298,0.000000,0.078218,-0.001316,-0.000000
2.500000,-0.668693,0.677683,-1.465543,1.065466,0.014608,0.014333,0.721806,-1.619786,0.076971,-0.430425,0.996178,-0.606979,-9.086262,7.544765,1.327109,-0.164467,-0.074025,0.000000,0.108825,0.047925,-0.000000
2.550000,-0.614510,0.676383,-1.464732,1.100994,-0.065169,0.017412,0.688804,-1.560519,0.048343,-0.846202,1.425366,-0.522051,-7.399034,9.516266,1.972815,-0.158134,-0.070445,0.000000,0.149372,0.088889,-0.000000
2.600000,-0.558593,0.671166,-1.463802,1.134347,-0.141444,0.019168,0.637186,-1.477250,0.024766,-1.170328,1.947804,-0.409698,-5.521106,11.157977,2.426549,-0.149524,-0.065025,0.000000,0.199226,0.120452,-0.000000
2.650000,-0.501075,0.662239,-1.462815,1.164712,-0.212894,0.019888,0.571771,-1.365738,0.007373,-1.398313,2.541164,-0.279396,-3.637298,12.257762,2.693175,-0.138201,-0.058262,0.000000,0.256626,0.142449,0.000000
2.700000,-0.442122,0.649877,-1.461813,1.191524,-0.278017,0.019905,0.497354,-1.223133,-0.003174,-1.534058,3.173581,-0.140380,-1.889535,12.658481,2.778655,-0.123845,-0.050639,0.000000,0.318837,0.155449,0.000000
2.750000,-0.381923,0.634437,-1.460824,1.214448,-0.335208,0.019571,0.418365,-1.048380,-0.006665,-1.587266,3.807012,-0.001530,-0.376836,12.279294,2.692805,-0.106297,-0.042592,0.000000,0.382389,0.160493,0.000000
2.800000,-0.320677,0.616356,-1.459856,1.233360,-0.382855,0.019238,0.338628,-0.842432,-0.003327,-1.571742,4.401510,0.128900,0.836891,11.131019,2.455597,-0.085585,-0.034493,0.000000,0.443394,0.158937,-0.000000
2.850000,-0.258587,0.596151,-1.458900,1.248311,-0.419451,0.019238,0.261191,-0.608229,0.006225,-1.503577,4.920114,0.244030,1.724205,9.317333,2.103824,-0.061939,-0.026636,0.000000,0.497970,0.152303,-0.000000
2.900000,-0.195846,0.574411,-1.457932,1.259480,-0.443678,0.019861,0.188270,-0.350421,0.021076,-1.399321,5.333243,0.339283,2.288662,7.012601,1.689003,-0.035776,-0.019231,0.000000,0.542690,0.142139,0.000000
2.950000,-0.132639,0.551783,-1.456914,1.267138,-0.454493,0.021346,0.121259,-0.074905,0.040153,-1.274711,5.621374,0.412930,2.555158,4.422367,1.266680,-0.007666,-0.012411,0.000000,0.574965,0.129926,0.000000
3.000000,-0.069133,0.528962,-1.455798,1.271605,-0.451169,0.023876,0.060799,0.211716,0.062369,-1.143805,5.775480,0.465951,2.563201,1.741869,0.883130,0.021716,-0.006237,0.000000,0.593264,0.117012,-0.000000
3.050000,-0.005478,0.506667,-1.454527,1.273218,-0.433321,0.027583,0.006878,0.502643,0.086748,-1.018391,5.795561,0.501243,2.362820,-0.875380,0.564542,0.051649,-0.000707,0.000000,0.597125,0.104562,-0.000000
3.100000,0.058189,0.485630,-1.453040,1.272293,-0.400905,0.032551,-0.041040,0.791272,0.112494,-0.907523,5.687942,0.522405,2.011861,-3.334516,0.311284,0.081414,0.004232,0.000000,0.586986,0.093499,0.000000
3.150000,0.121751,0.466576,-1.451272,1.269114,-0.354194,0.038832,-0.083874,1.071437,0.138989,-0.817205,5.462109,0.532371,1.573314,-5.602332,0.097271,0.110334,0.008672,0.000000,0.563867,0.084455,0.000000
3.200000,0.185100,0.450210,-1.449156,1.263906,-0.293761,0.046450,-0.122761,1.337483,0.165731,-0.750192,5.127709,0.532132,1.112146,-7.698642,-0.126910,0.137792,0.012728,0.000000,0.528982,0.077732,-0.000000
3.250000,0.248141,0.437200,-1.446627,1.256837,-0.220446,0.055405,-0.158893,1.584208,0.192202,-0.705990,4.692245,0.519680,0.691270,-9.678599,-0.428471,0.163229,0.016519,0.000000,0.483390,0.073290,0.000000
3.300000,0.310784,0.428166,-1.443616,1.248017,-0.135340,0.065670,-0.193360,1.806708,0.217699,-0.681065,4.159849,0.489285,0.366650,-11.608485,-0.885051,0.186132,0.020155,0.000000,0.427741,0.070757,0.000000
3.350000,0.372943,0.423666,-1.440060,1.237502,-0.039775,0.077175,-0.227000,2.000193,0.241131,-0.669325,3.531396,0.431175,0.181762,-13.537626,-1.574759,0.206008,0.023718,0.000000,0.362194,0.069476,-0.000000
3.400000,0.434534,0.424188,-1.435898,1.225317,0.064679,0.089783,-0.260292,2.159847,0.260816,-0.662889,2.806086,0.331809,0.161681,-15.469671,-2.561795,0.222359,0.027251,0.000000,0.286523,0.068582,0.000000
3.450000,0.495475,0.430134,-1.431081,1.211472,0.176210,0.103257,-0.293288,2.280802,0.274311,-0.653157,1.984429,0.174996,0.307476,-17.336834,-3.875296,0.234668,0.030747,0.000000,0.200431,0.067104,0.000000
3.500000,0.555682,0.441809,-1.425573,1.195988,0.292759,0.117214,-0.325608,2.358290,0.278316,-0.632141,1.072403,-0.055721,0.591754,-18.980776,-5.479665,0.242409,0.034147,0.000000,0.104077,0.064112,0.000000
3.550000,0.615074,0.459410,-1.419360,1.178912,0.412039,0.131088,-0.356503,2.388042,0.268739,-0.593982,0.086352,-0.372971,0.956947,-20.146891,-7.236695,0.245083,0.037347,0.000000,-0.001224,0.058895,-0.000000
3.600000,0.673573,0.483013,-1.412464,1.160337,0.531564,0.144088,-0.385006,2.366926,0.241019,-0.536447,-0.942286,-0.779390,1.315301,-20.488838,-8.867395,0.242298,0.040213,0.000000,-0.112195,0.051159,-0.000000
