time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,sx,sy,sz
0.000000,-2.313792,-2.641931,1.369760,0.009281,0.017727,0.007844,-0.081925,-0.838427,-0.066832,-1.148077,18.337384,0.249075,160.316353,-285.260291,34.012121
0.010000,-2.313703,-2.641793,1.369835,0.008430,0.010213,0.007193,-0.085754,-0.668665,-0.062700,0.346693,15.678626,0.571553,138.960160,-247.108668,30.504972
0.020000,-2.313623,-2.641721,1.369904,0.007612,0.004271,0.006600,-0.075671,-0.523644,-0.055516,1.637426,13.383155,0.859602,119.493691,-212.573762,27.126213
0.030000,-2.313550,-2.641703,1.369968,0.006957,-0.000330,0.006092,-0.053624,-0.399909,-0.045618,2.742558,11.415680,1.114504,101.824653,-181.480108,23.875419
0.040000,-2.313483,-2.641724,1.370026,0.006574,-0.003788,0.005696,-0.021380,-0.294349,-0.033332,3.679602,9.742667,1.337536,85.860751,-153.652246,20.752170
0.050000,-2.313418,-2.641775,1.370082,0.006558,-0.006269,0.005432,0.019463,-0.204180,-0.018969,4.465149,8.332334,1.529971,71.509689,-128.914712,17.756044
0.060000,-2.313350,-2.641847,1.370135,0.006987,-0.007914,0.005322,0.067470,-0.126927,-0.002830,5.114865,7.154656,1.693079,58.679174,-107.092043,14.886619
0.070000,-2.313276,-2.641931,1.370189,0.007927,-0.008843,0.005381,0.121357,-0.060406,0.014799,5.643493,6.181362,1.828125,47.276910,-88.008778,12.143472
0.080000,-2.313190,-2.642022,1.370244,0.009430,-0.009152,0.005622,0.179982,-0.002707,0.033643,6.064856,5.385934,1.936368,37.210604,-71.489454,9.526182
0.090000,-2.313086,-2.642112,1.370302,0.011539,-0.008921,0.006057,0.242339,0.047823,0.053441,6.391851,4.743611,2.019066,28.387960,-57.358609,7.034326
0.100000,-2.312957,-2.642198,1.370366,0.014286,-0.008215,0.006693,0.307545,0.092598,0.073943,6.636453,4.231385,2.077471,20.716684,-45.440779,4.667484
0.110000,-2.312798,-2.642275,1.370437,0.017697,-0.007084,0.007537,0.374831,0.132813,0.094914,6.809715,3.828004,2.112831,14.104481,-35.560503,2.425233
0.120000,-2.312601,-2.642339,1.370517,0.021788,-0.005570,0.008592,0.443535,0.169456,0.116127,6.921765,3.513968,2.126390,8.459057,-27.542318,0.307150
0.130000,-2.312360,-2.642385,1.370609,0.026570,-0.003704,0.009860,0.513093,0.203331,0.137373,6.981811,3.271535,2.119387,3.688116,-21.210761,-1.687185
