time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,sx,sy,sz,roll,pitch,yaw,p,q,r
0.000000,-2.641931,-2.313792,-1.369760,0.017727,0.009281,-0.007844,-0.838427,-0.081925,0.066832,18.337384,-1.148077,-0.249075,-285.260291,160.316353,-34.012121,-0.008377,0.085841,0.000000,-0.118526,-1.870360,-0.000000
0.010000,-2.641793,-2.313703,-1.369835,0.010213,0.008430,-0.007193,-0.668665,-0.085754,0.062700,15.678626,0.346693,-0.571553,-247.108668,138.960160,-30.504972,-0.008777,0.068493,0.000000,0.035030,-1.604917,0.000000
0.020000,-2.641721,-2.313623,-1.369904,0.004271,0.007612,-0.006600,-0.523644,-0.075671,0.055516,13.383155,1.637426,-0.859602,-212.573762,119.493691,-27.126213,-0.007746,0.053631,0.000000,0.167724,-1.372734,-0.000000
0.030000,-2.641703,-2.313550,-1.369968,-0.000330,0.006957,-0.006092,-0.399909,-0.053624,0.045618,11.415680,2.742558,-1.114504,-181.480108,101.824653,-23.875419,-0.005487,0.040933,0.000000,0.280993,-1.171806,-0.000000
0.040000,-2.641724,-2.313483,-1.370026,-0.003788,0.006574,-0.005696,-0.294349,-0.021380,0.033332,9.742667,3.679602,-1.337536,-153.652246,85.860751,-20.752170,-0.002186,0.030098,0.000000,0.376427,-0.999733,0.000000
0.050000,-2.641775,-2.313418,-1.370082,-0.006269,0.006558,-0.005432,-0.204180,0.019463,0.018969,8.332334,4.465149,-1.529971,-128.914712,71.509689,-17.756044,0.001987,0.020851,0.000000,0.455669,-0.853903,-0.000000
0.060000,-2.641847,-2.313350,-1.370135,-0.007914,0.006987,-0.005322,-0.126927,0.067470,0.002830,7.154656,5.114865,-1.693079,-107.092043,58.679174,-14.886619,0.006879,0.012942,0.000000,0.520353,-0.731628,0.000000
0.070000,-2.641931,-2.313276,-1.370189,-0.008843,0.007927,-0.005381,-0.060406,0.121357,-0.014799,6.181362,5.643493,-1.828125,-88.008778,47.276910,-12.143472,0.012351,0.006148,0.000000,0.572065,-0.630231,0.000000
0.080000,-2.642022,-2.313190,-1.370244,-0.009152,0.009430,-0.005622,-0.002707,0.179982,-0.033643,5.385934,6.064856,-1.936368,-71.489454,37.210604,-9.526182,0.018282,0.000275,0.000000,0.612320,-0.547111,-0.000000
0.090000,-2.642112,-2.313086,-1.370302,-0.008921,0.011539,-0.006057,0.047823,0.242339,-0.053441,4.743611,6.391851,-2.019066,-57.358609,28.387960,-7.034326,0.024564,-0.004848,0.000000,0.642553,-0.479780,0.000000
0.100000,-2.642198,-2.312957,-1.370366,-0.008215,0.014286,-0.006693,0.092598,0.307545,-0.073943,4.231385,6.636453,-2.077471,-45.440779,20.716684,-4.667484,0.031104,-0.009368,0.000000,0.664101,-0.425894,0.000000
0.110000,-2.642275,-2.312798,-1.370437,-0.007084,0.017697,-0.007537,0.132813,0.374831,-0.094914,3.828004,6.809715,-2.112831,-35.560503,14.104481,-2.425233,0.037821,-0.013408,0.000000,0.678210,-0.383272,0.000000
0.120000,-2.642339,-2.312601,-1.370517,-0.005570,0.021788,-0.008592,0.169456,0.443535,-0.116127,3.513968,6.921765,-2.126390,-27.542318,8.459057,-0.307150,0.044647,-0.017070,0.000000,0.686019,-0.349904,0.000000
0.130000,-2.642385,-2.312360,-1.370609,-0.003704,0.026570,-0.009860,0.203331,0.513093,-0.137373,3.271535,6.981811,-2.119387,-21.210761,3.688116,1.687185,0.051524,-0.020438,0.000000,0.688568,-0.323963,0.000000
0.140000,-2.642412,-2.312067,-1.370715,-0.001511,0.032051,-0.011339,0.235072,0.583026,-0.158451,3.084716,6.998135,-2.093057,-16.390371,-0.300635,3.558195,0.058404,-0.023577,0.000000,0.686789,-0.303808,-0.000000
0.150000,-2.642415,-2.311716,-1.370837,0.000992,0.038231,-0.013028,0.265163,0.652935,-0.179174,2.939276,6.978098,-2.048633,-12.905684,-3.599491,5.306302,0.065248,-0.026539,0.000000,0.681509,-0.287985,0.000000
0.160000,-2.642391,-2.311300,-1.370976,0.003788,0.045108,-0.014921,0.293954,0.722488,-0.199367,2.822735,6.928137,-1.987339,-10.581238,-6.300747,6.931928,0.072025,-0.029359,0.000000,0.673451,-0.275225,-0.000000
0.170000,-2.642338,-2.310812,-1.371136,0.006867,0.052678,-0.017013,0.321678,0.791416,-0.218868,2.724368,6.853767,-1.910401,-9.241571,-8.496698,8.435494,0.078710,-0.032064,0.000000,0.663231,-0.264448,-0.000000
0.180000,-2.642253,-2.310244,-1.371317,0.010219,0.060934,-0.019295,0.348472,0.859498,-0.237527,2.635206,6.759580,-1.819035,-8.711221,-10.279638,9.817423,0.085284,-0.034668,0.000000,0.651360,-0.254758,0.000000
0.190000,-2.642133,-2.309591,-1.371522,0.013834,0.069865,-0.021760,0.374389,0.926554,-0.255205,2.548031,6.649244,-1.714456,-8.814724,-11.741862,11.078137,0.091733,-0.037179,0.000000,0.638246,-0.245439,0.000000
0.200000,-2.641975,-2.308845,-1.371753,0.017703,0.079461,-0.024396,0.399420,0.992438,-0.271776,2.457383,6.525504,-1.597875,-9.376618,-12.975664,12.218057,0.098046,-0.039597,0.000000,0.624198,-0.235955,-0.000000
0.210000,-2.641778,-2.307999,-1.372011,0.021831,0.089701,-0.027191,0.423071,1.057327,-0.287127,2.318919,6.418009,-1.470501,-9.195044,-14.776128,13.237726,0.104245,-0.041876,0.000000,0.612154,-0.221956,-0.000000
0.220000,-2.641538,-2.307049,-1.372297,0.026176,0.100593,-0.030134,0.445801,1.120740,-0.301154,2.226884,6.261789,-1.333526,-9.246617,-16.446704,14.137431,0.110285,-0.044061,0.000000,0.595740,-0.212709,0.000000
