time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,sx,sy,sz,roll,pitch,yaw,p,q,r
0.000000,-2.289644,-2.303903,-1.491608,0.001931,-0.016435,0.006904,0.158302,0.271959,0.002156,-3.854472,-6.947162,-0.022028,87.267206,205.092895,-8.992762,0.027718,-0.016139,0.000000,-0.707577,0.392782,0.000000
0.010000,-2.289617,-2.304055,-1.491539,0.003336,-0.014030,0.006923,0.123965,0.212374,0.001498,-3.028164,-5.006127,-0.108290,78.106232,183.377217,-8.259318,0.021647,-0.012638,0.000000,-0.510261,0.308746,-0.000000
0.020000,-2.289578,-2.304186,-1.491469,0.004437,-0.012127,0.006931,0.097445,0.171139,0.000015,-2.290152,-3.274461,-0.187209,69.603635,163.208595,-7.524354,0.017443,-0.009933,0.000000,-0.333963,0.233582,-0.000000
0.030000,-2.289529,-2.304299,-1.491400,0.005308,-0.010553,0.006921,0.077890,0.146237,-0.002221,-1.633985,-1.737006,-0.258779,61.732983,144.524594,-6.789703,0.014902,-0.007938,0.000000,-0.177353,0.166706,0.000000
0.040000,-2.289473,-2.304397,-1.491331,0.006015,-0.009154,0.006885,0.064513,0.135800,-0.005136,-1.053474,-0.379229,-0.323010,54.467843,127.262781,-6.057194,0.013835,-0.006573,0.000000,-0.039074,0.107533,-0.000000
0.050000,-2.289409,-2.304482,-1.491263,0.006616,-0.007794,0.006816,0.056588,0.138100,-0.008657,-0.542698,0.812782,-0.379936,47.781783,111.360721,-5.328657,0.014064,-0.005763,0.000000,0.082222,0.055488,-0.000000
0.060000,-2.289340,-2.304553,-1.491195,0.007163,-0.006355,0.006710,0.053445,0.151547,-0.012711,-0.095997,1.852310,-0.429603,41.648370,96.755980,-4.605922,0.015427,-0.005441,0.000000,0.187853,0.010009,0.000000
0.070000,-2.289266,-2.304609,-1.491129,0.007699,-0.004731,0.006560,0.054472,0.174680,-0.017225,0.292024,2.752018,-0.472080,36.041171,83.386124,-3.890821,0.017773,-0.005543,0.000000,0.279091,-0.029444,-0.000000
0.080000,-2.289186,-2.304647,-1.491064,0.008264,-0.002833,0.006364,0.059107,0.206162,-0.022129,0.626493,3.523941,-0.507451,30.933754,71.188718,-3.185182,0.020965,-0.006012,0.000000,0.357157,-0.063392,-0.000000
0.090000,-2.289101,-2.304664,-1.491001,0.008892,-0.000584,0.006117,0.066840,0.244771,-0.027351,0.912277,4.179492,-0.535821,26.299687,60.101328,-2.490836,0.024876,-0.006794,0.000000,0.423217,-0.092333,0.000000
0.100000,-2.289008,-2.304657,-1.490942,0.009610,0.002082,0.005816,0.077206,0.289400,-0.032822,1.153976,4.729459,-0.557311,22.112537,50.061519,-1.809614,0.029393,-0.007844,0.000000,0.478378,-0.116739,0.000000
0.110000,-2.288908,-2.304621,-1.490885,0.010443,0.005221,0.005460,0.089787,0.339043,-0.038475,1.355929,5.184006,-0.572063,18.345871,41.006858,-1.143345,0.034411,-0.009117,0.000000,0.523691,-0.137057,-0.000000
0.120000,-2.288799,-2.304551,-1.490833,0.011412,0.008877,0.005046,0.104206,0.392794,-0.044241,1.522207,5.552672,-0.580234,14.973258,32.874910,-0.493860,0.039837,-0.010574,0.000000,0.560147,-0.153710,0.000000
0.130000,-2.288679,-2.304441,-1.490785,0.012532,0.013088,0.004575,0.120125,0.449840,-0.050058,1.656619,5.844372,-0.582002,11.968264,25.603241,0.137011,0.045587,-0.012182,0.000000,0.588677,-0.167095,0.000000
0.140000,-2.288548,-2.304287,-1.490741,0.013818,0.017882,0.004045,0.137244,0.509452,-0.055861,1.762710,6.067396,-0.577562,9.304457,19.129416,0.747438,0.051587,-0.013910,0.000000,0.610153,-0.177582,-0.000000
0.150000,-2.288402,-2.304082,-1.490704,0.015280,0.023283,0.003458,0.155296,0.570984,-0.061589,1.843758,6.229412,-0.567128,6.955405,13.391002,1.335591,0.057770,-0.015730,0.000000,0.625383,-0.185514,0.000000
0.160000,-2.288241,-2.303819,-1.490672,0.016926,0.029306,0.002814,0.174045,0.633861,-0.067184,1.902779,6.337460,-0.550931,4.894675,8.325563,1.899639,0.064076,-0.017619,0.000000,0.635116,-0.191208,0.000000
0.170000,-2.288063,-2.303494,-1.490648,0.018763,0.035963,0.002115,0.193287,0.697575,-0.072589,1.942524,6.397958,-0.529221,3.095834,3.870666,2.437753,0.070456,-0.019556,0.000000,0.640036,-0.194953,0.000000
0.180000,-2.287866,-2.303098,-1.490630,0.020793,0.043259,0.001363,0.212840,0.761681,-0.077751,1.965480,6.416700,-0.502268,1.532450,-0.036124,2.948101,0.076863,-0.021522,0.000000,0.640764,-0.197011,-0.000000
0.190000,-2.287647,-2.302626,-1.490621,0.023020,0.051197,0.000561,0.232548,0.825787,-0.082618,1.973870,6.398855,-0.470358,0.178091,-3.457241,3.428855,0.083259,-0.023503,0.000000,0.637854,-0.197615,-0.000000
0.200000,-2.287405,-2.302072,-1.490619,0.025444,0.059774,-0.000288,0.252275,0.889551,-0.087143,1.969651,6.348966,-0.433796,-0.993676,-6.455119,3.878182,0.089610,-0.025484,0.000000,0.631795,-0.196973,0.000000
0.210000,-2.287137,-2.301429,-1.490627,0.028064,0.068982,-0.001181,0.271950,0.952787,-0.091281,1.958688,6.281452,-0.392976,-2.114636,-9.357322,4.296056,0.095897,-0.027459,0.000000,0.624057,-0.195680,0.000000
0.220000,-2.286843,-2.300690,-1.490643,0.030881,0.078823,-0.002113,0.291414,1.015089,-0.094989,1.932537,6.174759,-0.348073,-3.092970,-11.928690,4.678623,0.102082,-0.029412,0.000000,0.612517,-0.192896,-0.000000
0.230000,-2.286519,-2.299850,-1.490669,0.033891,0.089280,-0.003079,0.310570,1.076201,-0.098230,1.897259,6.043881,-0.299529,-3.942208,-14.199193,5.023832,0.108140,-0.031334,0.000000,0.598701,-0.189237,0.000000
0.240000,-2.286164,-2.298903,-1.490705,0.037091,0.100342,-0.004075,0.329333,1.135896,-0.100969,1.854078,5.891678,-0.247728,-4.675882,-16.198800,5.329635,0.114050,-0.033217,0.000000,0.582913,-0.184829,-0.000000
0.250000,-2.285776,-2.297841,-1.490751,0.040476,0.111993,-0.005097,0.347629,1.193972,-0.103175,1.804082,5.720708,-0.193074,-5.307526,-17.957480,5.593979,0.119793,-0.035053,0.000000,0.565426,-0.179785,-0.000000
0.260000,-2.285354,-2.296661,-1.490807,0.044041,0.124214,-0.006137,0.365418,1.250308,-0.104818,1.750335,5.538092,-0.135634,-5.904041,-19.627969,5.805752,0.125359,-0.036839,0.000000,0.546962,-0.174415,-0.000000
