time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,sx,sy,sz,roll,pitch,yaw,p,q,r
0.000000,-1.966552,-1.871700,-1.491426,0.001931,-0.016436,0.006906,0.158286,0.271923,0.002051,-3.852422,-6.914785,-0.031724,87.492779,190.967852,-0.810294,0.027714,-0.016137,0.000000,-0.704299,0.392585,-0.000000
0.010000,-1.966526,-1.871852,-1.491357,0.003336,-0.014032,0.006925,0.123982,0.211979,0.001693,-3.023540,-5.107558,-0.039723,78.394125,170.729650,-0.786336,0.021607,-0.012640,0.000000,-0.520457,0.308193,-0.000000
0.020000,-1.966486,-1.871982,-1.491287,0.004437,-0.012140,0.006940,0.097523,0.169122,0.001257,-2.282373,-3.495251,-0.047391,69.945413,151.973642,-0.744494,0.017239,-0.009942,0.000000,-0.356260,0.232678,0.000000
0.030000,-1.966438,-1.872096,-1.491218,0.005310,-0.010599,0.006950,0.078063,0.141473,0.000747,-1.622552,-2.063348,-0.054557,62.120537,134.638849,-0.686121,0.014421,-0.007958,0.000000,-0.210358,0.165427,0.000000
0.040000,-1.966381,-1.872195,-1.491148,0.006019,-0.009266,0.006954,0.064821,0.127300,0.000168,-1.037970,-0.797940,-0.061063,54.893390,118.664289,-0.612569,0.012976,-0.006608,0.000000,-0.081397,0.105837,0.000000
0.050000,-1.966318,-1.872282,-1.491079,0.006624,-0.008013,0.006953,0.057073,0.125004,-0.000471,-0.522779,0.314269,-0.066763,48.237865,103.988982,-0.525192,0.012741,-0.005817,0.000000,0.031946,0.053321,0.000000
0.060000,-1.966248,-1.872355,-1.491009,0.007177,-0.006731,0.006945,0.054153,0.133117,-0.001164,-0.071394,1.285967,-0.071525,42.127857,90.551947,-0.425342,0.013567,-0.005519,0.000000,0.130947,0.007316,0.000000
0.070000,-1.966174,-1.872416,-1.490940,0.007721,-0.005321,0.006929,0.055450,0.150295,-0.001898,0.321510,2.129232,-0.075233,36.537259,78.292204,-0.314372,0.015316,-0.005651,0.000000,0.216830,-0.032719,-0.000000
0.080000,-1.966094,-1.872461,-1.490871,0.008298,-0.003699,0.006907,0.060405,0.175312,-0.002664,0.660995,2.855532,-0.077780,31.439965,67.148772,-0.193633,0.017864,-0.006156,0.000000,0.290757,-0.067299,0.000000
0.090000,-1.966008,-1.872489,-1.490802,0.008940,-0.001792,0.006876,0.068508,0.207052,-0.003450,0.951866,3.475725,-0.079077,26.809867,57.060670,-0.064480,0.021095,-0.006981,0.000000,0.353829,-0.096914,-0.000000
0.100000,-1.965915,-1.872496,-1.490733,0.009677,0.000461,0.006838,0.079295,0.244507,-0.004242,1.198663,4.000060,-0.079046,22.620861,47.966919,0.071735,0.024907,-0.008079,0.000000,0.407086,-0.122024,-0.000000
