time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,sx,sy,sz
0.000000,-2.213207,-1.625046,1.491426,-0.011628,0.004693,-0.006940,0.073442,0.033609,0.000289,1.273310,0.420401,0.021128,17.259877,4.730056,0.352758
0.050000,-2.213788,-1.624811,1.491079,-0.007956,0.006373,-0.006925,0.137107,0.054629,0.001346,2.136303,0.656904,0.038766,23.882870,7.050183,0.367087
0.100000,-2.214002,-1.624408,1.490733,0.002083,0.010156,-0.006805,0.287072,0.099299,0.004166,3.661597,1.125419,0.057837,27.332327,9.590657,0.004931
0.150000,-2.213580,-1.623796,1.490398,0.020751,0.016303,-0.006509,0.503267,0.167170,0.007129,4.869536,1.615969,0.039259,17.954132,7.703553,-0.746703
0.200000,-2.211927,-1.622778,1.490082,0.052410,0.026873,-0.006092,0.774025,0.260896,0.008092,5.457010,1.895774,-0.016833,3.948409,1.913491,-1.392696
0.250000,-2.208339,-1.621108,1.489789,0.098154,0.042393,-0.005700,1.048968,0.356748,0.005446,5.264377,1.807319,-0.100010,-8.135863,-3.789111,-1.790261
0.300000,-2.202112,-1.618539,1.489512,0.157306,0.062547,-0.005548,1.300463,0.441628,-0.001909,4.643423,1.516863,-0.195859,-14.714329,-6.865649,-1.828944
0.350000,-2.192608,-1.614854,1.489234,0.228200,0.086555,-0.005891,1.513310,0.508434,-0.014140,3.792944,1.120754,-0.282905,-18.070273,-8.374960,-1.411406
0.400000,-2.179291,-1.609883,1.488923,0.308637,0.113391,-0.006962,1.679758,0.553703,-0.030200,2.836396,0.679367,-0.337000,-19.359788,-8.868502,-0.543521
0.450000,-2.161744,-1.603514,1.488538,0.396176,0.141926,-0.008911,1.796950,0.576371,-0.047840,1.856965,0.233904,-0.337257,-19.230931,-8.648709,0.655846
0.500000,-2.139674,-1.595691,1.488032,0.488332,0.171028,-0.011746,1.865454,0.577093,-0.063925,0.913303,-0.185504,-0.271415,-18.103898,-7.899706,1.980686
0.550000,-2.112911,-1.586412,1.487363,0.582722,0.199635,-0.015303,1.888280,0.557821,-0.074981,0.046575,-0.556067,-0.139188,-16.295983,-6.753382,3.185037
0.600000,-2.081402,-1.575727,1.486502,0.677160,0.226810,-0.019244,1.870112,0.521487,-0.077844,-0.716295,-0.860842,0.047088,-14.074351,-5.321724,4.035899
0.650000,-2.045195,-1.563731,1.485439,0.769733,0.251784,-0.023087,1.816650,0.471736,-0.070272,-1.360860,-1.088240,0.264402,-11.673614,-3.710304,4.358915
0.700000,-2.004428,-1.550549,1.484193,0.858825,0.273984,-0.026271,1.734026,0.412663,-0.051404,-1.883657,-1.231872,0.482980,-9.295657,-2.020552,4.068263
0.750000,-1.959312,-1.536332,1.482812,0.943135,0.293050,-0.028228,1.628285,0.348549,-0.021975,-2.290425,-1.290295,0.671228,-7.101682,-0.345744,3.177202
0.800000,-1.910115,-1.521244,1.481370,1.021654,0.308839,-0.028469,1.504983,0.283633,0.015719,-2.593825,-1.266446,0.800700,-5.203393,1.235368,1.790156
0.850000,-1.857147,-1.505448,1.479965,1.093634,0.321413,-0.026656,1.368902,0.221905,0.058095,-2.810765,-1.166758,0.850244,-3.658207,2.663959,0.080601
0.900000,-1.800752,-1.489103,1.478705,1.158544,0.331029,-0.022659,1.223907,0.166957,0.100743,-2.959645,-1.000051,0.808760,-2.471208,3.903197,-1.739193
0.950000,-1.741293,-1.472346,1.477699,1.216024,0.338109,-0.016582,1.072938,0.121900,0.138971,-3.057885,-0.776438,0.676324,-1.604098,4.935982,-3.450249
1.000000,-1.679149,-1.455292,1.477047,1.265838,0.343219,-0.008762,0.918118,0.089314,0.168376,-3.120055,-0.506452,0.463735,-0.989234,5.758783,-4.855581
1.050000,-1.614709,-1.438024,1.476823,1.307836,0.347040,0.000256,0.760932,0.071254,0.185345,-3.156809,-0.200560,0.190766,-0.545756,6.373255,-5.802102
1.100000,-1.548366,-1.420588,1.477072,1.341931,0.350345,0.009773,0.602437,0.069258,0.187452,-3.174631,0.130873,-0.116475,-0.194621,6.778011,-6.194329
1.150000,-1.480516,-1.402989,1.477800,1.368080,0.353966,0.019001,0.443469,0.084342,0.173697,-3.176271,0.477241,-0.428667,0.130021,6.963080,-5.999960
1.200000,-1.411558,-1.385191,1.478972,1.386278,0.358779,0.027142,0.284810,0.116982,0.144586,-3.161629,0.827181,-0.716471,0.474382,6.908909,-5.248338
1.250000,-1.341888,-1.367111,1.480515,1.396561,0.365664,0.033460,0.127306,0.167060,0.102050,-3.128833,1.168132,-0.953500,0.863370,6.590500,-4.023189
1.300000,-1.271901,-1.348625,1.482318,1.399009,0.375485,0.037347,-0.028073,0.233795,0.049236,-3.075292,1.486231,-1.118790,1.302870,5.985437,-2.450927
1.350000,-1.201987,-1.329563,1.484249,1.393754,0.389044,0.038383,-0.180223,0.315683,-0.009829,-2.998546,1.766676,-1.198593,1.784416,5.087040,-0.685612
1.400000,-1.132526,-1.309720,1.486157,1.380986,0.407053,0.036365,-0.327928,0.410463,-0.070624,-2.896850,1.994935,-1.187351,2.290232,3.920006,1.108408
1.450000,-1.063888,-1.288858,1.487886,1.360961,0.430090,0.031321,-0.469908,0.515176,-0.128564,-2.769523,2.158676,-1.087752,2.798609,2.540114,2.774338
1.500000,-0.996430,-1.266711,1.489289,1.333996,0.458571,0.023508,-0.604880,0.626330,-0.179399,-2.616989,2.248946,-0.909917,3.290163,1.019671,4.178790
1.550000,-0.930489,-1.243000,1.490237,1.300473,0.492723,0.013381,-0.731607,0.740071,-0.219556,-2.440506,2.260643,-0.669873,3.751966,-0.553825,5.223576
1.600000,-0.866383,-1.217439,1.490627,1.260835,0.532578,0.001553,-0.848931,0.852395,-0.246386,-2.241793,2.193564,-0.387560,4.177389,-2.076675,5.851900
1.650000,-0.804405,-1.189743,1.490392,1.215580,0.577963,-0.011258,-0.955786,0.959427,-0.258311,-2.022767,2.052976,-0.084683,4.564331,-3.447438,6.048223
