time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,sx,sy,sz,roll,pitch,yaw,p,q,r
0.000000,-1.727564,-1.904019,-1.503396,-0.022816,-0.009903,0.007936,0.457061,0.322147,-0.006803,-7.908904,-7.886726,-0.015146,120.018657,205.090532,4.866278,0.032769,-0.046525,0.000000,-0.800484,0.803547,0.000000
0.010000,-1.727770,-1.904103,-1.503317,-0.018621,-0.007043,0.007868,0.383759,0.253164,-0.006721,-6.772368,-5.946138,0.030700,107.454143,183.300079,4.310329,0.025764,-0.039073,0.000000,-0.604077,0.688478,0.000000
0.020000,-1.727938,-1.904162,-1.503238,-0.015105,-0.004779,0.007803,0.321211,0.202525,-0.006207,-5.756579,-4.215376,0.071206,95.862334,163.114127,3.797951,0.020618,-0.032711,0.000000,-0.428474,0.585447,0.000000
0.030000,-1.728074,-1.904200,-1.503161,-0.012165,-0.002938,0.007745,0.268257,0.168210,-0.005313,-4.852015,-2.678727,0.106798,85.202446,144.466575,3.327336,0.017129,-0.027324,0.000000,-0.272314,0.493593,-0.000000
0.040000,-1.728183,-1.904221,-1.503083,-0.009712,-0.001366,0.007698,0.223831,0.148354,-0.004086,-4.049560,-1.321137,0.137886,75.433696,127.291326,2.896674,0.015111,-0.022803,0.000000,-0.134196,0.412045,0.000000
0.050000,-1.728270,-1.904228,-1.503007,-0.007663,0.000072,0.007665,0.186955,0.141238,-0.002569,-3.340507,-0.128213,0.164859,66.515301,111.522279,2.504156,0.014390,-0.019050,0.000000,-0.012726,0.339953,-0.000000
0.060000,-1.728338,-1.904220,-1.502930,-0.005950,0.001496,0.007648,0.156737,0.145286,-0.000801,-2.716555,0.913775,0.188090,58.406475,97.093337,2.147972,0.014806,-0.015975,0.000000,0.093457,0.276487,0.000000
0.070000,-1.728390,-1.904198,-1.502854,-0.004509,0.003010,0.007649,0.132366,0.159054,0.001182,-2.169814,1.817900,0.207933,51.066437,83.938400,1.826313,0.016213,-0.013494,0.000000,0.185660,0.220855,0.000000
0.080000,-1.728429,-1.904159,-1.502777,-0.003286,0.004705,0.007672,0.113108,0.181226,0.003347,-1.692800,2.596570,0.224725,44.454402,71.991369,1.537370,0.018477,-0.011533,0.000000,0.265128,0.172301,0.000000
0.090000,-1.728456,-1.904103,-1.502700,-0.002232,0.006658,0.007717,0.098301,0.210607,0.005667,-1.278436,3.261533,0.238784,38.529588,61.186146,1.279333,0.021477,-0.010026,0.000000,0.333043,0.130108,0.000000
