time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,sx,sy,sz,roll,pitch,yaw,p,q,r
0.000000,-1.625046,-2.213207,-1.491426,0.004693,-0.011628,0.006940,0.033609,0.073442,-0.000289,0.420401,1.273310,-0.021128,4.730056,17.259877,-0.352758,0.007486,-0.003426,0.000000,0.129768,-0.042844,-0.000000
0.050000,-1.624811,-2.213788,-1.491079,0.006373,-0.007956,0.006925,0.054629,0.137107,-0.001346,0.656904,2.136303,-0.038766,7.050183,23.882870,-0.367087,0.013973,-0.005568,0.000000,0.217632,-0.066923,-0.000000
0.100000,-1.624408,-2.214002,-1.490733,0.010156,0.002083,0.006805,0.099299,0.287072,-0.004166,1.125419,3.661597,-0.057837,9.590657,27.332327,-0.004931,0.029241,-0.010118,0.000000,0.372549,-0.114553,0.000000
0.150000,-1.623796,-2.213580,-1.490398,0.016303,0.020751,0.006509,0.167170,0.503267,-0.007129,1.615969,4.869536,-0.039259,7.703553,17.954132,0.746703,0.051212,-0.017027,0.000000,0.494305,-0.164276,-0.000000
0.200000,-1.622778,-2.211927,-1.490082,0.026873,0.052410,0.006092,0.260896,0.774025,-0.008092,1.895774,5.457010,0.016833,1.913491,3.948409,1.392696,0.078646,-0.026567,0.000000,0.551919,-0.192403,-0.000000
0.250000,-1.621108,-2.208339,-1.489789,0.042393,0.098154,0.005700,0.356748,1.048968,-0.005446,1.807319,5.264377,0.100010,-3.789111,-8.135863,1.790261,0.106395,-0.036330,0.000000,0.530306,-0.183215,-0.000000
0.300000,-1.618539,-2.202112,-1.489512,0.062547,0.157306,0.005548,0.441628,1.300463,0.001909,1.516863,4.643423,0.195859,-6.865649,-14.714329,1.828944,0.131690,-0.044996,0.000000,0.466484,-0.153895,-0.000000
0.350000,-1.614854,-2.192608,-1.489234,0.086555,0.228200,0.005891,0.508434,1.513310,0.014140,1.120754,3.792944,0.282905,-8.374960,-18.070273,1.411406,0.153070,-0.051856,0.000000,0.381136,-0.114247,-0.000000
0.400000,-1.609883,-2.179291,-1.488923,0.113391,0.308637,0.006962,0.553703,1.679758,0.030200,0.679367,2.836396,0.337000,-8.868502,-19.359788,0.543521,0.169831,-0.056557,0.000000,0.286359,-0.070165,0.000000
0.450000,-1.603514,-2.161744,-1.488538,0.141926,0.396176,0.008911,0.576371,1.796950,0.047840,0.233904,1.856965,0.337257,-8.648709,-19.230931,-0.655846,0.181726,-0.058973,0.000000,0.189557,-0.025483,-0.000000
0.500000,-1.595691,-2.139674,-1.488032,0.171028,0.488332,0.011746,0.577093,1.865454,0.063925,-0.185504,0.913303,0.271415,-7.899706,-18.103898,-1.980686,0.188795,-0.059144,0.000000,0.095574,0.017016,-0.000000
0.550000,-1.586412,-2.112911,-1.487363,0.199635,0.582722,0.015303,0.557821,1.888280,0.074981,-0.556067,0.046575,0.139188,-6.753382,-16.295983,-3.185037,0.191283,-0.057238,0.000000,0.007873,0.055093,0.000000
0.600000,-1.575727,-2.081402,-1.486502,0.226810,0.677160,0.019244,0.521487,1.870112,0.077844,-0.860842,-0.716295,-0.047088,-5.321724,-14.074351,-4.035899,0.189578,-0.053533,0.000000,-0.070904,0.086874,-0.000000
0.650000,-1.563731,-2.045195,-1.485439,0.251784,0.769733,0.023087,0.471736,1.816650,0.070272,-1.088240,-1.360860,-0.264402,-3.710304,-11.673614,-4.358915,0.184190,-0.048396,0.000000,-0.138782,0.110875,-0.000000
