time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,sx,sy,sz
0.000000,-2.212397,-2.381150,1.491608,-0.016435,0.001931,-0.006904,0.271959,0.158302,-0.002156,-6.947162,-3.854472,0.022028,205.092896,87.267206,8.992762
0.010000,-2.212549,-2.381124,1.491539,-0.014030,0.003336,-0.006923,0.212374,0.123965,-0.001498,-5.006127,-3.028164,0.108290,183.377217,78.106232,8.259318
0.020000,-2.212679,-2.381085,1.491469,-0.012127,0.004437,-0.006931,0.171139,0.097445,-0.000015,-3.274461,-2.290152,0.187209,163.208595,69.603635,7.524354
0.030000,-2.212793,-2.381036,1.491400,-0.010553,0.005308,-0.006921,0.146237,0.077890,0.002221,-1.737006,-1.633985,0.258779,144.524594,61.732983,6.789703
0.040000,-2.212891,-2.380979,1.491331,-0.009154,0.006015,-0.006885,0.135800,0.064513,0.005136,-0.379229,-1.053474,0.323010,127.262781,54.467843,6.057194
0.050000,-2.212976,-2.380916,1.491263,-0.007794,0.006616,-0.006816,0.138100,0.056588,0.008657,0.812782,-0.542698,0.379936,111.360721,47.781783,5.328657
0.060000,-2.213047,-2.380847,1.491195,-0.006355,0.007163,-0.006710,0.151547,0.053445,0.012711,1.852310,-0.095997,0.429603,96.755980,41.648370,4.605922
0.070000,-2.213102,-2.380772,1.491129,-0.004731,0.007699,-0.006560,0.174680,0.054472,0.017225,2.752018,0.292024,0.472080,83.386124,36.041171,3.890821
0.080000,-2.213140,-2.380693,1.491064,-0.002833,0.008264,-0.006364,0.206162,0.059107,0.022129,3.523941,0.626493,0.507451,71.188718,30.933754,3.185182
0.090000,-2.213158,-2.380607,1.491001,-0.000584,0.008892,-0.006117,0.244771,0.066840,0.027351,4.179492,0.912277,0.535821,60.101328,26.299687,2.490836
0.100000,-2.213151,-2.380515,1.490942,0.002082,0.009610,-0.005816,0.289400,0.077206,0.032822,4.729459,1.153976,0.557311,50.061519,22.112537,1.809614
0.110000,-2.213114,-2.380414,1.490885,0.005221,0.010443,-0.005460,0.339043,0.089787,0.038475,5.184006,1.355929,0.572063,41.006858,18.345871,1.143345
0.120000,-2.213044,-2.380305,1.490833,0.008877,0.011412,-0.005046,0.392794,0.104206,0.044241,5.552672,1.522207,0.580234,32.874910,14.973258,0.493860
0.130000,-2.212935,-2.380186,1.490785,0.013088,0.012532,-0.004575,0.449840,0.120125,0.050058,5.844372,1.656619,0.582002,25.603241,11.968264,-0.137011
